,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
20,124578114.0,57.0,5.0,8.0,91.0,11.0,224.0,4.0,263.0,1.0,206.0,1.0,0.0,7.0,2.0,6.0,0.0,31.0,4.0,14.0,0.0,79.0,0.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,83.0,11.0,3.0,24.0,1.0,10.0,22.0,2.0,1.0,2.0,26.0,3.0,51.0,3.0,60.0,5.0,0.0,12.0,9.0,0.0,43.0,5.0,18.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,45.0,21.0,36.0,0.0,0.0,16.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,33.0,4.0,6.0,0.0,4.0,7.0,43.0,20.0,0.0,0.0
21,133315811.0,83.0,10.0,7.0,58.0,4.0,156.0,1.0,202.0,0.0,109.0,3.0,0.0,6.0,4.0,0.0,0.0,20.0,3.0,13.0,79.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,19.0,3.0,18.0,0.0,9.0,13.0,0.0,2.0,0.0,51.0,3.0,28.0,1.0,32.0,1.0,1.0,6.0,14.0,0.0,38.0,4.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,90.0,11.0,16.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,7.0,1.0,0.0,2.0,9.0,29.0,6.0,0.0,0.0
22,141198564.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,2.0,5.0,0.0,1.0,3.0,0.0,9.0,10.0,11.0,0.0,1.0,0.0,1.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,152196018.0,4.0,0.0,0.0,59.0,8.0,5.0,63.0,6.0,0.0,5.0,9.0,3.0,8.0,0.0,1.0,59.0,6.0,5.0,14.0,5.0,3.0,2.0,0.0,80.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,51.0,0.0,2.0,2.0,45.0,50.0,30.0,4.0,52.0,21.0,1.0,23.0,73.0,10.0,102.0,26.0,149.0,5.0,0.0,10.0,9.0,12.0,17.0,61.0,0.0,0.0,0.0,0.0,57.0,90.0,15.0,1.0,14.0,0.0,3.0,4.0,0.0,19.0,18.0,38.0,0.0,35.0,0.0,0.0,18.0,1.0,4.0,2.0,4.0,1.0,5.0,9.0,0.0,0.0
24,173204585.0,3.0,2.0,1.0,31.0,12.0,6.0,131.0,7.0,0.0,11.0,10.0,5.0,3.0,0.0,0.0,110.0,1.0,2.0,21.0,5.0,1.0,1.0,80.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,20.0,0.0,1.0,0.0,70.0,36.0,74.0,2.0,61.0,17.0,0.0,22.0,146.0,8.0,216.0,18.0,249.0,5.0,0.0,10.0,6.0,12.0,16.0,109.0,0.0,1.0,0.0,0.0,94.0,184.0,11.0,1.0,8.0,0.0,3.0,5.0,1.0,33.0,17.0,77.0,0.0,42.0,0.0,0.0,14.0,3.0,13.0,5.0,4.0,0.0,6.0,11.0,0.0,0.0
25,197635196.0,0.0,1.0,0.0,9.0,6.0,1.0,2.0,2.0,0.0,0.0,116.0,3.0,4.0,3.0,0.0,8.0,1.0,0.0,10.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,15.0,1.0,0.0,2.0,6.0,12.0,1.0,6.0,0.0,33.0,0.0,6.0,2.0,5.0,7.0,5.0,21.0,3.0,1.0,3.0,0.0,3.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,10.0,15.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
26,231923775.0,1.0,1.0,1.0,10.0,5.0,4.0,0.0,5.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,6.0,6.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,4.0,2.0,1.0,1.0,7.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0
27,234986986.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,692.0,942.0,881.0,142.0,39.0,1.0,172.0,4.0,26.0,1129.0,10.0,6.0,4.0,16.0,17.0,949.0,869.0,12.0,72.0,2.0,953.0,4.0,2.0,0.0,82.0,9.0,561.0,1.0,57.0,979.0,976.0,690.0,10.0,847.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,234987253.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,61.0,124.0,63.0,97.0,113.0,53.0,87.0,45.0,4.0,67.0,19.0,15.0,3.0,65.0,127.0,81.0,66.0,12.0,42.0,42.0,66.0,43.0,1.0,0.0,76.0,5.0,64.0,0.0,87.0,63.0,65.0,67.0,42.0,111.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,235016615.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,61.0,0.0,1074.0,1267.0,157.0,32.0,32.0,158.0,62.0,32.0,773.0,16.0,54.0,3.0,26.0,22.0,1381.0,1456.0,24.0,58.0,184.0,1103.0,62.0,1.0,0.0,70.0,6.0,441.0,0.0,61.0,1294.0,1015.0,450.0,189.0,1294.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,235027659.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,124.0,1074.0,0.0,1122.0,178.0,91.0,50.0,192.0,46.0,30.0,1023.0,38.0,4.0,2.0,63.0,104.0,1330.0,1238.0,19.0,69.0,51.0,1427.0,49.0,2.0,0.0,109.0,7.0,444.0,0.0,89.0,1263.0,1181.0,530.0,57.0,1149.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,235035889.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,63.0,1267.0,1122.0,0.0,128.0,33.0,7.0,156.0,9.0,34.0,964.0,15.0,13.0,3.0,30.0,19.0,1428.0,1448.0,15.0,61.0,8.0,1165.0,10.0,0.0,0.0,72.0,6.0,461.0,0.0,59.0,1413.0,1030.0,544.0,18.0,1422.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,235120851.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,142.0,97.0,157.0,178.0,128.0,0.0,71.0,685.0,722.0,641.0,23.0,146.0,17.0,383.0,10.0,36.0,62.0,162.0,155.0,16.0,66.0,671.0,158.0,653.0,2.0,0.0,91.0,13.0,406.0,2.0,68.0,160.0,163.0,138.0,660.0,177.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,235144644.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,113.0,32.0,91.0,33.0,71.0,0.0,54.0,68.0,46.0,24.0,38.0,31.0,22.0,4.0,107.0,131.0,57.0,38.0,10.0,16.0,45.0,41.0,46.0,3.0,0.0,67.0,13.0,32.0,0.0,87.0,38.0,36.0,32.0,44.0,103.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,235244721.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,32.0,50.0,7.0,685.0,54.0,0.0,724.0,618.0,21.0,13.0,17.0,358.0,2.0,45.0,76.0,224.0,36.0,19.0,0.0,661.0,25.0,637.0,0.0,0.0,16.0,0.0,221.0,0.0,24.0,27.0,25.0,3.0,650.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,235252116.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,87.0,158.0,192.0,156.0,722.0,68.0,724.0,0.0,527.0,35.0,178.0,19.0,387.0,4.0,47.0,74.0,184.0,168.0,22.0,44.0,546.0,172.0,542.0,0.0,0.0,64.0,4.0,403.0,0.0,54.0,175.0,186.0,189.0,551.0,206.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,235371205.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,62.0,46.0,9.0,641.0,46.0,618.0,527.0,0.0,21.0,9.0,13.0,397.0,2.0,41.0,75.0,47.0,37.0,19.0,0.0,907.0,27.0,1377.0,0.0,0.0,14.0,0.0,292.0,0.0,27.0,18.0,30.0,7.0,1007.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,235571847.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,32.0,30.0,34.0,23.0,24.0,21.0,35.0,21.0,0.0,28.0,3.0,23.0,9.0,13.0,11.0,34.0,37.0,16.0,2.0,16.0,32.0,20.0,2.0,0.0,16.0,12.0,26.0,2.0,7.0,35.0,30.0,21.0,15.0,34.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,235576189.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,67.0,773.0,1023.0,964.0,146.0,38.0,13.0,178.0,9.0,28.0,0.0,11.0,10.0,4.0,25.0,22.0,1028.0,955.0,16.0,71.0,9.0,1029.0,10.0,2.0,0.0,81.0,7.0,560.0,0.0,59.0,1069.0,1035.0,728.0,18.0,930.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,235576757.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,16.0,38.0,15.0,17.0,31.0,17.0,19.0,13.0,3.0,11.0,0.0,3.0,2.0,31.0,28.0,30.0,18.0,1.0,0.0,12.0,19.0,13.0,0.0,0.0,27.0,0.0,9.0,0.0,26.0,17.0,18.0,8.0,13.0,44.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,235582604.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,54.0,4.0,13.0,383.0,22.0,358.0,387.0,397.0,23.0,10.0,3.0,0.0,3.0,21.0,12.0,15.0,41.0,18.0,1.0,397.0,45.0,398.0,1.0,0.0,3.0,3.0,639.0,1.0,16.0,17.0,61.0,20.0,401.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,235593353.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,3.0,10.0,4.0,2.0,4.0,2.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,9.0,5.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,235600534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,65.0,26.0,63.0,30.0,36.0,107.0,45.0,47.0,41.0,13.0,25.0,31.0,21.0,0.0,0.0,102.0,48.0,27.0,14.0,1.0,39.0,21.0,41.0,1.0,0.0,40.0,1.0,20.0,0.0,69.0,28.0,25.0,18.0,42.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,235602290.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,127.0,22.0,104.0,19.0,62.0,131.0,76.0,74.0,75.0,11.0,22.0,28.0,12.0,0.0,102.0,0.0,41.0,22.0,17.0,0.0,67.0,15.0,75.0,1.0,0.0,37.0,1.0,13.0,0.0,67.0,23.0,20.0,13.0,70.0,76.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,235602602.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,81.0,1381.0,1330.0,1428.0,162.0,57.0,224.0,184.0,47.0,34.0,1028.0,30.0,15.0,3.0,48.0,41.0,0.0,1564.0,22.0,69.0,49.0,1235.0,47.0,2.0,0.0,93.0,7.0,518.0,1.0,76.0,1594.0,1127.0,597.0,55.0,1445.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,235619991.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,66.0,1456.0,1238.0,1448.0,155.0,38.0,36.0,168.0,37.0,37.0,955.0,18.0,41.0,4.0,27.0,22.0,1564.0,0.0,21.0,63.0,37.0,1243.0,39.0,2.0,0.0,79.0,12.0,487.0,0.0,69.0,1462.0,1180.0,539.0,44.0,1328.0,1315.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,235628211.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,19.0,15.0,16.0,10.0,19.0,22.0,19.0,16.0,16.0,1.0,18.0,3.0,14.0,17.0,22.0,21.0,0.0,2.0,25.0,16.0,20.0,2.0,0.0,3.0,0.0,14.0,0.0,8.0,17.0,17.0,14.0,23.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,235629274.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,42.0,58.0,69.0,61.0,66.0,16.0,0.0,44.0,0.0,2.0,71.0,0.0,1.0,1.0,1.0,0.0,69.0,63.0,2.0,0.0,0.0,68.0,0.0,0.0,0.0,59.0,4.0,70.0,0.0,38.0,69.0,71.0,72.0,0.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
