,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
20,162505712.0,8.0,2.0,22.0,9.0,3.0,26.0,12.0,9.0,15.0,8.0,8.0,7.0,77.0,9.0,8.0,41.0,0.0,21.0,15.0,0.0,13.0,20.0,8.0,75.0,12.0,5.0,0.0,0.0,5.0,6.0,76.0,10.0,1.0,51.0,15.0,9.0,60.0,19.0,3.0,26.0,24.0,39.0,30.0,3.0,21.0,8.0,15.0,0.0,0.0,19.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,38.0,6.0,4.0,9.0,1.0,4.0,28.0,11.0,30.0,5.0,12.0,0.0,11.0,0.0,33.0,6.0,0.0,1.0,7.0
21,173204585.0,0.0,0.0,5.0,5.0,1.0,6.0,7.0,3.0,10.0,7.0,2.0,6.0,13.0,3.0,11.0,17.0,0.0,0.0,7.0,13.0,0.0,9.0,2.0,11.0,17.0,8.0,0.0,1.0,0.0,4.0,10.0,2.0,1.0,16.0,7.0,160.0,6.0,15.0,3.0,9.0,4.0,12.0,5.0,0.0,6.0,0.0,21.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,46.0,0.0,0.0,4.0,1.0,3.0,13.0,1.0,12.0,3.0,25.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,5.0
22,176015466.0,22.0,0.0,55.0,27.0,13.0,50.0,42.0,4.0,25.0,33.0,21.0,23.0,37.0,4.0,30.0,22.0,0.0,29.0,124.0,20.0,9.0,0.0,13.0,19.0,51.0,31.0,0.0,0.0,0.0,9.0,32.0,77.0,3.0,69.0,42.0,7.0,20.0,55.0,3.0,5.0,3.0,7.0,7.0,4.0,60.0,4.0,73.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,150.0,0.0,5.0,15.0,1.0,2.0,59.0,1.0,14.0,3.0,32.0,0.0,6.0,2.0,2.0,23.0,6.0,2.0,12.0
23,180261346.0,64.0,2.0,24.0,3.0,6.0,7.0,22.0,0.0,3.0,2.0,0.0,2.0,27.0,8.0,3.0,32.0,0.0,39.0,7.0,8.0,2.0,13.0,0.0,30.0,9.0,3.0,0.0,1.0,1.0,21.0,70.0,2.0,1.0,77.0,18.0,1.0,7.0,9.0,0.0,14.0,14.0,23.0,22.0,5.0,8.0,3.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,2.0,12.0,2.0,0.0,0.0,11.0,2.0,27.0,2.0,168.0,0.0,17.0,11.0,18.0,2.0,2.0,0.0,16.0
24,191002896.0,15.0,3.0,22.0,8.0,7.0,24.0,19.0,3.0,9.0,8.0,3.0,9.0,286.0,15.0,4.0,122.0,0.0,41.0,9.0,75.0,11.0,19.0,30.0,0.0,15.0,3.0,0.0,2.0,3.0,7.0,253.0,8.0,2.0,91.0,11.0,8.0,109.0,15.0,2.0,137.0,101.0,114.0,172.0,4.0,21.0,10.0,21.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,47.0,40.0,6.0,11.0,1.0,1.0,21.0,7.0,102.0,3.0,26.0,0.0,20.0,3.0,139.0,4.0,1.0,3.0,10.0
25,209651406.0,4.0,0.0,19.0,35.0,6.0,31.0,26.0,4.0,20.0,18.0,4.0,33.0,18.0,3.0,39.0,16.0,0.0,8.0,62.0,12.0,17.0,51.0,9.0,15.0,0.0,28.0,0.0,1.0,0.0,4.0,31.0,13.0,1.0,31.0,37.0,23.0,15.0,63.0,3.0,5.0,6.0,7.0,8.0,4.0,41.0,2.0,55.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,158.0,0.0,1.0,7.0,0.0,3.0,50.0,1.0,15.0,2.0,13.0,0.0,3.0,2.0,3.0,19.0,7.0,2.0,11.0
26,210824047.0,1.0,0.0,14.0,12.0,3.0,18.0,16.0,2.0,10.0,8.0,5.0,13.0,7.0,3.0,18.0,4.0,0.0,1.0,62.0,5.0,8.0,31.0,3.0,3.0,28.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,0.0,10.0,16.0,4.0,8.0,33.0,1.0,2.0,2.0,3.0,1.0,0.0,32.0,0.0,44.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,93.0,0.0,1.0,3.0,0.0,1.0,22.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,18.0,6.0,2.0,3.0
27,232823702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,235683308.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,236058390.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,8.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,2.0
30,240401589.0,35.0,6.0,7.0,1.0,4.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,7.0,0.0,49.0,2.0,6.0,4.0,9.0,21.0,7.0,4.0,1.0,0.0,2.0,5.0,0.0,26.0,1.0,1.0,29.0,6.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,9.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,30.0,1.0,1.0,0.0,6.0,3.0,9.0,3.0,68.0,0.0,34.0,7.0,4.0,1.0,0.0,3.0,9.0
31,241314646.0,33.0,2.0,52.0,23.0,14.0,44.0,36.0,5.0,14.0,22.0,11.0,15.0,293.0,24.0,10.0,179.0,0.0,67.0,50.0,76.0,10.0,32.0,70.0,253.0,31.0,9.0,0.0,5.0,3.0,26.0,0.0,31.0,1.0,239.0,49.0,8.0,137.0,37.0,0.0,157.0,182.0,209.0,239.0,8.0,62.0,17.0,65.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,134.0,24.0,15.0,9.0,0.0,0.0,35.0,29.0,185.0,2.0,83.0,0.0,31.0,5.0,182.0,3.0,1.0,4.0,25.0
32,241439878.0,4.0,0.0,34.0,29.0,4.0,38.0,16.0,5.0,12.0,16.0,31.0,8.0,14.0,2.0,13.0,7.0,0.0,11.0,86.0,10.0,2.0,77.0,2.0,8.0,13.0,14.0,0.0,1.0,0.0,1.0,31.0,0.0,1.0,33.0,41.0,2.0,15.0,39.0,0.0,2.0,11.0,4.0,9.0,0.0,43.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,60.0,0.0,0.0,7.0,0.0,1.0,22.0,1.0,7.0,3.0,9.0,0.0,2.0,0.0,2.0,11.0,3.0,0.0,5.0
33,243368411.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,245650642.0,111.0,3.0,81.0,21.0,27.0,44.0,56.0,11.0,15.0,15.0,11.0,13.0,127.0,12.0,13.0,84.0,0.0,127.0,49.0,51.0,16.0,69.0,77.0,91.0,31.0,10.0,0.0,3.0,2.0,29.0,239.0,33.0,2.0,0.0,20.0,16.0,52.0,36.0,2.0,53.0,87.0,67.0,96.0,13.0,46.0,10.0,63.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,140.0,1.0,20.0,41.0,1.0,5.0,34.0,4.0,95.0,17.0,187.0,0.0,25.0,12.0,42.0,8.0,2.0,3.0,54.0
35,250073523.0,7.0,0.0,15.0,31.0,1.0,42.0,18.0,1.0,18.0,44.0,15.0,19.0,23.0,3.0,19.0,7.0,0.0,7.0,74.0,15.0,7.0,42.0,18.0,11.0,37.0,16.0,0.0,1.0,0.0,6.0,49.0,41.0,4.0,20.0,0.0,5.0,29.0,62.0,2.0,5.0,9.0,5.0,11.0,2.0,42.0,0.0,49.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,67.0,0.0,0.0,9.0,1.0,3.0,29.0,1.0,9.0,3.0,16.0,0.0,1.0,3.0,1.0,10.0,0.0,0.0,5.0
36,251975467.0,0.0,0.0,4.0,7.0,0.0,5.0,5.0,4.0,15.0,4.0,1.0,11.0,9.0,1.0,10.0,12.0,0.0,0.0,9.0,9.0,160.0,7.0,1.0,8.0,23.0,4.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,16.0,5.0,0.0,6.0,15.0,3.0,8.0,4.0,8.0,3.0,0.0,8.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,40.0,0.0,0.0,4.0,0.0,4.0,10.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,5.0
37,252182042.0,2.0,1.0,17.0,21.0,0.0,18.0,9.0,10.0,19.0,21.0,10.0,7.0,129.0,19.0,8.0,50.0,0.0,14.0,31.0,60.0,6.0,20.0,7.0,109.0,15.0,8.0,0.0,2.0,1.0,1.0,137.0,15.0,0.0,52.0,29.0,6.0,0.0,20.0,2.0,55.0,44.0,45.0,44.0,0.0,30.0,7.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,53.0,7.0,2.0,6.0,0.0,4.0,19.0,17.0,48.0,3.0,5.0,0.0,11.0,0.0,40.0,7.0,0.0,1.0,4.0
38,254828321.0,4.0,0.0,22.0,38.0,2.0,41.0,25.0,7.0,30.0,35.0,12.0,27.0,27.0,6.0,30.0,18.0,0.0,6.0,92.0,19.0,15.0,55.0,9.0,15.0,63.0,33.0,0.0,1.0,0.0,3.0,37.0,39.0,2.0,36.0,62.0,15.0,20.0,0.0,2.0,12.0,13.0,9.0,18.0,3.0,50.0,2.0,80.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,175.0,0.0,1.0,11.0,0.0,3.0,49.0,2.0,15.0,2.0,8.0,0.0,3.0,1.0,6.0,27.0,1.0,3.0,6.0
39,257047087.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
40,263062927.0,1.0,0.0,6.0,1.0,0.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,198.0,12.0,1.0,77.0,0.0,6.0,6.0,26.0,9.0,5.0,14.0,137.0,5.0,2.0,0.0,1.0,1.0,1.0,157.0,2.0,0.0,53.0,5.0,8.0,55.0,12.0,0.0,0.0,101.0,111.0,140.0,0.0,5.0,4.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,8.0,2.0,7.0,0.0,0.0,8.0,9.0,90.0,1.0,3.0,0.0,2.0,0.0,111.0,1.0,0.0,1.0,2.0
