,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
14,55837229.0,1.0,3.0,9.0,5.0,2.0,49.0,0.0,7.0,6.0,10.0,15.0,25.0,50.0,0.0,0.0,3.0,9.0,6.0,6.0,0.0,0.0,1.0,6.0,8.0,20.0,19.0,2.0,0.0,4.0,0.0,7.0,0.0,46.0,5.0,1.0,2.0,66.0,5.0,26.0,0.0,6.0,60.0,8.0,55.0,45.0,47.0,4.0,0.0,5.0,17.0,4.0,0.0,32.0,8.0,10.0,131.0,56.0,0.0,10.0,9.0,2.0,0.0,6.0,39.0,0.0,0.0,9.0,0.0,10.0,5.0,12.0,30.0,0.0,5.0,0.0,9.0,26.0,10.0,2.0,3.0,2.0,0.0,17.0,2.0
15,57166994.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,11.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,8.0,2.0,0.0,2.0,0.0,10.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,64790215.0,17.0,1.0,5.0,7.0,2.0,4.0,1.0,6.0,0.0,6.0,9.0,8.0,6.0,3.0,0.0,0.0,7.0,3.0,4.0,1.0,0.0,0.0,4.0,6.0,0.0,10.0,2.0,0.0,6.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,11.0,0.0,2.0,16.0,0.0,2.0,14.0,1.0,0.0,0.0,3.0,23.0,1.0,0.0,0.0,9.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,6.0,38.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
17,66680811.0,64.0,1.0,18.0,29.0,31.0,29.0,9.0,39.0,18.0,76.0,97.0,51.0,35.0,9.0,3.0,7.0,0.0,16.0,47.0,6.0,0.0,3.0,28.0,63.0,2.0,69.0,12.0,2.0,70.0,0.0,0.0,0.0,48.0,39.0,0.0,4.0,3.0,0.0,129.0,2.0,24.0,143.0,0.0,31.0,131.0,21.0,16.0,0.0,26.0,149.0,18.0,9.0,28.0,28.0,28.0,7.0,6.0,7.0,1.0,21.0,4.0,0.0,2.0,2.0,1.0,5.0,80.0,0.0,2.0,29.0,93.0,7.0,0.0,4.0,0.0,0.0,23.0,0.0,42.0,2.0,0.0,0.0,0.0,18.0
18,68342933.0,12.0,0.0,27.0,11.0,5.0,11.0,4.0,33.0,10.0,18.0,17.0,11.0,16.0,6.0,0.0,3.0,16.0,0.0,38.0,6.0,0.0,2.0,7.0,9.0,0.0,19.0,12.0,0.0,21.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,1.0,0.0,23.0,0.0,13.0,47.0,0.0,6.0,6.0,6.0,3.0,0.0,14.0,25.0,2.0,7.0,2.0,10.0,5.0,1.0,2.0,7.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,82.0,0.0,0.0,26.0,17.0,7.0,0.0,4.0,0.0,0.0,13.0,0.0,16.0,1.0,0.0,0.0,0.0,4.0
19,70309675.0,118.0,4.0,46.0,8.0,7.0,43.0,14.0,127.0,9.0,107.0,76.0,29.0,58.0,6.0,1.0,4.0,47.0,38.0,0.0,5.0,0.0,4.0,21.0,16.0,3.0,25.0,12.0,1.0,49.0,1.0,0.0,0.0,31.0,27.0,1.0,6.0,4.0,0.0,45.0,1.0,20.0,189.0,0.0,25.0,39.0,8.0,2.0,0.0,9.0,61.0,3.0,10.0,19.0,30.0,32.0,4.0,2.0,7.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,2.0,166.0,0.0,0.0,31.0,67.0,7.0,0.0,7.0,0.0,0.0,9.0,0.0,96.0,1.0,0.0,0.0,0.0,7.0
20,75055396.0,9.0,0.0,7.0,6.0,3.0,3.0,1.0,4.0,1.0,5.0,17.0,14.0,10.0,0.0,0.0,1.0,6.0,6.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,11.0,5.0,1.0,5.0,0.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,0.0,21.0,0.0,8.0,18.0,0.0,4.0,6.0,9.0,0.0,0.0,4.0,14.0,2.0,3.0,1.0,15.0,4.0,3.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,1.0,26.0,4.0,0.0,3.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0
21,88902818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
22,90005432.0,4.0,0.0,5.0,2.0,3.0,5.0,0.0,2.0,3.0,7.0,4.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,8.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,96441830.0,32.0,0.0,9.0,6.0,14.0,18.0,3.0,26.0,4.0,36.0,134.0,36.0,23.0,6.0,2.0,4.0,28.0,7.0,21.0,3.0,0.0,3.0,0.0,10.0,1.0,27.0,2.0,2.0,23.0,0.0,0.0,0.0,14.0,18.0,1.0,4.0,5.0,0.0,65.0,1.0,19.0,48.0,1.0,14.0,21.0,13.0,2.0,0.0,10.0,46.0,1.0,11.0,5.0,17.0,30.0,6.0,4.0,6.0,3.0,12.0,3.0,0.0,0.0,0.0,1.0,2.0,24.0,0.0,0.0,11.0,40.0,6.0,1.0,4.0,0.0,0.0,11.0,1.0,34.0,2.0,0.0,0.0,0.0,14.0
