,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
10,136668589.0,0.0,0.0,7.0,6.0,5.0,1.0,0.0,0.0,7.0,0.0,3.0,0.0,8.0,4.0,26.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,55.0,39.0,38.0,50.0,92.0,63.0,2.0,3.0,0.0,29.0,27.0,2.0,62.0,0.0,0.0,0.0,51.0,2.0,55.0,0.0,61.0,60.0,1.0,78.0,40.0,59.0,0.0,0.0,17.0,8.0,0.0,27.0,44.0,2.0,2.0,0.0,9.0,0.0,77.0,0.0,0.0,21.0,40.0,22.0,45.0,51.0,69.0,1.0,0.0,1.0,2.0,0.0,19.0,1.0,2.0,0.0,54.0,3.0,8.0,0.0,41.0,0.0,6.0,0.0,0.0
11,140198531.0,0.0,0.0,6.0,12.0,9.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,5.0,54.0,3.0,11.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,3.0,8.0,6.0,10.0,14.0,14.0,23.0,1.0,58.0,0.0,1.0,6.0,11.0,5.0,0.0,0.0,0.0,15.0,3.0,19.0,0.0,6.0,8.0,20.0,6.0,12.0,14.0,0.0,0.0,0.0,9.0,0.0,4.0,8.0,2.0,1.0,0.0,23.0,1.0,21.0,0.0,0.0,3.0,3.0,4.0,7.0,3.0,50.0,17.0,0.0,13.0,5.0,0.0,1.0,12.0,0.0,0.0,7.0,0.0,31.0,0.0,15.0,0.0,6.0,0.0,0.0
12,144750908.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,145401113.0,0.0,0.0,7.0,16.0,14.0,1.0,1.0,0.0,9.0,8.0,5.0,0.0,0.0,8.0,4.0,19.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,18.0,4.0,7.0,2.0,16.0,4.0,14.0,9.0,5.0,2.0,1.0,9.0,16.0,5.0,0.0,0.0,0.0,9.0,4.0,9.0,3.0,6.0,4.0,15.0,10.0,1.0,8.0,0.0,1.0,4.0,10.0,0.0,0.0,4.0,9.0,9.0,4.0,8.0,0.0,27.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,66.0,5.0,0.0,5.0,4.0,0.0,0.0,1.0,6.0,0.0,1.0,7.0,22.0,0.0,12.0,0.0,13.0,0.0,0.0
14,150881077.0,0.0,0.0,5.0,13.0,7.0,3.0,1.0,2.0,52.0,4.0,54.0,19.0,8.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,16.0,10.0,9.0,8.0,2.0,21.0,10.0,28.0,0.0,25.0,7.0,2.0,5.0,13.0,3.0,0.0,0.0,0.0,11.0,36.0,16.0,0.0,9.0,6.0,25.0,6.0,7.0,5.0,0.0,0.0,4.0,3.0,0.0,1.0,5.0,0.0,4.0,0.0,15.0,0.0,18.0,2.0,0.0,2.0,3.0,1.0,1.0,4.0,55.0,88.0,0.0,6.0,4.0,0.0,3.0,113.0,0.0,0.0,3.0,0.0,18.0,0.0,13.0,0.0,25.0,0.0,0.0
15,170071502.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,7.0,26.0,3.0,0.0,4.0,2.0,0.0,62.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,82.0,59.0,47.0,62.0,112.0,77.0,2.0,5.0,0.0,24.0,31.0,0.0,85.0,0.0,0.0,0.0,79.0,1.0,74.0,0.0,97.0,76.0,1.0,83.0,54.0,90.0,0.0,0.0,27.0,2.0,0.0,40.0,73.0,2.0,0.0,0.0,9.0,0.0,75.0,1.0,0.0,42.0,46.0,52.0,81.0,83.0,100.0,2.0,0.0,2.0,1.0,0.0,23.0,2.0,1.0,0.0,59.0,1.0,2.0,0.0,74.0,0.0,7.0,0.0,0.0
16,173159749.0,0.0,0.0,11.0,10.0,20.0,0.0,0.0,0.0,9.0,35.0,11.0,0.0,19.0,12.0,62.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,21.0,96.0,68.0,63.0,108.0,130.0,92.0,9.0,8.0,0.0,32.0,56.0,4.0,104.0,0.0,0.0,0.0,101.0,6.0,102.0,6.0,105.0,79.0,6.0,87.0,83.0,120.0,0.0,1.0,20.0,9.0,0.0,44.0,81.0,12.0,4.0,3.0,18.0,0.0,143.0,1.0,0.0,62.0,51.0,61.0,94.0,90.0,180.0,0.0,0.0,9.0,4.0,0.0,28.0,2.0,10.0,0.0,76.0,8.0,21.0,0.0,105.0,0.0,28.0,0.0,0.0
17,218597918.0,0.0,1.0,8.0,4.0,19.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,14.0,0.0,0.0,5.0,1.0,7.0,7.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,39.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,2.0,1.0,14.0,10.0,0.0,1.0,0.0,27.0,0.0,0.0
18,226073100.0,0.0,0.0,13.0,3.0,10.0,1.0,0.0,0.0,5.0,3.0,3.0,0.0,11.0,1.0,1.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,16.0,3.0,6.0,1.0,9.0,2.0,12.0,10.0,1.0,0.0,1.0,13.0,8.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,5.0,2.0,1.0,5.0,4.0,2.0,6.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,6.0,2.0,20.0,0.0,0.0,19.0,2.0,0.0,1.0,1.0,9.0,1.0,0.0,95.0,12.0,0.0,1.0,6.0,0.0,0.0,1.0,27.0,0.0,2.0,76.0,26.0,0.0,7.0,0.0,23.0,0.0,0.0
19,229423749.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,533.0,1358.0,1308.0,668.0,854.0,684.0,0.0,954.0,540.0,19.0,132.0,1254.0,765.0,127.0,180.0,507.0,62.0,657.0,1355.0,342.0,1311.0,109.0,1373.0,1465.0,43.0,162.0,1465.0,768.0,691.0,1414.0,115.0,711.0,1165.0,1299.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
