,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
10,20107290.0,30.0,9.0,6.0,43.0,7.0,85.0,148.0,67.0,12.0,0.0,3.0,2.0,3.0,52.0,87.0,3.0,3.0,38.0,60.0,5.0,51.0,92.0,5.0,1.0,53.0,109.0,17.0,43.0,0.0,15.0,36.0,6.0,23.0,65.0,100.0,8.0,111.0,3.0,5.0,1.0,10.0,38.0,29.0,27.0,18.0,8.0,8.0,13.0,25.0,35.0,0.0,10.0,0.0,1.0,0.0,102.0,21.0,20.0,30.0,43.0,26.0,2.0,78.0,6.0,57.0,0.0,20.0,38.0,95.0,3.0,0.0,33.0,67.0,44.0,35.0,7.0,2.0,67.0,57.0,6.0,1.0,0.0,48.0,1.0,13.0,5.0,17.0,24.0,2.0,80.0,150.0,13.0,22.0,0.0,5.0,9.0,0.0,57.0,29.0,0.0,2.0,6.0,228.0,63.0,0.0,43.0,1.0,0.0,0.0,37.0,28.0,1.0,10.0,0.0,26.0,2.0,0.0,1.0,3.0,11.0,8.0,1.0,3.0,1.0,1.0,0.0,13.0,0.0,2.0,1.0,16.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,11.0,41.0,3.0,3.0,56.0,2.0,7.0,1.0,2.0,54.0,1.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,7.0,9.0,5.0,0.0,0.0,0.0,21.0,38.0,3.0,0.0,0.0,21.0,4.0,1.0,1.0,6.0,4.0,0.0,0.0,11.0,1.0,0.0,10.0,6.0,3.0,11.0,7.0,14.0,8.0,0.0,16.0,36.0,4.0
11,20708260.0,6.0,1.0,0.0,38.0,1.0,16.0,78.0,10.0,22.0,3.0,0.0,0.0,125.0,11.0,38.0,69.0,61.0,15.0,246.0,0.0,9.0,230.0,83.0,5.0,15.0,282.0,6.0,6.0,0.0,2.0,7.0,2.0,343.0,63.0,45.0,0.0,132.0,1.0,1.0,1.0,17.0,5.0,8.0,5.0,8.0,1.0,1.0,1.0,9.0,26.0,0.0,0.0,0.0,1.0,0.0,80.0,44.0,6.0,1.0,41.0,6.0,2.0,3.0,0.0,6.0,0.0,4.0,15.0,197.0,0.0,0.0,17.0,59.0,5.0,2.0,53.0,2.0,71.0,38.0,1.0,1.0,1.0,74.0,57.0,2.0,1.0,6.0,4.0,0.0,6.0,55.0,10.0,2.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,39.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,5.0,2.0,0.0,2.0,11.0,0.0
12,20753721.0,0.0,1.0,1.0,6.0,5.0,6.0,7.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,7.0,12.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,2.0,0.0,0.0,6.0,10.0,0.0,1.0,1.0,0.0,4.0,14.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,4.0,0.0,7.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0
13,24179525.0,0.0,7.0,4.0,55.0,3.0,22.0,100.0,80.0,54.0,3.0,125.0,0.0,0.0,11.0,12.0,126.0,547.0,40.0,236.0,2.0,7.0,101.0,16.0,35.0,8.0,171.0,1.0,10.0,0.0,3.0,3.0,9.0,443.0,28.0,29.0,10.0,131.0,4.0,1.0,0.0,42.0,6.0,1.0,17.0,35.0,3.0,2.0,0.0,3.0,22.0,0.0,0.0,0.0,1.0,1.0,51.0,36.0,12.0,0.0,116.0,41.0,0.0,13.0,0.0,9.0,0.0,5.0,25.0,145.0,1.0,4.0,21.0,351.0,1.0,0.0,220.0,3.0,38.0,107.0,0.0,0.0,1.0,100.0,29.0,8.0,0.0,23.0,3.0,2.0,12.0,28.0,16.0,4.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,2.0,11.0,10.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,9.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,88.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,4.0,5.0,0.0,11.0,19.0,2.0
14,24264540.0,155.0,9.0,14.0,43.0,17.0,159.0,243.0,275.0,26.0,52.0,11.0,0.0,11.0,0.0,102.0,4.0,10.0,51.0,51.0,18.0,96.0,97.0,12.0,6.0,171.0,112.0,45.0,71.0,3.0,24.0,63.0,27.0,42.0,99.0,204.0,15.0,200.0,31.0,3.0,4.0,118.0,152.0,73.0,36.0,42.0,14.0,9.0,20.0,92.0,35.0,0.0,160.0,30.0,2.0,4.0,108.0,31.0,60.0,8.0,73.0,33.0,11.0,42.0,14.0,42.0,9.0,41.0,45.0,149.0,9.0,1.0,51.0,260.0,76.0,114.0,3.0,17.0,139.0,64.0,8.0,31.0,3.0,54.0,5.0,40.0,8.0,27.0,69.0,108.0,262.0,207.0,12.0,64.0,0.0,15.0,14.0,0.0,148.0,63.0,0.0,19.0,181.0,415.0,146.0,161.0,196.0,74.0,6.0,4.0,64.0,45.0,8.0,40.0,2.0,43.0,153.0,0.0,103.0,19.0,12.0,29.0,21.0,29.0,90.0,181.0,0.0,374.0,206.0,3.0,6.0,23.0,190.0,4.0,24.0,330.0,4.0,0.0,0.0,385.0,79.0,12.0,10.0,108.0,17.0,421.0,7.0,242.0,92.0,1.0,5.0,289.0,0.0,18.0,0.0,0.0,2.0,162.0,36.0,6.0,13.0,20.0,0.0,37.0,65.0,2.0,1.0,54.0,26.0,256.0,265.0,3.0,7.0,13.0,0.0,0.0,16.0,172.0,0.0,14.0,9.0,2.0,28.0,30.0,21.0,7.0,0.0,7.0,36.0,6.0
15,25937737.0,66.0,8.0,4.0,37.0,8.0,73.0,295.0,191.0,6.0,87.0,38.0,0.0,12.0,102.0,0.0,6.0,17.0,22.0,152.0,2.0,39.0,171.0,8.0,2.0,175.0,158.0,8.0,43.0,0.0,13.0,32.0,33.0,18.0,48.0,124.0,3.0,247.0,8.0,7.0,0.0,29.0,70.0,90.0,21.0,22.0,9.0,11.0,4.0,36.0,14.0,0.0,5.0,0.0,0.0,0.0,84.0,12.0,19.0,7.0,36.0,5.0,1.0,78.0,2.0,118.0,1.0,25.0,21.0,158.0,5.0,0.0,13.0,94.0,53.0,14.0,10.0,7.0,76.0,28.0,2.0,0.0,2.0,21.0,5.0,13.0,3.0,18.0,61.0,1.0,67.0,459.0,3.0,54.0,0.0,17.0,6.0,0.0,57.0,12.0,0.0,1.0,4.0,444.0,84.0,0.0,33.0,0.0,0.0,1.0,28.0,90.0,0.0,1.0,0.0,95.0,0.0,0.0,0.0,11.0,14.0,6.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,4.0,0.0,13.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,9.0,46.0,3.0,10.0,98.0,1.0,7.0,0.0,9.0,109.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,14.0,2.0,9.0,21.0,2.0,15.0,2.0,0.0,3.0,5.0,2.0
16,30709612.0,0.0,0.0,6.0,25.0,4.0,12.0,17.0,18.0,19.0,3.0,69.0,0.0,126.0,4.0,6.0,0.0,222.0,1.0,230.0,14.0,0.0,19.0,4.0,28.0,11.0,54.0,3.0,11.0,1.0,5.0,3.0,1.0,144.0,14.0,24.0,12.0,24.0,3.0,1.0,0.0,32.0,2.0,4.0,0.0,19.0,2.0,1.0,0.0,7.0,17.0,0.0,0.0,0.0,4.0,0.0,15.0,78.0,8.0,1.0,15.0,7.0,2.0,6.0,0.0,1.0,1.0,4.0,8.0,164.0,6.0,0.0,16.0,284.0,1.0,0.0,197.0,2.0,29.0,40.0,1.0,1.0,0.0,41.0,54.0,0.0,0.0,43.0,9.0,1.0,9.0,6.0,17.0,3.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,3.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,5.0,1.0,103.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,22.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,8.0,2.0,3.0,10.0,3.0,9.0,0.0,11.0,3.0,0.0,2.0,0.0,23.0,0.0,0.0,2.0,69.0,0.0,0.0,0.0,7.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0
17,32517594.0,4.0,1.0,1.0,222.0,46.0,27.0,91.0,115.0,49.0,3.0,61.0,1.0,547.0,10.0,17.0,222.0,0.0,14.0,300.0,5.0,21.0,74.0,26.0,60.0,16.0,137.0,3.0,14.0,0.0,12.0,16.0,17.0,144.0,20.0,111.0,13.0,62.0,6.0,1.0,0.0,115.0,9.0,5.0,6.0,26.0,4.0,2.0,2.0,3.0,71.0,0.0,0.0,0.0,2.0,1.0,74.0,232.0,8.0,1.0,71.0,23.0,1.0,13.0,0.0,11.0,0.0,11.0,26.0,314.0,0.0,0.0,265.0,1442.0,5.0,4.0,511.0,3.0,47.0,220.0,2.0,1.0,0.0,92.0,196.0,1.0,0.0,960.0,36.0,0.0,34.0,26.0,61.0,7.0,0.0,3.0,5.0,0.0,21.0,3.0,0.0,1.0,3.0,28.0,10.0,0.0,4.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,23.0,0.0,0.0,1.0,35.0,4.0,43.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,72.0,0.0,1.0,0.0,2.0,18.0,0.0,0.0,5.0,6.0,0.0,2.0,56.0,1.0,1.0,3.0,1.0,57.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,2.0,93.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,21.0,2.0,0.0,1.0,15.0,1.0
18,35617996.0,28.0,349.0,4.0,142.0,17.0,135.0,918.0,61.0,101.0,38.0,15.0,7.0,40.0,51.0,22.0,1.0,14.0,0.0,51.0,5.0,110.0,203.0,21.0,1.0,37.0,174.0,19.0,46.0,0.0,19.0,54.0,2.0,101.0,200.0,200.0,96.0,302.0,2.0,1.0,4.0,29.0,55.0,7.0,394.0,40.0,9.0,13.0,17.0,30.0,111.0,0.0,5.0,0.0,1.0,4.0,307.0,79.0,31.0,8.0,418.0,89.0,2.0,15.0,6.0,29.0,0.0,27.0,658.0,292.0,1.0,1.0,86.0,328.0,41.0,25.0,17.0,3.0,123.0,333.0,9.0,2.0,2.0,326.0,0.0,36.0,112.0,90.0,19.0,2.0,126.0,96.0,43.0,20.0,0.0,1.0,26.0,0.0,59.0,41.0,0.0,9.0,5.0,39.0,97.0,0.0,37.0,2.0,0.0,0.0,41.0,3.0,0.0,26.0,1.0,18.0,4.0,0.0,1.0,13.0,21.0,7.0,3.0,3.0,1.0,2.0,0.0,18.0,0.0,5.0,0.0,24.0,2.0,1.0,5.0,3.0,1.0,0.0,0.0,16.0,33.0,4.0,3.0,72.0,5.0,13.0,1.0,2.0,45.0,1.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,8.0,14.0,17.0,0.0,0.0,0.0,5.0,33.0,5.0,0.0,2.0,26.0,10.0,2.0,1.0,5.0,14.0,0.0,0.0,31.0,0.0,3.0,165.0,12.0,6.0,53.0,15.0,79.0,32.0,0.0,21.0,218.0,5.0
19,37593470.0,52.0,7.0,11.0,177.0,21.0,116.0,399.0,169.0,85.0,60.0,246.0,0.0,236.0,51.0,152.0,230.0,300.0,51.0,0.0,4.0,67.0,396.0,72.0,30.0,158.0,517.0,13.0,79.0,0.0,31.0,77.0,14.0,510.0,128.0,191.0,8.0,471.0,13.0,10.0,1.0,49.0,52.0,55.0,27.0,52.0,16.0,5.0,12.0,39.0,50.0,0.0,7.0,0.0,1.0,0.0,396.0,149.0,26.0,13.0,120.0,37.0,2.0,53.0,3.0,66.0,0.0,22.0,43.0,814.0,14.0,0.0,172.0,438.0,65.0,33.0,198.0,11.0,220.0,271.0,9.0,1.0,3.0,237.0,58.0,13.0,4.0,201.0,62.0,1.0,124.0,257.0,46.0,36.0,0.0,12.0,16.0,0.0,92.0,23.0,0.0,1.0,7.0,325.0,102.0,1.0,36.0,1.0,2.0,0.0,46.0,60.0,0.0,5.0,1.0,95.0,1.0,0.0,0.0,15.0,8.0,18.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,41.0,0.0,61.0,1.0,0.0,12.0,2.0,8.0,0.0,0.0,7.0,51.0,4.0,20.0,90.0,2.0,4.0,1.0,2.0,181.0,1.0,1.0,11.0,0.0,25.0,0.0,2.0,1.0,2.0,17.0,139.0,0.0,0.0,0.0,16.0,128.0,1.0,0.0,0.0,12.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,36.0,0.0,1.0,7.0,4.0,2.0,83.0,7.0,26.0,5.0,0.0,19.0,41.0,8.0
20,39953073.0,3.0,1.0,1.0,6.0,3.0,15.0,6.0,2.0,4.0,5.0,0.0,0.0,2.0,18.0,2.0,14.0,5.0,5.0,4.0,0.0,7.0,7.0,1.0,3.0,8.0,22.0,12.0,12.0,0.0,2.0,18.0,0.0,9.0,16.0,11.0,9.0,8.0,0.0,0.0,1.0,4.0,10.0,4.0,4.0,5.0,4.0,2.0,11.0,53.0,5.0,0.0,9.0,0.0,188.0,4.0,7.0,9.0,9.0,0.0,8.0,5.0,86.0,5.0,3.0,1.0,11.0,1.0,4.0,10.0,0.0,0.0,9.0,20.0,5.0,15.0,4.0,10.0,13.0,9.0,2.0,37.0,5.0,7.0,8.0,3.0,0.0,4.0,1.0,13.0,15.0,20.0,4.0,13.0,0.0,5.0,17.0,0.0,128.0,23.0,1.0,74.0,10.0,63.0,22.0,0.0,9.0,5.0,7.0,77.0,115.0,2.0,202.0,47.0,14.0,4.0,18.0,0.0,3.0,1.0,1.0,204.0,44.0,5.0,3.0,8.0,0.0,11.0,12.0,4.0,13.0,3.0,9.0,26.0,15.0,13.0,0.0,0.0,0.0,28.0,9.0,1.0,1.0,6.0,37.0,14.0,45.0,4.0,0.0,0.0,82.0,12.0,0.0,4.0,8.0,20.0,14.0,3.0,8.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,3.0,3.0,23.0,3.0,1.0,2.0,174.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,2.0,0.0,1.0,5.0,3.0
21,47066924.0,46.0,25.0,4.0,83.0,23.0,122.0,244.0,94.0,54.0,51.0,9.0,4.0,7.0,96.0,39.0,0.0,21.0,110.0,67.0,7.0,0.0,129.0,14.0,1.0,66.0,90.0,45.0,51.0,0.0,26.0,105.0,13.0,72.0,108.0,142.0,39.0,185.0,13.0,0.0,4.0,29.0,84.0,38.0,70.0,33.0,10.0,17.0,20.0,69.0,55.0,0.0,50.0,0.0,1.0,2.0,168.0,63.0,32.0,6.0,98.0,46.0,7.0,23.0,17.0,16.0,11.0,25.0,87.0,167.0,2.0,0.0,81.0,183.0,49.0,58.0,7.0,11.0,118.0,134.0,7.0,12.0,3.0,127.0,2.0,21.0,13.0,56.0,43.0,14.0,170.0,288.0,30.0,45.0,0.0,12.0,26.0,0.0,94.0,70.0,0.0,7.0,18.0,183.0,113.0,4.0,92.0,4.0,12.0,1.0,51.0,13.0,3.0,34.0,1.0,18.0,12.0,0.0,2.0,12.0,8.0,37.0,8.0,7.0,4.0,3.0,0.0,28.0,10.0,3.0,3.0,18.0,5.0,1.0,29.0,12.0,2.0,0.0,0.0,37.0,66.0,3.0,1.0,103.0,10.0,22.0,2.0,10.0,59.0,2.0,1.0,19.0,0.0,20.0,0.0,0.0,1.0,18.0,14.0,7.0,0.0,0.0,0.0,6.0,64.0,4.0,0.0,3.0,29.0,18.0,7.0,1.0,6.0,11.0,0.0,0.0,21.0,3.0,2.0,19.0,13.0,4.0,37.0,18.0,32.0,16.0,0.0,11.0,76.0,2.0
22,47107118.0,60.0,70.0,9.0,188.0,21.0,168.0,622.0,308.0,113.0,92.0,230.0,6.0,101.0,97.0,171.0,19.0,74.0,203.0,396.0,7.0,129.0,0.0,114.0,49.0,314.0,775.0,21.0,97.0,14.0,102.0,100.0,42.0,453.0,258.0,289.0,40.0,574.0,6.0,10.0,11.0,112.0,69.0,76.0,117.0,79.0,15.0,17.0,14.0,49.0,97.0,0.0,3.0,0.0,2.0,3.0,383.0,78.0,81.0,18.0,240.0,66.0,4.0,64.0,3.0,65.0,0.0,99.0,173.0,512.0,6.0,0.0,97.0,302.0,70.0,39.0,86.0,11.0,322.0,343.0,6.0,2.0,6.0,280.0,22.0,41.0,25.0,84.0,69.0,2.0,177.0,427.0,32.0,41.0,0.0,5.0,26.0,0.0,123.0,35.0,0.0,5.0,8.0,436.0,119.0,0.0,57.0,0.0,1.0,1.0,80.0,48.0,1.0,16.0,0.0,85.0,4.0,0.0,1.0,19.0,17.0,20.0,2.0,3.0,1.0,4.0,0.0,18.0,0.0,37.0,1.0,67.0,2.0,0.0,8.0,4.0,20.0,0.0,0.0,15.0,65.0,4.0,6.0,127.0,10.0,11.0,2.0,7.0,207.0,1.0,0.0,12.0,0.0,33.0,0.0,1.0,1.0,8.0,17.0,76.0,0.0,0.0,0.0,12.0,108.0,9.0,0.0,1.0,23.0,3.0,4.0,3.0,5.0,10.0,0.0,0.0,36.0,0.0,2.0,63.0,11.0,1.0,60.0,11.0,50.0,22.0,0.0,46.0,159.0,6.0
23,47870267.0,1.0,7.0,1.0,26.0,19.0,40.0,49.0,23.0,11.0,5.0,83.0,0.0,16.0,12.0,8.0,4.0,26.0,21.0,72.0,1.0,14.0,114.0,0.0,4.0,21.0,160.0,5.0,13.0,1.0,15.0,8.0,1.0,82.0,69.0,44.0,4.0,46.0,1.0,1.0,0.0,35.0,7.0,5.0,10.0,6.0,2.0,2.0,1.0,9.0,22.0,0.0,2.0,0.0,1.0,0.0,40.0,13.0,10.0,2.0,26.0,11.0,1.0,8.0,2.0,3.0,0.0,15.0,16.0,102.0,0.0,0.0,26.0,51.0,8.0,4.0,20.0,2.0,72.0,38.0,1.0,0.0,0.0,39.0,13.0,4.0,2.0,8.0,3.0,0.0,20.0,19.0,7.0,6.0,0.0,3.0,3.0,0.0,16.0,5.0,0.0,1.0,1.0,17.0,12.0,0.0,3.0,0.0,0.0,1.0,13.0,2.0,0.0,6.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,28.0,0.0,34.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,9.0,0.0,1.0,10.0,0.0,2.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,11.0,2.0,0.0,3.0,1.0,5.0,3.0,0.0,1.0,17.0,1.0
24,48376323.0,1.0,0.0,2.0,16.0,0.0,4.0,18.0,71.0,7.0,1.0,5.0,1.0,35.0,6.0,2.0,28.0,60.0,1.0,30.0,3.0,1.0,49.0,4.0,0.0,61.0,46.0,1.0,10.0,6.0,26.0,2.0,14.0,61.0,15.0,33.0,3.0,14.0,4.0,0.0,4.0,39.0,3.0,1.0,2.0,8.0,5.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,7.0,0.0,4.0,10.0,31.0,1.0,15.0,9.0,4.0,11.0,0.0,0.0,0.0,39.0,3.0,31.0,1.0,0.0,2.0,84.0,2.0,3.0,42.0,1.0,40.0,15.0,1.0,2.0,0.0,11.0,10.0,0.0,0.0,5.0,5.0,0.0,7.0,19.0,5.0,4.0,0.0,2.0,1.0,0.0,25.0,1.0,0.0,1.0,2.0,23.0,5.0,2.0,3.0,0.0,0.0,4.0,7.0,2.0,2.0,0.0,1.0,14.0,1.0,0.0,0.0,2.0,1.0,10.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,20.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,28.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0
25,48495906.0,102.0,2.0,7.0,80.0,18.0,138.0,254.0,558.0,23.0,53.0,15.0,1.0,8.0,171.0,175.0,11.0,16.0,37.0,158.0,8.0,66.0,314.0,21.0,61.0,0.0,247.0,14.0,153.0,23.0,122.0,86.0,49.0,135.0,120.0,307.0,17.0,280.0,26.0,5.0,8.0,176.0,189.0,156.0,17.0,38.0,4.0,8.0,12.0,57.0,26.0,0.0,15.0,4.0,0.0,5.0,105.0,49.0,109.0,15.0,97.0,27.0,2.0,66.0,6.0,39.0,0.0,138.0,39.0,245.0,4.0,0.0,60.0,262.0,100.0,30.0,16.0,36.0,236.0,89.0,7.0,5.0,3.0,44.0,7.0,22.0,4.0,53.0,113.0,5.0,136.0,303.0,14.0,99.0,0.0,60.0,18.0,0.0,119.0,39.0,0.0,9.0,22.0,525.0,275.0,4.0,57.0,6.0,5.0,0.0,45.0,167.0,1.0,11.0,0.0,182.0,6.0,0.0,6.0,22.0,11.0,6.0,7.0,3.0,6.0,11.0,0.0,38.0,6.0,6.0,1.0,23.0,9.0,0.0,15.0,12.0,10.0,0.0,0.0,31.0,78.0,14.0,6.0,166.0,4.0,27.0,0.0,23.0,126.0,1.0,1.0,19.0,0.0,25.0,0.0,1.0,2.0,9.0,56.0,6.0,1.0,1.0,0.0,8.0,77.0,4.0,0.0,4.0,33.0,14.0,21.0,2.0,8.0,8.0,0.0,0.0,16.0,5.0,0.0,8.0,8.0,3.0,45.0,8.0,25.0,6.0,0.0,12.0,24.0,2.0
26,48680856.0,34.0,58.0,11.0,194.0,12.0,152.0,467.0,310.0,99.0,109.0,282.0,1.0,171.0,112.0,158.0,54.0,137.0,174.0,517.0,22.0,90.0,775.0,160.0,46.0,247.0,0.0,28.0,131.0,18.0,112.0,60.0,20.0,543.0,400.0,304.0,27.0,528.0,10.0,12.0,7.0,257.0,83.0,55.0,77.0,63.0,13.0,13.0,19.0,64.0,67.0,0.0,12.0,1.0,12.0,2.0,310.0,94.0,100.0,29.0,241.0,70.0,14.0,115.0,6.0,52.0,0.0,98.0,130.0,573.0,10.0,0.0,115.0,416.0,73.0,40.0,105.0,16.0,322.0,230.0,9.0,6.0,2.0,278.0,43.0,31.0,14.0,50.0,42.0,5.0,152.0,292.0,21.0,42.0,0.0,8.0,10.0,0.0,119.0,42.0,0.0,16.0,18.0,380.0,120.0,0.0,49.0,3.0,2.0,9.0,101.0,39.0,6.0,25.0,5.0,74.0,8.0,0.0,3.0,13.0,6.0,19.0,5.0,2.0,1.0,3.0,0.0,22.0,5.0,73.0,3.0,57.0,2.0,2.0,10.0,9.0,12.0,0.0,0.0,20.0,56.0,6.0,5.0,99.0,10.0,20.0,7.0,8.0,115.0,1.0,4.0,15.0,0.0,33.0,0.0,2.0,7.0,8.0,17.0,109.0,0.0,0.0,0.0,18.0,105.0,8.0,0.0,2.0,18.0,15.0,8.0,1.0,9.0,12.0,0.0,0.0,34.0,1.0,1.0,50.0,8.0,4.0,32.0,11.0,42.0,19.0,0.0,34.0,128.0,6.0
