,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
38,231831045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,242143200.0,2.0,14.0,5.0,8.0,2.0,11.0,0.0,1.0,3.0,9.0,4.0,6.0,7.0,8.0,1.0,2.0,0.0,10.0,0.0,0.0,1.0,14.0,12.0,13.0,1.0,8.0,34.0,4.0,9.0,0.0,20.0,4.0,3.0,2.0,0.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,12.0,4.0,0.0,8.0,4.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,3.0,0.0,3.0,24.0,4.0,0.0,17.0,0.0,3.0,0.0,1.0,1.0
40,246435539.0,5.0,5.0,3.0,1.0,4.0,8.0,0.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,11.0,0.0,5.0,1.0,0.0,0.0,10.0,15.0,5.0,1.0,5.0,11.0,40.0,6.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,72.0,2.0,1.0,14.0,1.0,4.0,22.0,0.0,1.0,40.0,0.0,4.0,1.0,0.0,3.0,2.0,2.0,2.0,30.0,11.0,0.0,0.0,16.0,74.0,11.0,0.0,0.0,0.0,2.0,22.0,7.0,1.0,6.0,0.0,0.0,2.0,23.0,18.0,1.0,11.0,28.0,0.0,0.0,0.0,1.0
41,248761565.0,0.0,0.0,6.0,1.0,3.0,13.0,0.0,0.0,1.0,0.0,14.0,1.0,6.0,2.0,0.0,6.0,3.0,4.0,3.0,0.0,2.0,7.0,46.0,3.0,16.0,3.0,6.0,56.0,5.0,1.0,6.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,3.0,14.0,0.0,2.0,32.0,0.0,1.0,43.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,38.0,14.0,0.0,0.0,34.0,167.0,3.0,0.0,0.0,0.0,1.0,47.0,6.0,0.0,2.0,0.0,0.0,3.0,7.0,8.0,7.0,12.0,43.0,0.0,1.0,0.0,0.0
42,249288691.0,65.0,5.0,4.0,7.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,22.0,0.0,7.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,9.0,27.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0
43,252221366.0,2.0,3.0,12.0,3.0,8.0,21.0,0.0,2.0,10.0,6.0,29.0,3.0,23.0,26.0,2.0,2.0,5.0,17.0,11.0,1.0,1.0,6.0,28.0,6.0,0.0,28.0,51.0,9.0,9.0,3.0,27.0,17.0,4.0,3.0,3.0,2.0,37.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,2.0,5.0,8.0,4.0,18.0,4.0,32.0,11.0,4.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,9.0,8.0,0.0,8.0,15.0,0.0,18.0,18.0,2.0,0.0,3.0,6.0,0.0
44,255545373.0,1.0,1.0,5.0,3.0,5.0,7.0,0.0,1.0,2.0,1.0,6.0,1.0,5.0,6.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,7.0,15.0,15.0,1.0,5.0,15.0,35.0,5.0,0.0,6.0,5.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,14.0,14.0,1.0,6.0,0.0,0.0,1.0,60.0,1.0,0.0,56.0,0.0,1.0,2.0,0.0,4.0,3.0,4.0,0.0,89.0,69.0,0.0,0.0,27.0,102.0,0.0,0.0,0.0,0.0,0.0,57.0,34.0,0.0,12.0,2.0,0.0,3.0,5.0,1.0,0.0,7.0,64.0,0.0,0.0,3.0,0.0
45,255626561.0,9.0,1.0,13.0,2.0,4.0,16.0,0.0,3.0,6.0,28.0,16.0,3.0,14.0,12.0,0.0,6.0,0.0,6.0,1.0,4.0,0.0,8.0,12.0,4.0,3.0,13.0,34.0,2.0,8.0,0.0,11.0,7.0,4.0,5.0,2.0,1.0,21.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,1.0,4.0,8.0,0.0,14.0,4.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,6.0,8.0,3.0,7.0,14.0,0.0,0.0,1.0,4.0,0.0
46,257747817.0,3.0,12.0,18.0,10.0,7.0,37.0,0.0,6.0,6.0,17.0,18.0,10.0,16.0,21.0,3.0,12.0,3.0,28.0,6.0,0.0,1.0,25.0,36.0,10.0,5.0,24.0,46.0,12.0,10.0,1.0,35.0,12.0,7.0,4.0,2.0,0.0,23.0,0.0,2.0,4.0,2.0,1.0,5.0,1.0,6.0,0.0,0.0,4.0,5.0,1.0,2.0,7.0,11.0,0.0,19.0,9.0,35.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,11.0,49.0,28.0,1.0,25.0,0.0,0.0,2.0,6.0,0.0
47,258694951.0,1.0,1.0,1.0,3.0,2.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,6.0,17.0,2.0,2.0,12.0,49.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,32.0,2.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110.0,71.0,0.0,0.0,38.0,163.0,3.0,0.0,0.0,0.0,0.0,82.0,29.0,1.0,9.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,86.0,0.0,0.0,0.0,0.0
48,260046126.0,7.0,0.0,7.0,2.0,5.0,72.0,0.0,2.0,9.0,5.0,33.0,7.0,37.0,31.0,1.0,3.0,1.0,19.0,20.0,0.0,1.0,8.0,29.0,10.0,5.0,20.0,46.0,8.0,17.0,11.0,48.0,15.0,9.0,3.0,2.0,0.0,20.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,7.0,0.0,23.0,19.0,23.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,5.0,0.0,12.0,12.0,4.0,6.0,21.0,0.0,0.0,4.0,4.0,0.0
49,261532044.0,0.0,1.0,4.0,3.0,9.0,11.0,0.0,1.0,4.0,1.0,3.0,1.0,4.0,5.0,0.0,1.0,1.0,14.0,2.0,0.0,0.0,10.0,39.0,2.0,20.0,3.0,13.0,2.0,5.0,0.0,12.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
50,262067630.0,0.0,0.0,5.0,0.0,5.0,14.0,0.0,0.0,2.0,1.0,5.0,3.0,5.0,6.0,1.0,3.0,1.0,13.0,2.0,0.0,0.0,8.0,13.0,24.0,2.0,3.0,22.0,56.0,4.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,43.0,2.0,0.0,56.0,0.0,1.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,121.0,69.0,0.0,0.0,31.0,163.0,1.0,0.0,0.0,0.0,0.0,57.0,29.0,0.0,15.0,0.0,0.0,3.0,5.0,3.0,0.0,4.0,98.0,0.0,1.0,0.0,1.0
51,264121991.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
52,264366006.0,9.0,13.0,9.0,3.0,4.0,9.0,0.0,1.0,4.0,4.0,11.0,34.0,12.0,17.0,0.0,2.0,3.0,26.0,9.0,0.0,1.0,10.0,12.0,17.0,2.0,28.0,37.0,9.0,8.0,0.0,19.0,9.0,1.0,4.0,0.0,1.0,16.0,0.0,12.0,4.0,0.0,1.0,5.0,1.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,5.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,5.0,28.0,4.0,6.0,18.0,0.0,1.0,1.0,4.0,1.0
53,264410182.0,23.0,9.0,16.0,9.0,8.0,24.0,0.0,3.0,10.0,9.0,34.0,4.0,36.0,46.0,3.0,13.0,4.0,12.0,11.0,0.0,0.0,13.0,25.0,13.0,1.0,39.0,51.0,15.0,13.0,0.0,38.0,16.0,10.0,7.0,0.0,1.0,85.0,0.0,4.0,1.0,0.0,0.0,8.0,2.0,8.0,11.0,0.0,7.0,2.0,0.0,1.0,9.0,0.0,0.0,28.0,11.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,9.0,0.0,10.0,22.0,4.0,4.0,28.0,0.0,1.0,2.0,10.0,0.0
54,265814972.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
55,271129460.0,31.0,12.0,42.0,22.0,68.0,166.0,1.0,5.0,30.0,24.0,91.0,21.0,81.0,167.0,5.0,10.0,7.0,56.0,29.0,1.0,2.0,57.0,99.0,44.0,7.0,52.0,170.0,19.0,51.0,10.0,145.0,38.0,17.0,8.0,3.0,2.0,84.0,0.0,8.0,3.0,2.0,5.0,18.0,4.0,14.0,19.0,0.0,23.0,7.0,3.0,3.0,9.0,28.0,2.0,0.0,28.0,95.0,9.0,2.0,1.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,34.0,21.0,0.0,25.0,51.0,8.0,7.0,67.0,3.0,1.0,6.0,17.0,3.0
56,274246546.0,9.0,3.0,16.0,4.0,7.0,63.0,0.0,4.0,10.0,8.0,37.0,12.0,46.0,33.0,4.0,6.0,4.0,32.0,27.0,1.0,2.0,12.0,42.0,13.0,4.0,33.0,55.0,23.0,18.0,20.0,54.0,22.0,7.0,4.0,2.0,0.0,40.0,0.0,4.0,2.0,3.0,0.0,4.0,3.0,4.0,9.0,1.0,19.0,3.0,3.0,6.0,5.0,11.0,0.0,28.0,0.0,36.0,3.0,3.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,2.0,27.0,7.0,0.0,18.0,23.0,5.0,3.0,39.0,2.0,1.0,5.0,8.0,2.0
57,274982664.0,70.0,19.0,43.0,26.0,57.0,206.0,2.0,5.0,24.0,56.0,121.0,56.0,105.0,130.0,5.0,13.0,11.0,74.0,29.0,2.0,3.0,56.0,126.0,44.0,4.0,158.0,386.0,40.0,45.0,8.0,171.0,51.0,30.0,10.0,3.0,2.0,134.0,0.0,9.0,2.0,3.0,3.0,32.0,4.0,12.0,35.0,0.0,23.0,7.0,2.0,1.0,19.0,23.0,1.0,95.0,36.0,0.0,11.0,1.0,0.0,7.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,40.0,1.0,0.0,1.0,30.0,14.0,0.0,26.0,99.0,10.0,10.0,70.0,0.0,0.0,6.0,14.0,3.0
58,275093764.0,4.0,1.0,15.0,2.0,3.0,23.0,0.0,2.0,3.0,5.0,12.0,3.0,8.0,9.0,0.0,3.0,0.0,13.0,4.0,3.0,2.0,7.0,18.0,5.0,3.0,5.0,27.0,1.0,6.0,3.0,16.0,17.0,3.0,2.0,2.0,0.0,14.0,0.0,1.0,2.0,1.0,0.0,11.0,0.0,14.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,6.0,6.0,1.0,48.0,12.0,0.0,0.0,1.0,2.0,0.0
59,281553266.0,2.0,1.0,4.0,4.0,4.0,8.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,8.0,14.0,24.0,2.0,4.0,20.0,35.0,4.0,0.0,9.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,30.0,38.0,1.0,4.0,89.0,1.0,0.0,110.0,1.0,0.0,121.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,145.0,0.0,0.0,51.0,230.0,3.0,0.0,0.0,0.0,0.0,107.0,68.0,1.0,11.0,0.0,0.0,2.0,6.0,2.0,1.0,5.0,157.0,0.0,1.0,1.0,0.0
60,282922168.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,11.0,1.0,0.0,13.0,22.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,2.0,69.0,0.0,0.0,71.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,33.0,138.0,0.0,0.0,0.0,0.0,0.0,64.0,60.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,102.0,0.0,0.0,0.0,0.0
61,285115375.0,5.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,176.0,26.0,197.0,34.0,0.0,0.0,0.0,11.0,140.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,39.0,1.0,1.0,2.0,48.0,3.0,4.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
62,293687645.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,297011161.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,12.0,11.0,3.0,1.0,7.0,21.0,1.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,34.0,0.0,1.0,27.0,0.0,0.0,38.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,33.0,0.0,0.0,0.0,73.0,2.0,0.0,0.0,0.0,0.0,39.0,13.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,61.0,0.0,1.0,0.0,0.0
64,298110296.0,9.0,3.0,9.0,6.0,12.0,43.0,0.0,3.0,7.0,7.0,27.0,8.0,18.0,28.0,3.0,11.0,1.0,27.0,5.0,0.0,1.0,20.0,61.0,32.0,13.0,18.0,60.0,98.0,13.0,6.0,28.0,25.0,2.0,2.0,1.0,1.0,15.0,0.0,1.0,74.0,167.0,2.0,6.0,102.0,2.0,6.0,163.0,9.0,4.0,163.0,0.0,2.0,6.0,6.0,18.0,7.0,17.0,2.0,230.0,138.0,2.0,0.0,73.0,0.0,8.0,0.0,0.0,0.0,0.0,157.0,67.0,0.0,19.0,7.0,0.0,12.0,32.0,14.0,7.0,24.0,201.0,0.0,2.0,6.0,1.0
65,302144631.0,17.0,37.0,4.0,28.0,4.0,4.0,0.0,5.0,2.0,5.0,2.0,16.0,2.0,9.0,19.0,53.0,1.0,4.0,0.0,0.0,0.0,11.0,2.0,12.0,0.0,20.0,14.0,10.0,4.0,1.0,18.0,4.0,3.0,2.0,0.0,0.0,10.0,0.0,1.0,11.0,3.0,4.0,2.0,0.0,0.0,28.0,3.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,3.0,1.0,12.0,1.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,2.0,0.0,0.0,24.0,117.0,117.0,1.0,62.0,2.0,2.0,1.0,0.0,7.0
66,308611383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,311729738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,324050936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,325774787.0,3.0,11.0,3.0,9.0,30.0,91.0,0.0,4.0,3.0,5.0,25.0,4.0,19.0,17.0,2.0,11.0,1.0,11.0,15.0,0.0,4.0,27.0,26.0,5.0,0.0,19.0,52.0,4.0,28.0,12.0,46.0,8.0,18.0,0.0,2.0,0.0,9.0,0.0,1.0,2.0,1.0,0.0,8.0,0.0,1.0,5.0,0.0,15.0,0.0,0.0,2.0,1.0,2.0,0.0,21.0,9.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,10.0,31.0,10.0,4.0,22.0,0.0,2.0,4.0,2.0,2.0
70,328933147.0,0.0,0.0,3.0,2.0,4.0,10.0,0.0,0.0,2.0,1.0,6.0,0.0,3.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,5.0,23.0,13.0,2.0,3.0,12.0,43.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,47.0,1.0,3.0,57.0,0.0,0.0,82.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,107.0,64.0,0.0,0.0,39.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,9.0,1.0,0.0,3.0,4.0,1.0,1.0,12.0,92.0,0.0,1.0,0.0,1.0
71,339474731.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,1.0,8.0,13.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,34.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,60.0,0.0,0.0,13.0,67.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,41.0,0.0,0.0,0.0,0.0
72,346585747.0,2.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,3.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,16.0,2.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0
73,346822832.0,7.0,6.0,20.0,4.0,13.0,57.0,0.0,4.0,8.0,9.0,21.0,3.0,23.0,27.0,1.0,4.0,3.0,25.0,16.0,0.0,2.0,21.0,40.0,20.0,2.0,19.0,53.0,11.0,25.0,10.0,41.0,17.0,5.0,6.0,1.0,2.0,26.0,0.0,5.0,6.0,2.0,2.0,9.0,12.0,11.0,6.0,9.0,18.0,3.0,15.0,5.0,5.0,9.0,1.0,34.0,27.0,30.0,5.0,11.0,5.0,1.0,0.0,2.0,19.0,2.0,0.0,0.0,0.0,11.0,9.0,4.0,0.0,0.0,7.0,0.0,14.0,25.0,3.0,0.0,34.0,7.0,0.0,7.0,7.0,1.0
74,347873395.0,0.0,2.0,10.0,1.0,9.0,20.0,0.0,0.0,7.0,4.0,25.0,3.0,28.0,30.0,1.0,2.0,2.0,13.0,11.0,0.0,1.0,6.0,20.0,12.0,1.0,16.0,29.0,6.0,9.0,2.0,24.0,15.0,4.0,1.0,1.0,1.0,32.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,0.0,21.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,7.0,0.0,0.0,12.0,12.0,1.0,2.0,19.0,0.0,17.0,2.0,8.0,2.0
75,350545056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,363763442.0,2.0,11.0,16.0,10.0,14.0,33.0,0.0,9.0,11.0,5.0,37.0,11.0,37.0,41.0,9.0,21.0,2.0,23.0,9.0,0.0,2.0,17.0,31.0,15.0,2.0,31.0,43.0,15.0,20.0,7.0,47.0,24.0,4.0,3.0,2.0,1.0,39.0,0.0,3.0,2.0,3.0,0.0,8.0,3.0,6.0,11.0,2.0,12.0,1.0,3.0,1.0,5.0,10.0,0.0,25.0,18.0,26.0,6.0,2.0,1.0,1.0,0.0,0.0,12.0,24.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,14.0,12.0,0.0,0.0,33.0,29.0,6.0,68.0,2.0,3.0,3.0,5.0,4.0
