,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
20,37593470.0,24.0,4.0,269.0,6.0,107.0,565.0,119.0,8.0,92.0,6.0,30.0,1.0,55.0,125.0,114.0,18.0,200.0,45.0,513.0,0.0,22.0,42.0,7.0,8.0,30.0,79.0,129.0,46.0,32.0,191.0,219.0,13.0,27.0,46.0,5.0,17.0,1.0,1.0,100.0,15.0,84.0,14.0,87.0,8.0,83.0,86.0,39.0,5.0,148.0,12.0,3.0,34.0,142.0,10.0,3.0,63.0,83.0,58.0,0.0,60.0,0.0,190.0,3.0,7.0,100.0,95.0,0.0,0.0,88.0,0.0,3.0,2.0,43.0,4.0,0.0,60.0,12.0,13.0,37.0,201.0,20.0,16.0,58.0,11.0,1.0,133.0,64.0,8.0,26.0,5.0,31.0,157.0,172.0,125.0,21.0,75.0,30.0,4.0,126.0,98.0,1.0,1.0,3.0,256.0,138.0,2.0
21,38183837.0,51.0,4.0,56.0,2.0,75.0,61.0,34.0,16.0,55.0,1.0,7.0,5.0,183.0,63.0,50.0,43.0,21.0,49.0,13.0,22.0,0.0,20.0,10.0,6.0,28.0,36.0,40.0,16.0,16.0,133.0,60.0,20.0,21.0,34.0,9.0,45.0,0.0,3.0,23.0,12.0,36.0,21.0,22.0,16.0,93.0,33.0,28.0,3.0,13.0,0.0,13.0,40.0,47.0,13.0,4.0,29.0,28.0,53.0,0.0,14.0,4.0,63.0,39.0,9.0,57.0,10.0,1.0,0.0,12.0,0.0,1.0,1.0,10.0,4.0,0.0,37.0,10.0,2.0,49.0,68.0,2.0,5.0,6.0,1.0,1.0,60.0,1.0,1.0,8.0,10.0,27.0,36.0,49.0,68.0,25.0,16.0,25.0,1.0,21.0,62.0,0.0,0.0,5.0,73.0,65.0,9.0
22,43282075.0,16.0,4.0,49.0,0.0,155.0,80.0,272.0,13.0,54.0,0.0,6.0,1.0,17.0,146.0,98.0,22.0,10.0,66.0,5.0,42.0,20.0,0.0,3.0,8.0,13.0,57.0,33.0,71.0,7.0,65.0,70.0,21.0,35.0,44.0,5.0,25.0,0.0,5.0,33.0,7.0,118.0,17.0,32.0,11.0,43.0,80.0,82.0,39.0,7.0,117.0,4.0,13.0,21.0,13.0,1.0,45.0,47.0,97.0,0.0,28.0,0.0,153.0,6.0,12.0,127.0,76.0,1.0,0.0,119.0,0.0,1.0,5.0,129.0,6.0,0.0,50.0,57.0,29.0,29.0,86.0,5.0,11.0,2.0,87.0,1.0,188.0,4.0,8.0,115.0,1.0,7.0,27.0,130.0,72.0,20.0,15.0,31.0,15.0,171.0,127.0,9.0,6.0,9.0,49.0,149.0,3.0
23,43849103.0,12.0,2.0,16.0,0.0,7.0,12.0,6.0,10.0,21.0,0.0,2.0,0.0,3.0,7.0,15.0,11.0,12.0,9.0,6.0,7.0,10.0,3.0,0.0,1.0,5.0,5.0,17.0,6.0,8.0,19.0,14.0,5.0,5.0,2.0,6.0,3.0,0.0,1.0,7.0,7.0,8.0,6.0,11.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,11.0,18.0,5.0,2.0,6.0,15.0,0.0,4.0,0.0,12.0,2.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,4.0,0.0,26.0,17.0,0.0,1.0,1.0,0.0,1.0,15.0,3.0,0.0,0.0,1.0,13.0,15.0,10.0,19.0,4.0,4.0,6.0,0.0,2.0,10.0,0.0,0.0,1.0,18.0,14.0,1.0
24,47625088.0,8.0,1.0,15.0,0.0,15.0,22.0,11.0,3.0,64.0,0.0,0.0,0.0,6.0,53.0,16.0,6.0,2.0,15.0,3.0,8.0,6.0,8.0,1.0,0.0,2.0,21.0,6.0,13.0,4.0,81.0,26.0,5.0,5.0,10.0,0.0,5.0,0.0,0.0,14.0,3.0,20.0,1.0,13.0,1.0,6.0,12.0,31.0,1.0,10.0,1.0,1.0,3.0,4.0,1.0,1.0,12.0,13.0,14.0,0.0,7.0,0.0,37.0,1.0,8.0,29.0,8.0,1.0,0.0,11.0,0.0,1.0,2.0,6.0,0.0,0.0,8.0,3.0,2.0,8.0,14.0,1.0,2.0,5.0,4.0,0.0,20.0,5.0,0.0,3.0,1.0,3.0,7.0,24.0,22.0,4.0,7.0,3.0,0.0,14.0,24.0,0.0,0.0,1.0,11.0,17.0,0.0
25,47833174.0,24.0,1.0,58.0,1.0,22.0,69.0,32.0,26.0,52.0,0.0,8.0,2.0,31.0,15.0,42.0,20.0,26.0,21.0,14.0,30.0,28.0,13.0,5.0,2.0,0.0,33.0,52.0,14.0,13.0,48.0,63.0,17.0,19.0,5.0,13.0,18.0,0.0,7.0,16.0,17.0,34.0,13.0,22.0,19.0,10.0,11.0,11.0,2.0,12.0,2.0,6.0,18.0,38.0,18.0,0.0,22.0,33.0,20.0,0.0,8.0,2.0,26.0,7.0,4.0,35.0,7.0,3.0,0.0,5.0,0.0,3.0,1.0,6.0,2.0,0.0,41.0,12.0,1.0,35.0,52.0,2.0,4.0,4.0,1.0,1.0,49.0,5.0,0.0,5.0,3.0,17.0,33.0,22.0,46.0,13.0,13.0,42.0,0.0,10.0,29.0,0.0,0.0,1.0,90.0,51.0,4.0
26,48959778.0,16.0,3.0,80.0,2.0,100.0,107.0,105.0,17.0,86.0,0.0,12.0,1.0,46.0,142.0,124.0,29.0,16.0,46.0,24.0,79.0,36.0,57.0,5.0,21.0,33.0,0.0,55.0,43.0,14.0,157.0,95.0,22.0,29.0,35.0,12.0,18.0,0.0,8.0,48.0,20.0,91.0,24.0,52.0,18.0,36.0,49.0,58.0,10.0,45.0,22.0,8.0,21.0,26.0,18.0,1.0,65.0,41.0,101.0,0.0,51.0,0.0,160.0,8.0,14.0,109.0,72.0,2.0,0.0,52.0,0.0,4.0,2.0,64.0,6.0,0.0,52.0,25.0,5.0,54.0,115.0,2.0,12.0,6.0,16.0,1.0,139.0,5.0,13.0,46.0,8.0,26.0,38.0,144.0,102.0,33.0,34.0,26.0,7.0,126.0,84.0,2.0,1.0,12.0,76.0,83.0,4.0
27,49120591.0,40.0,6.0,143.0,1.0,71.0,302.0,72.0,58.0,171.0,0.0,16.0,1.0,47.0,51.0,112.0,44.0,47.0,50.0,21.0,129.0,40.0,33.0,17.0,6.0,52.0,55.0,0.0,15.0,39.0,196.0,190.0,29.0,37.0,30.0,27.0,40.0,0.0,6.0,45.0,47.0,59.0,24.0,74.0,45.0,31.0,21.0,23.0,2.0,17.0,1.0,12.0,28.0,102.0,45.0,5.0,45.0,57.0,55.0,0.0,12.0,1.0,76.0,9.0,8.0,84.0,16.0,3.0,0.0,12.0,0.0,3.0,1.0,16.0,6.0,0.0,100.0,11.0,1.0,85.0,158.0,0.0,3.0,2.0,1.0,0.0,124.0,0.0,0.0,10.0,10.0,43.0,64.0,63.0,117.0,24.0,19.0,34.0,0.0,24.0,53.0,0.0,0.0,7.0,295.0,167.0,7.0
28,49416159.0,11.0,5.0,40.0,1.0,93.0,54.0,120.0,9.0,48.0,1.0,6.0,2.0,19.0,102.0,67.0,17.0,9.0,58.0,7.0,46.0,16.0,71.0,6.0,13.0,14.0,43.0,15.0,0.0,8.0,112.0,70.0,44.0,39.0,26.0,5.0,12.0,0.0,9.0,33.0,10.0,115.0,53.0,33.0,7.0,38.0,94.0,38.0,22.0,37.0,36.0,2.0,12.0,10.0,5.0,1.0,52.0,42.0,65.0,0.0,6.0,0.0,152.0,5.0,10.0,78.0,51.0,2.0,0.0,74.0,0.0,2.0,3.0,53.0,2.0,0.0,37.0,30.0,15.0,26.0,61.0,11.0,12.0,2.0,31.0,0.0,88.0,2.0,4.0,44.0,1.0,10.0,22.0,75.0,69.0,27.0,21.0,11.0,2.0,98.0,84.0,0.0,1.0,6.0,31.0,138.0,0.0
29,50440593.0,15.0,4.0,47.0,0.0,18.0,112.0,14.0,14.0,40.0,1.0,7.0,0.0,9.0,10.0,16.0,9.0,30.0,14.0,24.0,32.0,16.0,7.0,8.0,4.0,13.0,14.0,39.0,8.0,0.0,57.0,46.0,9.0,12.0,12.0,4.0,9.0,0.0,2.0,8.0,12.0,21.0,5.0,4.0,7.0,8.0,3.0,20.0,0.0,9.0,0.0,9.0,6.0,31.0,8.0,3.0,7.0,11.0,15.0,0.0,5.0,1.0,22.0,3.0,3.0,22.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,3.0,1.0,24.0,34.0,4.0,3.0,2.0,0.0,0.0,32.0,2.0,0.0,2.0,0.0,18.0,23.0,27.0,24.0,9.0,1.0,20.0,0.0,4.0,15.0,0.0,0.0,2.0,60.0,32.0,2.0
