,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
20,59394443.0,20.0,14.0,0.0,47.0,91.0,0.0,36.0,35.0,3.0,0.0,94.0,5.0,4.0,11.0,4.0,0.0,51.0,9.0,0.0,0.0,36.0,0.0,3.0,42.0,1.0,13.0,5.0,21.0,0.0,34.0,11.0,0.0,8.0,2.0,0.0,8.0,4.0,4.0,1.0,32.0,3.0,4.0,115.0,1.0,0.0,5.0,2.0,18.0,0.0,4.0,7.0,0.0,1.0,2.0,4.0,0.0,4.0,23.0,23.0,1.0,15.0,20.0,0.0,1.0,0.0,5.0,0.0,1.0,6.0,1.0,11.0,0.0,0.0,24.0,2.0,50.0,77.0,1.0,6.0,5.0,69.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,8.0,13.0,0.0,0.0,0.0,4.0,78.0,0.0,21.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,17.0,5.0,4.0,1.0,0.0,25.0,0.0,2.0,43.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0
21,60568628.0,77.0,174.0,3.0,144.0,277.0,0.0,29.0,246.0,7.0,0.0,89.0,9.0,12.0,64.0,29.0,0.0,332.0,21.0,0.0,36.0,0.0,0.0,9.0,54.0,14.0,46.0,14.0,25.0,19.0,36.0,11.0,1.0,23.0,48.0,16.0,51.0,22.0,47.0,58.0,174.0,11.0,8.0,77.0,5.0,9.0,51.0,17.0,53.0,1.0,8.0,37.0,4.0,41.0,15.0,6.0,9.0,61.0,59.0,120.0,28.0,105.0,140.0,6.0,6.0,5.0,19.0,0.0,0.0,58.0,9.0,55.0,2.0,12.0,196.0,16.0,182.0,206.0,31.0,28.0,16.0,153.0,13.0,25.0,10.0,29.0,14.0,11.0,22.0,16.0,15.0,6.0,20.0,23.0,7.0,2.0,6.0,10.0,13.0,48.0,84.0,5.0,0.0,5.0,9.0,113.0,2.0,103.0,29.0,34.0,7.0,74.0,21.0,0.0,2.0,97.0,6.0,7.0,87.0,17.0,41.0,1.0,0.0,84.0,0.0,14.0,112.0,1.0,1.0,9.0,79.0,0.0,2.0,6.0,6.0,25.0,0.0,7.0,1.0,1.0,22.0,0.0,28.0,5.0,88.0,13.0,6.0,0.0,0.0,0.0,0.0,18.0,2.0,11.0,14.0,37.0,2.0,6.0,1.0,22.0
22,60850541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,61854202.0,3.0,12.0,16.0,10.0,7.0,0.0,3.0,3.0,11.0,16.0,10.0,0.0,2.0,0.0,31.0,0.0,18.0,1.0,0.0,3.0,9.0,0.0,0.0,5.0,5.0,2.0,9.0,1.0,5.0,11.0,2.0,3.0,2.0,2.0,1.0,7.0,87.0,7.0,19.0,18.0,2.0,1.0,1.0,36.0,2.0,0.0,20.0,2.0,1.0,6.0,9.0,4.0,3.0,0.0,0.0,7.0,1.0,9.0,21.0,89.0,22.0,10.0,2.0,13.0,2.0,2.0,1.0,10.0,13.0,2.0,7.0,3.0,4.0,42.0,25.0,7.0,19.0,51.0,1.0,3.0,3.0,12.0,11.0,5.0,1.0,1.0,9.0,19.0,23.0,1.0,4.0,1.0,12.0,13.0,3.0,0.0,1.0,6.0,9.0,35.0,0.0,5.0,0.0,3.0,9.0,3.0,6.0,8.0,20.0,17.0,13.0,10.0,0.0,8.0,0.0,5.0,1.0,4.0,5.0,1.0,1.0,0.0,6.0,1.0,1.0,8.0,1.0,8.0,2.0,8.0,3.0,0.0,17.0,16.0,1.0,0.0,2.0,0.0,5.0,15.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0
24,66680811.0,30.0,53.0,4.0,135.0,153.0,0.0,35.0,96.0,3.0,0.0,99.0,2.0,4.0,47.0,8.0,1.0,91.0,3.0,0.0,42.0,54.0,0.0,5.0,0.0,16.0,20.0,5.0,38.0,3.0,37.0,6.0,1.0,33.0,16.0,9.0,22.0,18.0,21.0,3.0,69.0,16.0,2.0,25.0,2.0,3.0,26.0,5.0,14.0,2.0,8.0,26.0,0.0,3.0,33.0,26.0,1.0,30.0,40.0,48.0,4.0,65.0,45.0,1.0,2.0,1.0,11.0,0.0,1.0,16.0,12.0,53.0,0.0,5.0,34.0,2.0,129.0,135.0,14.0,18.0,5.0,148.0,2.0,10.0,4.0,3.0,13.0,7.0,1.0,9.0,27.0,8.0,3.0,4.0,7.0,0.0,3.0,8.0,7.0,39.0,59.0,8.0,0.0,6.0,2.0,96.0,0.0,32.0,17.0,29.0,0.0,9.0,3.0,0.0,0.0,9.0,6.0,6.0,12.0,3.0,11.0,0.0,0.0,77.0,1.0,16.0,56.0,0.0,0.0,6.0,30.0,0.0,3.0,3.0,0.0,16.0,1.0,2.0,1.0,0.0,4.0,1.0,8.0,1.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,2.0,12.0,0.0,4.0,0.0,13.0
25,68492468.0,10.0,36.0,2.0,40.0,41.0,0.0,5.0,24.0,5.0,1.0,15.0,2.0,0.0,12.0,3.0,0.0,26.0,2.0,0.0,1.0,14.0,0.0,5.0,16.0,0.0,4.0,4.0,3.0,36.0,12.0,0.0,0.0,5.0,2.0,0.0,12.0,27.0,50.0,3.0,40.0,21.0,0.0,2.0,3.0,10.0,11.0,3.0,3.0,0.0,4.0,61.0,0.0,0.0,42.0,2.0,3.0,20.0,31.0,21.0,5.0,93.0,12.0,1.0,3.0,0.0,2.0,0.0,1.0,52.0,30.0,30.0,0.0,2.0,20.0,22.0,29.0,18.0,70.0,2.0,5.0,19.0,2.0,32.0,2.0,0.0,21.0,35.0,4.0,51.0,7.0,37.0,1.0,12.0,4.0,17.0,6.0,56.0,37.0,47.0,71.0,22.0,0.0,5.0,2.0,23.0,1.0,16.0,57.0,79.0,0.0,3.0,2.0,0.0,4.0,3.0,19.0,0.0,4.0,2.0,5.0,1.0,0.0,19.0,0.0,40.0,4.0,1.0,4.0,25.0,22.0,0.0,0.0,0.0,3.0,2.0,3.0,30.0,5.0,1.0,49.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,7.0
26,68584698.0,17.0,36.0,2.0,56.0,89.0,0.0,15.0,64.0,3.0,0.0,44.0,1.0,3.0,35.0,11.0,1.0,55.0,7.0,0.0,13.0,46.0,0.0,2.0,20.0,4.0,0.0,7.0,18.0,1.0,29.0,11.0,0.0,12.0,5.0,5.0,6.0,3.0,13.0,4.0,87.0,2.0,3.0,26.0,1.0,1.0,22.0,7.0,14.0,1.0,10.0,10.0,2.0,2.0,3.0,3.0,0.0,23.0,22.0,40.0,5.0,30.0,80.0,0.0,1.0,1.0,8.0,0.0,0.0,12.0,4.0,18.0,0.0,1.0,29.0,3.0,68.0,32.0,3.0,7.0,3.0,55.0,1.0,3.0,5.0,3.0,3.0,2.0,0.0,5.0,6.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,21.0,22.0,0.0,0.0,1.0,3.0,42.0,0.0,24.0,6.0,13.0,0.0,7.0,0.0,0.0,1.0,12.0,6.0,2.0,16.0,6.0,8.0,3.0,0.0,22.0,0.0,3.0,27.0,0.0,0.0,3.0,16.0,0.0,2.0,1.0,0.0,17.0,1.0,2.0,0.0,0.0,8.0,0.0,8.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,13.0,0.0,1.0,0.0,17.0
27,81493028.0,5.0,9.0,27.0,5.0,9.0,0.0,7.0,2.0,57.0,2.0,13.0,1.0,0.0,2.0,11.0,0.0,21.0,4.0,0.0,5.0,14.0,1.0,9.0,5.0,4.0,7.0,0.0,2.0,9.0,6.0,10.0,0.0,5.0,4.0,5.0,1.0,15.0,11.0,14.0,12.0,0.0,2.0,1.0,7.0,3.0,1.0,67.0,8.0,6.0,7.0,10.0,7.0,3.0,2.0,2.0,7.0,0.0,8.0,17.0,29.0,18.0,10.0,2.0,1.0,20.0,0.0,15.0,47.0,19.0,0.0,1.0,40.0,3.0,37.0,6.0,7.0,77.0,18.0,1.0,7.0,4.0,6.0,13.0,61.0,1.0,0.0,8.0,11.0,9.0,2.0,2.0,0.0,15.0,5.0,1.0,0.0,5.0,5.0,6.0,17.0,0.0,0.0,0.0,3.0,13.0,16.0,14.0,5.0,28.0,47.0,8.0,14.0,0.0,3.0,0.0,5.0,3.0,4.0,73.0,1.0,2.0,0.0,8.0,0.0,2.0,13.0,13.0,1.0,2.0,6.0,3.0,0.0,11.0,61.0,4.0,0.0,4.0,0.0,4.0,14.0,0.0,5.0,0.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,6.0,3.0,1.0,1.0,2.0
28,81706823.0,10.0,23.0,1.0,62.0,69.0,0.0,22.0,29.0,2.0,0.0,494.0,0.0,1.0,17.0,4.0,0.0,27.0,5.0,0.0,21.0,25.0,0.0,1.0,38.0,3.0,18.0,2.0,0.0,1.0,7.0,11.0,0.0,26.0,8.0,0.0,6.0,2.0,7.0,2.0,35.0,3.0,3.0,28.0,4.0,0.0,6.0,0.0,16.0,0.0,5.0,4.0,1.0,1.0,2.0,18.0,0.0,12.0,11.0,18.0,2.0,23.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,0.0,1.0,6.0,2.0,42.0,54.0,2.0,4.0,2.0,52.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,58.0,0.0,19.0,5.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,15.0,0.0,0.0,33.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,15.0
29,81973106.0,7.0,8.0,4.0,1.0,9.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,3.0,8.0,0.0,20.0,1.0,0.0,0.0,19.0,0.0,5.0,3.0,36.0,1.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,8.0,18.0,55.0,20.0,20.0,47.0,1.0,0.0,3.0,24.0,0.0,3.0,8.0,0.0,0.0,71.0,2.0,2.0,57.0,0.0,7.0,3.0,6.0,8.0,16.0,82.0,14.0,2.0,0.0,3.0,0.0,0.0,1.0,53.0,38.0,52.0,1.0,1.0,24.0,22.0,13.0,24.0,68.0,3.0,1.0,2.0,2.0,67.0,2.0,0.0,37.0,66.0,5.0,48.0,0.0,63.0,0.0,20.0,0.0,4.0,9.0,91.0,63.0,79.0,94.0,41.0,0.0,0.0,11.0,1.0,5.0,18.0,74.0,112.0,8.0,7.0,8.0,0.0,1.0,1.0,27.0,2.0,2.0,8.0,1.0,1.0,0.0,4.0,1.0,52.0,8.0,1.0,1.0,38.0,55.0,0.0,0.0,1.0,7.0,0.0,2.0,44.0,7.0,2.0,59.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0
30,84300444.0,27.0,70.0,5.0,85.0,192.0,0.0,36.0,108.0,5.0,0.0,72.0,12.0,8.0,31.0,8.0,0.0,79.0,7.0,0.0,34.0,36.0,0.0,11.0,37.0,12.0,29.0,6.0,7.0,2.0,0.0,4.0,0.0,16.0,4.0,3.0,24.0,13.0,14.0,5.0,95.0,9.0,1.0,10.0,1.0,1.0,22.0,6.0,12.0,0.0,18.0,21.0,3.0,1.0,12.0,17.0,0.0,31.0,52.0,31.0,3.0,46.0,72.0,7.0,2.0,0.0,14.0,0.0,0.0,14.0,8.0,35.0,0.0,4.0,38.0,2.0,90.0,45.0,10.0,12.0,7.0,68.0,3.0,14.0,8.0,1.0,6.0,7.0,0.0,8.0,25.0,4.0,3.0,6.0,7.0,0.0,2.0,6.0,8.0,20.0,25.0,5.0,0.0,6.0,8.0,82.0,1.0,48.0,8.0,19.0,3.0,9.0,0.0,0.0,0.0,15.0,7.0,1.0,35.0,4.0,7.0,1.0,0.0,51.0,1.0,7.0,32.0,0.0,0.0,4.0,27.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,31.0,1.0,1.0,0.0,5.0
31,87768927.0,6.0,9.0,5.0,19.0,23.0,0.0,7.0,11.0,9.0,0.0,25.0,0.0,2.0,5.0,5.0,0.0,26.0,4.0,0.0,11.0,11.0,1.0,2.0,6.0,0.0,11.0,10.0,11.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,2.0,4.0,4.0,1.0,23.0,2.0,5.0,16.0,3.0,0.0,1.0,7.0,15.0,15.0,4.0,5.0,2.0,0.0,0.0,4.0,0.0,4.0,11.0,15.0,2.0,13.0,10.0,0.0,1.0,3.0,0.0,0.0,1.0,8.0,0.0,2.0,5.0,1.0,14.0,3.0,24.0,42.0,2.0,4.0,4.0,11.0,1.0,2.0,16.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,21.0,3.0,13.0,2.0,3.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,6.0,12.0,1.0,5.0,0.0,11.0,0.0,0.0,22.0,1.0,2.0,0.0,4.0,0.0,3.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,5.0,2.0,2.0,0.0,7.0
32,91116935.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,3.0,11.0,1.0,2.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,95670177.0,6.0,10.0,5.0,29.0,49.0,0.0,32.0,17.0,4.0,0.0,74.0,0.0,1.0,21.0,3.0,2.0,26.0,6.0,0.0,8.0,23.0,0.0,2.0,33.0,5.0,12.0,5.0,26.0,0.0,16.0,4.0,0.0,0.0,12.0,1.0,9.0,2.0,12.0,2.0,24.0,2.0,0.0,18.0,2.0,2.0,1.0,5.0,9.0,1.0,5.0,6.0,0.0,4.0,5.0,42.0,0.0,4.0,26.0,11.0,1.0,26.0,11.0,1.0,0.0,1.0,22.0,0.0,2.0,7.0,1.0,11.0,0.0,0.0,12.0,0.0,29.0,58.0,2.0,2.0,6.0,45.0,0.0,1.0,8.0,0.0,2.0,1.0,0.0,6.0,17.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,7.0,18.0,0.0,0.0,3.0,6.0,53.0,0.0,11.0,6.0,13.0,0.0,4.0,3.0,0.0,0.0,4.0,1.0,4.0,4.0,5.0,3.0,2.0,0.0,19.0,0.0,2.0,18.0,0.0,1.0,0.0,3.0,0.0,25.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,15.0
34,98310966.0,12.0,18.0,4.0,13.0,21.0,0.0,3.0,16.0,6.0,0.0,14.0,0.0,0.0,14.0,8.0,0.0,46.0,4.0,0.0,2.0,48.0,0.0,2.0,16.0,2.0,5.0,4.0,8.0,8.0,4.0,3.0,1.0,12.0,0.0,2.0,2.0,7.0,10.0,7.0,22.0,1.0,4.0,0.0,4.0,2.0,4.0,5.0,10.0,1.0,3.0,8.0,4.0,14.0,1.0,4.0,2.0,3.0,3.0,26.0,6.0,11.0,11.0,14.0,1.0,3.0,1.0,0.0,1.0,11.0,2.0,4.0,2.0,4.0,24.0,4.0,24.0,50.0,15.0,4.0,4.0,19.0,1.0,12.0,6.0,12.0,0.0,4.0,5.0,2.0,2.0,1.0,0.0,11.0,3.0,1.0,1.0,2.0,3.0,11.0,19.0,1.0,0.0,0.0,1.0,13.0,1.0,18.0,8.0,16.0,4.0,20.0,10.0,0.0,3.0,13.0,2.0,1.0,26.0,6.0,11.0,0.0,0.0,5.0,0.0,1.0,19.0,0.0,4.0,3.0,11.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,6.0,0.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,2.0,0.0,2.0,0.0,4.0
35,109963887.0,42.0,18.0,4.0,15.0,18.0,0.0,2.0,7.0,2.0,0.0,4.0,0.0,1.0,5.0,9.0,0.0,20.0,0.0,0.0,0.0,16.0,0.0,1.0,9.0,0.0,5.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0,3.0,10.0,52.0,1.0,0.0,1.0,3.0,1.0,9.0,9.0,3.0,4.0,0.0,6.0,1.0,2.0,3.0,0.0,1.0,6.0,14.0,65.0,7.0,38.0,10.0,3.0,0.0,2.0,0.0,0.0,8.0,9.0,3.0,3.0,4.0,21.0,52.0,2.0,17.0,29.0,17.0,2.0,1.0,9.0,1.0,9.0,12.0,2.0,2.0,2.0,5.0,6.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,8.0,16.0,2.0,0.0,0.0,2.0,8.0,5.0,17.0,4.0,7.0,8.0,8.0,7.0,0.0,0.0,1.0,3.0,4.0,0.0,8.0,4.0,1.0,0.0,43.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0,38.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,23.0,0.0,1.0
36,110440287.0,15.0,35.0,2.0,45.0,55.0,0.0,11.0,25.0,0.0,0.0,26.0,4.0,2.0,6.0,6.0,0.0,36.0,4.0,0.0,8.0,51.0,0.0,7.0,22.0,12.0,6.0,1.0,6.0,8.0,24.0,2.0,0.0,9.0,2.0,1.0,0.0,7.0,7.0,17.0,50.0,11.0,0.0,15.0,1.0,3.0,7.0,0.0,7.0,0.0,4.0,23.0,0.0,2.0,7.0,6.0,1.0,13.0,34.0,15.0,2.0,27.0,40.0,4.0,3.0,0.0,2.0,0.0,0.0,27.0,4.0,13.0,0.0,3.0,29.0,5.0,41.0,32.0,14.0,1.0,8.0,34.0,0.0,8.0,0.0,1.0,5.0,3.0,1.0,2.0,7.0,3.0,0.0,4.0,2.0,0.0,1.0,2.0,6.0,11.0,23.0,2.0,0.0,1.0,4.0,29.0,1.0,16.0,4.0,13.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,7.0,9.0,1.0,5.0,0.0,0.0,20.0,0.0,5.0,19.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0
37,114157308.0,8.0,22.0,17.0,23.0,32.0,0.0,4.0,11.0,6.0,13.0,13.0,3.0,0.0,7.0,52.0,0.0,47.0,3.0,0.0,4.0,22.0,0.0,87.0,18.0,27.0,3.0,15.0,2.0,18.0,13.0,4.0,5.0,2.0,7.0,11.0,7.0,0.0,34.0,21.0,37.0,18.0,2.0,3.0,26.0,14.0,5.0,24.0,4.0,2.0,3.0,47.0,7.0,5.0,29.0,3.0,13.0,10.0,25.0,45.0,93.0,87.0,20.0,4.0,8.0,1.0,2.0,0.0,9.0,75.0,16.0,32.0,2.0,12.0,71.0,51.0,30.0,57.0,183.0,5.0,1.0,12.0,25.0,34.0,6.0,4.0,22.0,24.0,24.0,54.0,2.0,30.0,5.0,15.0,19.0,21.0,4.0,35.0,27.0,43.0,108.0,15.0,10.0,0.0,3.0,16.0,6.0,17.0,41.0,71.0,6.0,21.0,8.0,0.0,9.0,6.0,20.0,3.0,8.0,7.0,8.0,1.0,0.0,26.0,2.0,32.0,8.0,1.0,15.0,19.0,26.0,3.0,0.0,17.0,14.0,3.0,1.0,15.0,5.0,9.0,71.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,9.0,3.0,4.0,1.0,4.0,2.0,5.0
38,115302731.0,14.0,21.0,2.0,34.0,41.0,0.0,16.0,21.0,7.0,1.0,31.0,0.0,2.0,19.0,16.0,0.0,58.0,8.0,0.0,4.0,47.0,0.0,7.0,21.0,50.0,13.0,11.0,7.0,55.0,14.0,4.0,0.0,12.0,10.0,3.0,7.0,34.0,0.0,16.0,54.0,54.0,0.0,9.0,5.0,26.0,6.0,13.0,13.0,1.0,4.0,122.0,2.0,4.0,110.0,8.0,5.0,14.0,20.0,35.0,18.0,179.0,24.0,5.0,2.0,3.0,1.0,0.0,1.0,68.0,58.0,108.0,0.0,10.0,46.0,30.0,65.0,54.0,97.0,7.0,9.0,38.0,4.0,72.0,9.0,1.0,56.0,78.0,2.0,78.0,11.0,84.0,1.0,28.0,4.0,12.0,16.0,97.0,75.0,147.0,198.0,46.0,0.0,2.0,13.0,39.0,9.0,29.0,99.0,188.0,1.0,12.0,12.0,0.0,5.0,5.0,55.0,3.0,9.0,3.0,6.0,4.0,0.0,28.0,4.0,92.0,21.0,2.0,3.0,58.0,84.0,0.0,4.0,5.0,7.0,7.0,3.0,48.0,14.0,1.0,87.0,1.0,10.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,8.0,6.0,3.0,0.0,3.0,1.0,12.0
39,116496187.0,16.0,28.0,10.0,13.0,9.0,0.0,2.0,7.0,6.0,1.0,10.0,0.0,0.0,5.0,47.0,1.0,54.0,5.0,0.0,1.0,58.0,1.0,19.0,3.0,3.0,4.0,14.0,2.0,20.0,5.0,1.0,1.0,2.0,7.0,10.0,17.0,21.0,16.0,0.0,42.0,4.0,1.0,0.0,14.0,3.0,2.0,19.0,13.0,1.0,0.0,22.0,7.0,19.0,3.0,1.0,14.0,5.0,29.0,28.0,54.0,48.0,28.0,3.0,22.0,6.0,0.0,0.0,4.0,41.0,2.0,4.0,4.0,10.0,83.0,16.0,15.0,64.0,24.0,4.0,4.0,7.0,23.0,30.0,17.0,8.0,1.0,11.0,33.0,15.0,1.0,6.0,10.0,13.0,1.0,0.0,2.0,6.0,7.0,15.0,50.0,0.0,0.0,1.0,3.0,6.0,15.0,16.0,8.0,25.0,10.0,47.0,20.0,0.0,3.0,6.0,9.0,6.0,10.0,11.0,4.0,1.0,0.0,13.0,1.0,3.0,17.0,2.0,2.0,5.0,19.0,2.0,0.0,18.0,26.0,1.0,1.0,6.0,0.0,1.0,34.0,0.0,7.0,4.0,42.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,24.0,7.0,3.0,7.0,4.0,0.0,0.0
40,122928586.0,139.0,168.0,12.0,217.0,329.0,0.0,48.0,208.0,18.0,0.0,134.0,14.0,15.0,88.0,47.0,3.0,209.0,21.0,0.0,32.0,174.0,0.0,18.0,69.0,40.0,87.0,12.0,35.0,20.0,95.0,23.0,3.0,24.0,22.0,52.0,50.0,37.0,54.0,42.0,0.0,21.0,8.0,42.0,11.0,7.0,66.0,26.0,53.0,0.0,20.0,45.0,10.0,15.0,24.0,15.0,8.0,94.0,104.0,235.0,37.0,179.0,244.0,6.0,7.0,6.0,10.0,2.0,1.0,75.0,19.0,81.0,3.0,26.0,187.0,22.0,232.0,199.0,56.0,29.0,14.0,157.0,7.0,40.0,25.0,9.0,18.0,19.0,13.0,24.0,34.0,11.0,3.0,28.0,15.0,1.0,7.0,14.0,18.0,65.0,124.0,9.0,1.0,8.0,14.0,149.0,6.0,144.0,39.0,61.0,13.0,32.0,22.0,0.0,2.0,30.0,20.0,12.0,49.0,20.0,26.0,6.0,0.0,168.0,1.0,20.0,94.0,0.0,4.0,16.0,76.0,3.0,3.0,10.0,13.0,34.0,2.0,8.0,2.0,0.0,39.0,1.0,74.0,0.0,68.0,1.0,2.0,0.0,0.0,0.0,1.0,19.0,5.0,5.0,10.0,57.0,1.0,24.0,0.0,31.0
