,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
20,265271594.0,1.0,0.0,33.0,0.0,1.0,0.0,0.0,4.0,13.0,2.0,0.0,0.0,0.0,5.0,21.0,27.0,1.0,1.0,20.0,0.0,6.0,40.0,0.0,0.0,21.0,28.0,10.0,0.0,16.0,16.0,2.0,0.0,0.0,1.0,6.0,6.0,0.0,27.0,1.0,0.0,1.0,0.0,16.0,1.0,2.0,3.0,0.0,4.0,37.0,0.0,0.0,0.0,1.0,0.0,42.0,2.0,22.0,0.0,31.0,0.0,0.0,20.0,7.0,0.0,2.0,0.0,0.0
21,272308325.0,11.0,1.0,17.0,0.0,2.0,3.0,2.0,7.0,49.0,36.0,0.0,17.0,0.0,15.0,12.0,12.0,9.0,4.0,4.0,6.0,0.0,36.0,0.0,0.0,21.0,19.0,6.0,1.0,9.0,10.0,0.0,0.0,0.0,1.0,27.0,20.0,6.0,38.0,34.0,0.0,3.0,1.0,8.0,1.0,7.0,9.0,3.0,8.0,21.0,1.0,0.0,1.0,4.0,0.0,25.0,24.0,14.0,1.0,19.0,1.0,0.0,7.0,0.0,0.0,4.0,0.0,4.0
22,274119514.0,20.0,2.0,153.0,0.0,38.0,8.0,20.0,31.0,49.0,19.0,3.0,44.0,3.0,33.0,100.0,135.0,15.0,10.0,69.0,40.0,36.0,0.0,6.0,6.0,140.0,142.0,117.0,0.0,88.0,50.0,4.0,0.0,3.0,7.0,32.0,43.0,4.0,190.0,33.0,0.0,2.0,1.0,74.0,5.0,9.0,16.0,9.0,19.0,430.0,3.0,0.0,8.0,20.0,1.0,248.0,14.0,88.0,20.0,136.0,4.0,0.0,77.0,63.0,0.0,4.0,2.0,15.0
23,275127529.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,48.0,0.0,0.0,0.0,8.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
24,275661557.0,12.0,2.0,1.0,0.0,2.0,2.0,1.0,34.0,4.0,0.0,0.0,117.0,29.0,0.0,4.0,1.0,0.0,24.0,2.0,0.0,0.0,6.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,78.0,2.0,0.0,38.0,5.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,54.0,1.0,0.0,0.0,29.0,0.0,2.0,17.0,9.0,0.0,1.0,1.0,3.0,3.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,277483604.0,1.0,1.0,65.0,0.0,8.0,2.0,1.0,23.0,30.0,5.0,0.0,45.0,5.0,25.0,55.0,52.0,1.0,7.0,33.0,21.0,21.0,140.0,3.0,10.0,0.0,64.0,42.0,0.0,42.0,33.0,1.0,0.0,8.0,12.0,17.0,29.0,14.0,103.0,4.0,0.0,1.0,0.0,25.0,13.0,7.0,28.0,2.0,6.0,106.0,6.0,0.0,1.0,5.0,0.0,71.0,5.0,56.0,1.0,74.0,5.0,0.0,42.0,22.0,0.0,2.0,0.0,3.0
26,279906429.0,2.0,0.0,119.0,0.0,8.0,1.0,0.0,9.0,27.0,9.0,0.0,13.0,2.0,13.0,79.0,75.0,1.0,1.0,63.0,28.0,19.0,142.0,4.0,2.0,64.0,0.0,39.0,0.0,62.0,34.0,1.0,0.0,1.0,5.0,13.0,25.0,3.0,89.0,4.0,0.0,1.0,0.0,58.0,1.0,5.0,8.0,0.0,9.0,159.0,0.0,0.0,2.0,2.0,0.0,158.0,5.0,75.0,1.0,77.0,0.0,0.0,74.0,23.0,0.0,3.0,0.0,1.0
27,282080237.0,22.0,2.0,53.0,0.0,21.0,15.0,15.0,13.0,9.0,6.0,1.0,30.0,2.0,5.0,67.0,45.0,5.0,7.0,28.0,10.0,6.0,117.0,1.0,4.0,42.0,39.0,0.0,1.0,36.0,17.0,1.0,0.0,1.0,4.0,6.0,5.0,4.0,53.0,11.0,0.0,0.0,0.0,19.0,4.0,4.0,6.0,3.0,4.0,151.0,1.0,0.0,5.0,15.0,0.0,57.0,4.0,35.0,6.0,59.0,1.0,0.0,29.0,31.0,0.0,3.0,0.0,9.0
28,283718439.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
29,284219535.0,1.0,0.0,65.0,0.0,8.0,1.0,0.0,8.0,9.0,4.0,0.0,4.0,1.0,7.0,38.0,46.0,0.0,0.0,35.0,16.0,9.0,88.0,2.0,0.0,42.0,62.0,36.0,0.0,0.0,32.0,0.0,0.0,2.0,0.0,6.0,13.0,0.0,47.0,3.0,0.0,0.0,0.0,33.0,1.0,3.0,1.0,0.0,5.0,85.0,0.0,0.0,1.0,3.0,0.0,76.0,1.0,41.0,1.0,57.0,0.0,0.0,37.0,30.0,0.0,1.0,0.0,0.0
30,285011055.0,2.0,0.0,34.0,0.0,4.0,1.0,3.0,18.0,15.0,1.0,1.0,12.0,0.0,6.0,20.0,29.0,1.0,4.0,18.0,16.0,10.0,50.0,1.0,0.0,33.0,34.0,17.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,2.0,33.0,1.0,0.0,1.0,0.0,17.0,1.0,3.0,4.0,1.0,7.0,38.0,0.0,0.0,1.0,5.0,0.0,45.0,2.0,20.0,0.0,31.0,1.0,0.0,20.0,7.0,0.0,2.0,0.0,6.0
31,285222307.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,48.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,294476644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,295796393.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,53.0,15.0,1.0,5.0,2.0,0.0,16.0,1.0,0.0,0.0,3.0,0.0,28.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,1.0,1.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,27.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,298087938.0,11.0,3.0,2.0,0.0,3.0,4.0,1.0,36.0,3.0,0.0,0.0,155.0,27.0,0.0,8.0,2.0,2.0,34.0,4.0,1.0,1.0,7.0,0.0,78.0,12.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,2.0,2.0,54.0,10.0,3.0,0.0,1.0,0.0,1.0,114.0,7.0,76.0,3.0,1.0,3.0,49.0,0.0,1.0,16.0,19.0,2.0,1.0,2.0,5.0,4.0,53.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
35,298112519.0,4.0,1.0,19.0,0.0,1.0,1.0,3.0,4.0,35.0,24.0,0.0,7.0,0.0,7.0,9.0,3.0,3.0,1.0,4.0,6.0,27.0,32.0,8.0,2.0,17.0,13.0,6.0,0.0,6.0,7.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,30.0,21.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,3.0,51.0,0.0,0.0,2.0,3.0,0.0,40.0,10.0,6.0,0.0,20.0,1.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0
36,301681004.0,1.0,0.0,22.0,0.0,1.0,0.0,1.0,8.0,25.0,11.0,0.0,15.0,0.0,32.0,25.0,16.0,2.0,1.0,4.0,6.0,20.0,43.0,6.0,0.0,29.0,25.0,5.0,0.0,13.0,9.0,5.0,0.0,1.0,2.0,5.0,0.0,3.0,68.0,9.0,0.0,1.0,0.0,9.0,1.0,5.0,4.0,0.0,2.0,17.0,1.0,0.0,0.0,1.0,0.0,39.0,4.0,24.0,0.0,14.0,1.0,0.0,15.0,1.0,0.0,3.0,1.0,1.0
37,305078782.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,0.0,91.0,21.0,1.0,7.0,3.0,2.0,24.0,1.0,0.0,6.0,4.0,0.0,38.0,14.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,32.0,54.0,0.0,3.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,54.0,5.0,57.0,2.0,0.0,1.0,27.0,0.0,0.0,8.0,9.0,1.0,1.0,4.0,3.0,7.0,33.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
38,308411684.0,11.0,2.0,84.0,1.0,16.0,5.0,7.0,32.0,59.0,17.0,3.0,72.0,2.0,49.0,69.0,67.0,8.0,10.0,50.0,27.0,38.0,190.0,17.0,5.0,103.0,89.0,53.0,2.0,47.0,33.0,5.0,0.0,5.0,10.0,30.0,68.0,13.0,0.0,24.0,0.0,2.0,1.0,38.0,9.0,12.0,27.0,2.0,9.0,191.0,5.0,0.0,6.0,10.0,1.0,118.0,13.0,49.0,6.0,75.0,6.0,0.0,59.0,29.0,0.0,5.0,1.0,7.0
39,310142736.0,44.0,0.0,2.0,0.0,5.0,13.0,22.0,19.0,35.0,45.0,1.0,44.0,1.0,7.0,3.0,4.0,36.0,3.0,2.0,1.0,34.0,33.0,0.0,1.0,4.0,4.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,21.0,9.0,1.0,24.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,15.0,1.0,10.0,0.0,0.0,3.0,16.0,0.0,3.0,20.0,1.0,52.0,7.0,2.0,0.0,1.0,2.0,0.0,7.0,0.0,10.0
40,315997012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,316144548.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
42,317262357.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,319021106.0,1.0,0.0,64.0,0.0,3.0,0.0,0.0,2.0,6.0,2.0,0.0,3.0,0.0,4.0,28.0,51.0,1.0,0.0,37.0,16.0,8.0,74.0,2.0,0.0,25.0,58.0,19.0,0.0,33.0,17.0,0.0,0.0,0.0,1.0,5.0,9.0,1.0,38.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,1.0,0.0,0.0,1.0,0.0,84.0,0.0,31.0,0.0,37.0,0.0,0.0,32.0,14.0,0.0,1.0,0.0,0.0
44,325023202.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,28.0,1.0,1.0,0.0,147.0,24.0,1.0,5.0,3.0,0.0,35.0,1.0,1.0,1.0,5.0,0.0,60.0,13.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,42.0,114.0,1.0,1.0,54.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,1.0,1.0,1.0,64.0,0.0,0.0,8.0,28.0,2.0,1.0,0.0,5.0,2.0,41.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
45,327408048.0,12.0,1.0,4.0,0.0,3.0,8.0,3.0,5.0,8.0,6.0,0.0,44.0,1.0,4.0,4.0,3.0,4.0,0.0,2.0,2.0,7.0,9.0,0.0,0.0,7.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,5.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,5.0,4.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0
46,328933147.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,43.0,7.0,2.0,0.0,123.0,16.0,7.0,8.0,7.0,0.0,30.0,2.0,3.0,9.0,16.0,0.0,54.0,28.0,8.0,6.0,0.0,1.0,4.0,0.0,0.0,27.0,76.0,0.0,4.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.0,3.0,1.0,9.0,35.0,0.0,1.0,9.0,14.0,3.0,2.0,7.0,4.0,14.0,37.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0
47,336076027.0,20.0,7.0,1.0,0.0,12.0,16.0,32.0,18.0,7.0,2.0,7.0,30.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,3.0,9.0,0.0,1.0,2.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,5.0,10.0,22.0,0.0,0.0,8.0,0.0,175.0,7.0,1.0,0.0,0.0,2.0,10.0,2.0,0.0,21.0
