,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
20,73865568.0,0.0,7.0,15.0,16.0,11.0,3.0,5.0,20.0,3.0,10.0,11.0,4.0,4.0,1.0,1.0,2.0,13.0,2.0,9.0,0.0,14.0,1.0,4.0,4.0,88.0,3.0,12.0,25.0,1.0,5.0,38.0,3.0,5.0,9.0,5.0,2.0,13.0,0.0,11.0,0.0,2.0,2.0,22.0,8.0,0.0,12.0,3.0,4.0,2.0,9.0,268.0,0.0,0.0,8.0,64.0,12.0,0.0,2.0,6.0,14.0,12.0,5.0,5.0,5.0,7.0,26.0,5.0,0.0,19.0,17.0,17.0,5.0,71.0,1.0,226.0,2.0,0.0,3.0,18.0,20.0,9.0,11.0,4.0,0.0,6.0,3.0,3.0,1.0,2.0,5.0,1.0,8.0,6.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,5.0,1.0,10.0,6.0,2.0,18.0,3.0
21,73941777.0,0.0,12.0,108.0,41.0,29.0,13.0,19.0,84.0,6.0,29.0,10.0,19.0,2.0,16.0,1.0,1.0,16.0,9.0,14.0,14.0,0.0,2.0,10.0,13.0,22.0,13.0,113.0,15.0,0.0,6.0,68.0,2.0,36.0,21.0,14.0,2.0,5.0,3.0,46.0,0.0,3.0,8.0,35.0,18.0,0.0,22.0,31.0,10.0,4.0,77.0,29.0,0.0,0.0,4.0,87.0,70.0,5.0,0.0,7.0,13.0,67.0,16.0,9.0,32.0,14.0,16.0,2.0,0.0,19.0,28.0,111.0,2.0,66.0,6.0,29.0,12.0,0.0,12.0,16.0,27.0,8.0,27.0,6.0,0.0,5.0,0.0,5.0,2.0,3.0,2.0,1.0,22.0,20.0,10.0,0.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,13.0,15.0,0.0,2.0,18.0,4.0,35.0,13.0,1.0,3.0,5.0
22,75055396.0,0.0,4.0,15.0,9.0,6.0,2.0,8.0,17.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,10.0,1.0,0.0,1.0,16.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,21.0,3.0,0.0,8.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,11.0,1.0,3.0,0.0,8.0,6.0,9.0,0.0,0.0,7.0,5.0,6.0,0.0,8.0,2.0,8.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,1.0
23,84600122.0,0.0,4.0,12.0,7.0,2.0,2.0,2.0,13.0,2.0,2.0,2.0,26.0,7.0,5.0,0.0,8.0,27.0,5.0,3.0,4.0,10.0,2.0,0.0,3.0,14.0,12.0,9.0,17.0,0.0,2.0,15.0,1.0,6.0,9.0,21.0,1.0,7.0,1.0,3.0,0.0,3.0,4.0,7.0,4.0,0.0,18.0,2.0,8.0,7.0,9.0,25.0,0.0,0.0,4.0,29.0,24.0,0.0,0.0,5.0,4.0,20.0,10.0,1.0,4.0,9.0,5.0,0.0,0.0,8.0,41.0,15.0,0.0,12.0,3.0,6.0,1.0,0.0,2.0,4.0,15.0,6.0,32.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,12.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,6.0,0.0,2.0,99.0,2.0,13.0,4.0,5.0,2.0,2.0
24,86828262.0,0.0,11.0,48.0,24.0,13.0,4.0,13.0,31.0,3.0,28.0,1.0,5.0,0.0,4.0,1.0,0.0,0.0,11.0,5.0,4.0,13.0,0.0,3.0,0.0,7.0,0.0,45.0,1.0,0.0,23.0,26.0,0.0,10.0,5.0,1.0,0.0,0.0,1.0,13.0,26.0,0.0,4.0,9.0,15.0,0.0,11.0,20.0,1.0,0.0,21.0,8.0,0.0,0.0,0.0,33.0,27.0,2.0,0.0,2.0,1.0,37.0,3.0,4.0,11.0,10.0,3.0,0.0,0.0,2.0,7.0,31.0,0.0,18.0,5.0,11.0,3.0,0.0,3.0,7.0,10.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,66.0,0.0,0.0,3.0,0.0,8.0,18.0,0.0,1.0,1.0
25,93796425.0,0.0,2.0,12.0,13.0,17.0,1.0,10.0,19.0,1.0,6.0,9.0,2.0,10.0,4.0,1.0,12.0,34.0,9.0,15.0,88.0,22.0,2.0,14.0,7.0,0.0,20.0,11.0,17.0,1.0,5.0,87.0,2.0,7.0,34.0,14.0,4.0,15.0,0.0,6.0,0.0,4.0,9.0,16.0,10.0,0.0,48.0,9.0,10.0,15.0,22.0,207.0,1.0,0.0,9.0,76.0,21.0,0.0,0.0,8.0,4.0,33.0,16.0,0.0,21.0,29.0,7.0,5.0,0.0,49.0,53.0,20.0,1.0,62.0,5.0,92.0,1.0,0.0,1.0,21.0,18.0,9.0,27.0,4.0,0.0,19.0,5.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,10.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,31.0,5.0,46.0,3.0,0.0,13.0,14.0
26,104110348.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,7.0,0.0,1.0,11.0,5.0,14.0,1.0,0.0,3.0,45.0,6.0,2.0,3.0,13.0,1.0,12.0,0.0,20.0,0.0,2.0,19.0,0.0,0.0,19.0,0.0,1.0,9.0,15.0,1.0,11.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,0.0,10.0,1.0,5.0,4.0,5.0,13.0,2.0,0.0,8.0,28.0,3.0,0.0,0.0,1.0,3.0,6.0,8.0,0.0,2.0,12.0,2.0,9.0,0.0,11.0,25.0,2.0,3.0,10.0,2.0,9.0,1.0,0.0,1.0,8.0,9.0,14.0,13.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,30.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,38.0,6.0,16.0,0.0,1.0,1.0,3.0
27,104771512.0,0.0,43.0,519.0,161.0,117.0,89.0,82.0,265.0,12.0,131.0,5.0,14.0,0.0,19.0,3.0,0.0,4.0,15.0,22.0,12.0,113.0,10.0,9.0,45.0,11.0,2.0,0.0,3.0,2.0,13.0,154.0,3.0,111.0,18.0,6.0,3.0,1.0,4.0,136.0,4.0,1.0,6.0,148.0,51.0,0.0,42.0,49.0,8.0,0.0,164.0,34.0,0.0,0.0,1.0,167.0,147.0,13.0,1.0,17.0,29.0,171.0,6.0,60.0,96.0,18.0,57.0,0.0,0.0,15.0,38.0,370.0,0.0,153.0,8.0,72.0,34.0,0.0,27.0,53.0,74.0,2.0,31.0,14.0,0.0,5.0,0.0,7.0,1.0,20.0,0.0,4.0,70.0,58.0,2.0,3.0,0.0,2.0,4.0,34.0,0.0,4.0,0.0,16.0,46.0,0.0,0.0,4.0,0.0,66.0,94.0,1.0,1.0,2.0
28,112231053.0,0.0,3.0,10.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,108.0,9.0,1.0,4.0,0.0,2.0,35.0,3.0,3.0,25.0,15.0,1.0,17.0,1.0,17.0,19.0,3.0,0.0,1.0,2.0,16.0,1.0,2.0,15.0,26.0,1.0,13.0,0.0,4.0,0.0,0.0,11.0,11.0,1.0,0.0,9.0,1.0,6.0,5.0,4.0,55.0,0.0,0.0,68.0,29.0,4.0,0.0,0.0,2.0,44.0,4.0,12.0,0.0,4.0,6.0,59.0,56.0,0.0,12.0,33.0,7.0,41.0,13.0,6.0,27.0,0.0,0.0,1.0,2.0,11.0,108.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,62.0,0.0,1.0,1.0,31.0,1.0,16.0,19.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,8.0,53.0,3.0,8.0,0.0,3.0,4.0,1.0
29,112493816.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,6.0,1.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
30,116888570.0,0.0,5.0,13.0,27.0,2.0,0.0,5.0,13.0,2.0,4.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,10.0,10.0,5.0,6.0,1.0,2.0,23.0,5.0,0.0,13.0,2.0,0.0,0.0,19.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,13.0,11.0,0.0,16.0,5.0,1.0,0.0,9.0,6.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,5.0,3.0,12.0,4.0,3.0,5.0,22.0,6.0,0.0,0.0,5.0,8.0,12.0,0.0,10.0,9.0,10.0,1.0,0.0,0.0,2.0,10.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,1.0,2.0
31,122928586.0,0.0,63.0,174.0,159.0,49.0,27.0,44.0,224.0,11.0,56.0,12.0,30.0,7.0,22.0,1.0,7.0,38.0,29.0,20.0,38.0,68.0,16.0,15.0,26.0,87.0,19.0,154.0,16.0,5.0,19.0,0.0,4.0,54.0,106.0,23.0,10.0,14.0,4.0,82.0,3.0,3.0,15.0,163.0,67.0,0.0,92.0,29.0,12.0,5.0,77.0,102.0,1.0,0.0,4.0,131.0,98.0,1.0,2.0,31.0,49.0,128.0,27.0,13.0,156.0,63.0,67.0,3.0,0.0,75.0,83.0,77.0,1.0,125.0,19.0,112.0,17.0,1.0,8.0,132.0,151.0,8.0,32.0,2.0,0.0,21.0,4.0,13.0,1.0,7.0,0.0,4.0,84.0,59.0,8.0,5.0,1.0,2.0,3.0,10.0,1.0,1.0,0.0,34.0,41.0,0.0,0.0,39.0,3.0,162.0,51.0,1.0,6.0,10.0
32,134591353.0,0.0,1.0,4.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,5.0,3.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0
33,135184399.0,0.0,18.0,105.0,55.0,20.0,15.0,22.0,83.0,6.0,20.0,1.0,4.0,0.0,7.0,0.0,0.0,6.0,5.0,7.0,5.0,36.0,0.0,6.0,10.0,7.0,1.0,111.0,2.0,0.0,6.0,54.0,0.0,0.0,7.0,3.0,1.0,2.0,2.0,40.0,0.0,0.0,2.0,31.0,17.0,0.0,12.0,19.0,11.0,1.0,65.0,8.0,0.0,0.0,1.0,55.0,68.0,3.0,1.0,6.0,7.0,83.0,4.0,8.0,25.0,8.0,19.0,0.0,0.0,8.0,26.0,107.0,0.0,50.0,5.0,22.0,9.0,0.0,7.0,12.0,27.0,0.0,15.0,1.0,0.0,4.0,0.0,1.0,1.0,5.0,0.0,1.0,28.0,13.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,23.0,0.0,0.0,10.0,1.0,17.0,24.0,0.0,1.0,0.0
34,140166985.0,0.0,8.0,49.0,33.0,2.0,3.0,9.0,55.0,2.0,1.0,12.0,22.0,1.0,21.0,1.0,1.0,18.0,11.0,8.0,9.0,21.0,4.0,9.0,5.0,34.0,9.0,18.0,15.0,7.0,4.0,106.0,3.0,7.0,0.0,23.0,9.0,12.0,2.0,19.0,3.0,3.0,5.0,33.0,14.0,0.0,35.0,8.0,14.0,3.0,22.0,36.0,0.0,0.0,1.0,53.0,25.0,0.0,0.0,8.0,16.0,41.0,16.0,0.0,60.0,39.0,17.0,2.0,0.0,22.0,24.0,10.0,2.0,21.0,5.0,25.0,0.0,0.0,2.0,5.0,45.0,13.0,20.0,3.0,0.0,5.0,1.0,6.0,1.0,2.0,0.0,1.0,13.0,15.0,7.0,3.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,14.0,11.0,0.0,2.0,34.0,2.0,100.0,4.0,1.0,1.0,2.0
35,150603823.0,0.0,2.0,13.0,3.0,3.0,0.0,2.0,8.0,2.0,4.0,10.0,11.0,1.0,5.0,0.0,3.0,31.0,2.0,4.0,5.0,14.0,0.0,21.0,1.0,14.0,15.0,6.0,26.0,1.0,1.0,23.0,1.0,3.0,23.0,0.0,6.0,8.0,0.0,4.0,0.0,8.0,12.0,5.0,1.0,0.0,13.0,3.0,11.0,2.0,6.0,20.0,1.0,0.0,6.0,24.0,3.0,0.0,0.0,1.0,3.0,14.0,7.0,0.0,7.0,17.0,5.0,4.0,0.0,8.0,35.0,11.0,3.0,5.0,1.0,7.0,0.0,0.0,0.0,4.0,16.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,22.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,100.0,4.0,23.0,0.0,1.0,1.0,3.0
36,156784756.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,10.0,0.0,1.0,9.0,6.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,9.0,7.0,6.0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,0.0,2.0
37,165318041.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,9.0,5.0,6.0,1.0,0.0,4.0,21.0,3.0,8.0,13.0,5.0,0.0,7.0,0.0,15.0,11.0,1.0,13.0,0.0,0.0,14.0,0.0,2.0,12.0,8.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,9.0,1.0,4.0,4.0,5.0,37.0,0.0,0.0,2.0,18.0,4.0,0.0,0.0,1.0,3.0,17.0,6.0,0.0,2.0,10.0,2.0,2.0,0.0,5.0,17.0,1.0,1.0,12.0,1.0,19.0,0.0,0.0,0.0,3.0,14.0,9.0,17.0,2.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,19.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,29.0,1.0,7.0,1.0,11.0,7.0,2.0
38,176123374.0,0.0,1.0,10.0,4.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,5.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
39,178557358.0,0.0,29.0,179.0,56.0,43.0,14.0,49.0,131.0,7.0,64.0,9.0,8.0,0.0,12.0,7.0,0.0,1.0,5.0,6.0,11.0,46.0,7.0,3.0,13.0,6.0,2.0,136.0,4.0,2.0,6.0,82.0,2.0,40.0,19.0,4.0,5.0,2.0,4.0,0.0,10.0,0.0,6.0,73.0,24.0,0.0,31.0,18.0,5.0,0.0,62.0,29.0,0.0,0.0,1.0,65.0,64.0,4.0,2.0,12.0,28.0,49.0,3.0,34.0,38.0,12.0,40.0,2.0,0.0,9.0,20.0,102.0,2.0,64.0,4.0,30.0,18.0,0.0,11.0,19.0,67.0,3.0,13.0,7.0,0.0,3.0,0.0,6.0,1.0,4.0,1.0,2.0,27.0,42.0,2.0,18.0,0.0,3.0,7.0,39.0,0.0,1.0,0.0,14.0,11.0,0.0,0.0,4.0,1.0,34.0,73.0,0.0,0.0,3.0
40,179197815.0,0.0,1.0,13.0,5.0,3.0,0.0,3.0,7.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0
41,207026848.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0
42,210824047.0,0.0,8.0,13.0,35.0,2.0,5.0,3.0,8.0,0.0,2.0,10.0,5.0,2.0,0.0,2.0,17.0,12.0,2.0,0.0,2.0,8.0,0.0,4.0,4.0,9.0,8.0,6.0,11.0,0.0,3.0,15.0,1.0,2.0,5.0,12.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,21.0,20.0,0.0,31.0,1.0,3.0,1.0,1.0,9.0,0.0,0.0,5.0,10.0,4.0,0.0,0.0,4.0,3.0,4.0,33.0,1.0,4.0,5.0,2.0,4.0,0.0,32.0,49.0,7.0,2.0,5.0,17.0,9.0,0.0,0.0,1.0,6.0,16.0,8.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,7.0,1.0,1.0,4.0,0.0,15.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,51.0,3.0,7.0,0.0,1.0,0.0,1.0
43,217078361.0,0.0,84.0,158.0,192.0,35.0,91.0,49.0,160.0,4.0,33.0,13.0,18.0,0.0,4.0,24.0,2.0,10.0,30.0,13.0,22.0,35.0,21.0,7.0,9.0,16.0,4.0,148.0,11.0,1.0,13.0,163.0,4.0,31.0,33.0,5.0,3.0,2.0,4.0,73.0,1.0,2.0,21.0,0.0,115.0,0.0,62.0,9.0,2.0,1.0,34.0,72.0,1.0,0.0,5.0,53.0,40.0,1.0,4.0,50.0,65.0,57.0,27.0,22.0,87.0,34.0,89.0,4.0,0.0,47.0,63.0,57.0,3.0,92.0,25.0,92.0,9.0,1.0,8.0,51.0,89.0,10.0,10.0,18.0,0.0,9.0,1.0,18.0,2.0,27.0,2.0,1.0,51.0,71.0,2.0,3.0,1.0,3.0,10.0,51.0,0.0,1.0,0.0,21.0,21.0,0.0,0.0,19.0,1.0,54.0,40.0,0.0,2.0,5.0
44,239154848.0,0.0,77.0,57.0,163.0,8.0,39.0,10.0,60.0,1.0,10.0,3.0,5.0,0.0,3.0,2.0,2.0,6.0,12.0,5.0,8.0,18.0,3.0,4.0,15.0,10.0,3.0,51.0,1.0,0.0,11.0,67.0,3.0,17.0,14.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,20.0,115.0,0.0,0.0,37.0,5.0,1.0,0.0,15.0,14.0,6.0,0.0,1.0,32.0,21.0,0.0,1.0,81.0,12.0,16.0,27.0,10.0,32.0,5.0,24.0,0.0,0.0,23.0,41.0,30.0,0.0,34.0,14.0,27.0,1.0,6.0,7.0,31.0,49.0,1.0,5.0,2.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,3.0,20.0,26.0,0.0,1.0,0.0,2.0,2.0,9.0,0.0,1.0,0.0,5.0,18.0,0.0,0.0,21.0,0.0,30.0,19.0,0.0,3.0,1.0
45,241899180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,243601314.0,0.0,16.0,51.0,74.0,9.0,15.0,18.0,49.0,0.0,6.0,20.0,8.0,10.0,4.0,1.0,19.0,22.0,29.0,9.0,12.0,22.0,8.0,18.0,11.0,48.0,10.0,42.0,9.0,1.0,16.0,92.0,6.0,12.0,35.0,13.0,7.0,9.0,2.0,31.0,2.0,3.0,31.0,62.0,37.0,0.0,0.0,12.0,2.0,2.0,18.0,51.0,1.0,0.0,7.0,47.0,25.0,1.0,0.0,20.0,21.0,30.0,55.0,4.0,33.0,49.0,29.0,7.0,0.0,87.0,93.0,18.0,1.0,37.0,32.0,37.0,3.0,0.0,3.0,19.0,63.0,4.0,14.0,1.0,0.0,26.0,2.0,8.0,0.0,3.0,0.0,2.0,15.0,20.0,9.0,4.0,0.0,5.0,2.0,21.0,1.0,0.0,0.0,16.0,21.0,0.0,0.0,57.0,5.0,47.0,5.0,0.0,3.0,12.0
47,244629589.0,0.0,2.0,48.0,14.0,11.0,4.0,8.0,34.0,1.0,13.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,2.0,3.0,31.0,0.0,2.0,20.0,9.0,1.0,49.0,1.0,0.0,5.0,29.0,0.0,19.0,8.0,3.0,0.0,1.0,1.0,18.0,1.0,0.0,1.0,9.0,5.0,0.0,12.0,0.0,1.0,0.0,74.0,4.0,0.0,0.0,0.0,46.0,59.0,2.0,0.0,0.0,0.0,42.0,3.0,3.0,18.0,2.0,2.0,1.0,0.0,1.0,2.0,54.0,0.0,36.0,1.0,9.0,4.0,0.0,4.0,1.0,2.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,1.0,25.0,2.0,0.0,0.0,0.0
48,245756822.0,0.0,1.0,12.0,1.0,0.0,3.0,2.0,6.0,0.0,1.0,6.0,2.0,0.0,5.0,1.0,0.0,12.0,0.0,4.0,4.0,10.0,1.0,8.0,1.0,10.0,5.0,8.0,6.0,0.0,1.0,12.0,1.0,11.0,14.0,11.0,2.0,4.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,13.0,10.0,0.0,0.0,2.0,40.0,15.0,2.0,0.0,2.0,1.0,21.0,3.0,0.0,4.0,12.0,1.0,1.0,0.0,6.0,17.0,14.0,1.0,8.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,5.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,20.0,0.0,3.0,1.0,0.0,1.0,20.0,2.0,18.0,1.0,1.0,1.0,1.0
