,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
10,23412516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24655962.0,3.0,90.0,38.0,30.0,111.0,31.0,117.0,51.0,200.0,0.0,0.0,59.0,2.0,614.0,15.0,2.0,5.0,128.0,131.0,79.0,39.0,15.0,44.0,533.0,199.0,22.0,67.0,21.0,12.0,1.0,48.0,8.0,382.0,7.0,35.0,39.0,59.0,6.0,134.0,7.0,7.0,9.0,256.0,16.0,1.0,17.0,55.0,11.0,1.0,62.0,0.0,32.0,19.0,16.0,96.0,6.0,35.0,45.0,216.0,3.0,8.0,0.0,0.0,186.0,14.0,0.0,50.0,74.0,7.0,193.0,0.0,0.0,56.0,1.0,0.0,0.0,57.0,24.0,3.0,0.0,3.0,0.0,25.0,0.0,37.0,3.0,0.0,1.0,0.0,31.0,40.0,2.0,27.0,39.0,1.0
12,25512074.0,14.0,39.0,43.0,17.0,156.0,38.0,115.0,92.0,127.0,0.0,59.0,0.0,16.0,112.0,17.0,4.0,2.0,73.0,162.0,48.0,20.0,21.0,28.0,96.0,83.0,0.0,43.0,29.0,21.0,0.0,33.0,0.0,28.0,1.0,0.0,31.0,72.0,1.0,106.0,10.0,8.0,43.0,167.0,6.0,3.0,21.0,92.0,6.0,0.0,222.0,0.0,39.0,33.0,7.0,105.0,2.0,32.0,37.0,173.0,2.0,14.0,0.0,0.0,101.0,13.0,0.0,64.0,87.0,12.0,240.0,0.0,0.0,74.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,1.0,0.0,30.0,0.0,41.0,6.0,0.0,0.0,0.0,55.0,43.0,2.0,24.0,29.0,1.0
13,29407850.0,4.0,7.0,6.0,5.0,20.0,4.0,13.0,7.0,16.0,0.0,2.0,16.0,0.0,8.0,2.0,1.0,0.0,9.0,22.0,10.0,7.0,0.0,12.0,8.0,8.0,0.0,9.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,8.0,2.0,1.0,0.0,20.0,2.0,1.0,3.0,15.0,2.0,0.0,14.0,0.0,11.0,5.0,3.0,12.0,0.0,5.0,8.0,13.0,1.0,4.0,0.0,0.0,10.0,3.0,0.0,10.0,14.0,0.0,31.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,12.0,3.0,0.0,0.0,0.0,9.0,9.0,0.0,3.0,1.0,0.0
14,31180024.0,12.0,123.0,39.0,69.0,169.0,31.0,210.0,89.0,244.0,0.0,614.0,112.0,8.0,0.0,27.0,9.0,15.0,197.0,188.0,103.0,47.0,17.0,62.0,1581.0,319.0,34.0,116.0,19.0,17.0,0.0,58.0,8.0,517.0,5.0,75.0,49.0,90.0,7.0,219.0,7.0,14.0,14.0,430.0,17.0,12.0,15.0,89.0,15.0,1.0,85.0,0.0,59.0,36.0,35.0,160.0,6.0,42.0,73.0,323.0,6.0,11.0,0.0,8.0,279.0,30.0,0.0,91.0,121.0,18.0,307.0,0.0,0.0,80.0,8.0,12.0,0.0,69.0,49.0,2.0,1.0,2.0,0.0,38.0,6.0,43.0,6.0,0.0,0.0,0.0,50.0,60.0,4.0,50.0,47.0,6.0
15,33874201.0,2.0,15.0,7.0,3.0,14.0,17.0,23.0,5.0,25.0,0.0,15.0,17.0,2.0,27.0,0.0,0.0,1.0,18.0,17.0,15.0,48.0,7.0,9.0,30.0,19.0,1.0,8.0,17.0,8.0,0.0,15.0,1.0,16.0,1.0,0.0,3.0,19.0,2.0,22.0,2.0,11.0,0.0,30.0,6.0,1.0,3.0,16.0,4.0,0.0,13.0,0.0,9.0,10.0,49.0,35.0,7.0,10.0,5.0,26.0,7.0,1.0,0.0,6.0,104.0,25.0,0.0,14.0,14.0,17.0,24.0,0.0,0.0,17.0,8.0,10.0,3.0,11.0,31.0,5.0,2.0,1.0,10.0,24.0,6.0,11.0,3.0,0.0,0.0,0.0,12.0,3.0,1.0,65.0,92.0,7.0
16,37263014.0,0.0,8.0,6.0,25.0,11.0,2.0,23.0,3.0,27.0,0.0,2.0,4.0,1.0,9.0,0.0,0.0,21.0,5.0,3.0,5.0,4.0,1.0,5.0,4.0,45.0,7.0,24.0,1.0,1.0,0.0,7.0,0.0,3.0,0.0,82.0,7.0,10.0,1.0,7.0,0.0,1.0,1.0,61.0,0.0,3.0,3.0,7.0,1.0,0.0,2.0,0.0,5.0,7.0,0.0,4.0,0.0,2.0,11.0,7.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,12.0,12.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,12.0,9.0,1.0,2.0,1.0,0.0
17,43789332.0,10.0,8.0,28.0,91.0,24.0,2.0,94.0,5.0,56.0,0.0,5.0,2.0,0.0,15.0,1.0,21.0,0.0,104.0,10.0,13.0,4.0,3.0,6.0,8.0,128.0,80.0,133.0,10.0,0.0,0.0,87.0,1.0,4.0,0.0,107.0,17.0,32.0,1.0,21.0,0.0,0.0,1.0,688.0,5.0,1.0,0.0,24.0,0.0,0.0,5.0,0.0,5.0,17.0,1.0,20.0,0.0,4.0,218.0,5.0,0.0,2.0,0.0,0.0,28.0,1.0,0.0,26.0,61.0,0.0,25.0,0.0,0.0,1.0,1.0,2.0,0.0,11.0,10.0,0.0,0.0,0.0,2.0,6.0,0.0,68.0,1.0,0.0,0.0,0.0,53.0,99.0,1.0,3.0,2.0,0.0
18,44299861.0,25.0,143.0,57.0,35.0,114.0,35.0,165.0,60.0,135.0,0.0,128.0,73.0,9.0,197.0,18.0,5.0,104.0,0.0,176.0,65.0,31.0,2.0,67.0,138.0,261.0,214.0,48.0,52.0,10.0,0.0,67.0,2.0,54.0,3.0,25.0,32.0,62.0,7.0,149.0,8.0,11.0,12.0,461.0,8.0,7.0,12.0,70.0,13.0,1.0,69.0,0.0,36.0,26.0,13.0,120.0,5.0,29.0,150.0,192.0,1.0,2.0,0.0,0.0,136.0,16.0,0.0,76.0,130.0,12.0,246.0,0.0,0.0,55.0,0.0,1.0,0.0,26.0,30.0,2.0,1.0,6.0,1.0,32.0,0.0,70.0,3.0,0.0,0.0,0.0,78.0,112.0,3.0,30.0,31.0,1.0
19,45510215.0,37.0,91.0,71.0,51.0,457.0,33.0,159.0,206.0,355.0,0.0,131.0,162.0,22.0,188.0,17.0,3.0,10.0,176.0,0.0,96.0,71.0,22.0,135.0,134.0,176.0,11.0,146.0,57.0,16.0,3.0,154.0,1.0,53.0,1.0,2.0,78.0,95.0,11.0,137.0,20.0,14.0,158.0,586.0,9.0,24.0,79.0,158.0,12.0,3.0,193.0,0.0,102.0,116.0,23.0,341.0,15.0,73.0,204.0,377.0,3.0,63.0,0.0,1.0,243.0,19.0,0.0,106.0,181.0,9.0,1064.0,0.0,0.0,111.0,0.0,2.0,1.0,134.0,22.0,0.0,1.0,14.0,7.0,37.0,1.0,119.0,26.0,0.0,1.0,0.0,108.0,183.0,4.0,43.0,32.0,2.0
20,48959778.0,3.0,48.0,19.0,30.0,92.0,17.0,86.0,31.0,185.0,0.0,79.0,48.0,10.0,103.0,15.0,5.0,13.0,65.0,96.0,0.0,43.0,3.0,39.0,113.0,96.0,2.0,73.0,20.0,14.0,0.0,70.0,1.0,75.0,1.0,14.0,58.0,37.0,5.0,80.0,4.0,14.0,1.0,178.0,21.0,11.0,25.0,34.0,5.0,1.0,26.0,0.0,53.0,39.0,20.0,85.0,6.0,49.0,50.0,164.0,3.0,9.0,0.0,0.0,146.0,20.0,0.0,81.0,79.0,11.0,157.0,0.0,0.0,60.0,3.0,0.0,1.0,85.0,31.0,0.0,1.0,1.0,2.0,29.0,0.0,36.0,6.0,0.0,2.0,1.0,55.0,34.0,6.0,32.0,23.0,2.0
21,49416159.0,2.0,21.0,12.0,18.0,68.0,9.0,48.0,32.0,107.0,0.0,39.0,20.0,7.0,47.0,48.0,4.0,4.0,31.0,71.0,43.0,0.0,2.0,15.0,41.0,50.0,1.0,25.0,19.0,5.0,1.0,30.0,1.0,30.0,0.0,4.0,38.0,19.0,5.0,39.0,3.0,14.0,8.0,71.0,25.0,8.0,22.0,28.0,7.0,0.0,29.0,0.0,47.0,34.0,66.0,69.0,11.0,37.0,23.0,120.0,8.0,5.0,0.0,5.0,154.0,10.0,0.0,45.0,40.0,8.0,119.0,0.0,0.0,19.0,3.0,2.0,2.0,27.0,17.0,1.0,0.0,1.0,10.0,28.0,6.0,20.0,6.0,0.0,0.0,1.0,26.0,28.0,5.0,79.0,71.0,3.0
22,49566762.0,0.0,8.0,0.0,4.0,20.0,10.0,32.0,11.0,6.0,0.0,15.0,21.0,0.0,17.0,7.0,1.0,3.0,2.0,22.0,3.0,2.0,0.0,6.0,23.0,9.0,0.0,42.0,1.0,10.0,0.0,11.0,0.0,10.0,2.0,0.0,4.0,30.0,0.0,25.0,0.0,0.0,0.0,88.0,1.0,0.0,2.0,24.0,1.0,0.0,7.0,0.0,5.0,3.0,0.0,24.0,0.0,7.0,6.0,6.0,2.0,5.0,0.0,0.0,18.0,5.0,0.0,4.0,0.0,0.0,54.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,14.0,1.0
23,49907570.0,12.0,45.0,45.0,32.0,151.0,26.0,68.0,39.0,104.0,0.0,44.0,28.0,12.0,62.0,9.0,5.0,6.0,67.0,135.0,39.0,15.0,6.0,0.0,60.0,74.0,2.0,107.0,25.0,11.0,0.0,44.0,0.0,14.0,0.0,1.0,53.0,84.0,10.0,60.0,6.0,8.0,5.0,351.0,3.0,5.0,18.0,102.0,10.0,0.0,36.0,0.0,49.0,40.0,6.0,124.0,4.0,23.0,160.0,65.0,4.0,45.0,0.0,0.0,40.0,16.0,0.0,42.0,56.0,6.0,170.0,0.0,0.0,47.0,2.0,0.0,0.0,69.0,11.0,0.0,1.0,1.0,0.0,21.0,0.0,134.0,6.0,0.0,0.0,0.0,102.0,101.0,1.0,11.0,13.0,1.0
24,50552213.0,8.0,103.0,33.0,46.0,123.0,39.0,187.0,65.0,199.0,0.0,533.0,96.0,8.0,1581.0,30.0,4.0,8.0,138.0,134.0,113.0,41.0,23.0,60.0,0.0,238.0,7.0,114.0,15.0,21.0,0.0,64.0,4.0,486.0,5.0,55.0,50.0,93.0,6.0,191.0,7.0,13.0,8.0,353.0,14.0,5.0,19.0,83.0,14.0,0.0,67.0,0.0,60.0,37.0,26.0,135.0,3.0,40.0,58.0,266.0,5.0,19.0,0.0,5.0,230.0,31.0,0.0,81.0,105.0,18.0,252.0,0.0,0.0,83.0,5.0,9.0,1.0,81.0,52.0,2.0,1.0,2.0,0.0,49.0,4.0,45.0,6.0,0.0,1.0,0.0,50.0,40.0,3.0,52.0,42.0,5.0
25,53400136.0,13.0,141.0,60.0,193.0,157.0,39.0,365.0,97.0,292.0,0.0,199.0,83.0,8.0,319.0,19.0,45.0,128.0,261.0,176.0,96.0,50.0,9.0,74.0,238.0,0.0,969.0,252.0,34.0,19.0,4.0,87.0,1.0,170.0,0.0,107.0,96.0,97.0,16.0,233.0,9.0,8.0,5.0,479.0,9.0,16.0,27.0,97.0,19.0,0.0,64.0,0.0,104.0,79.0,15.0,134.0,14.0,46.0,80.0,231.0,6.0,21.0,0.0,2.0,167.0,25.0,0.0,167.0,130.0,13.0,265.0,0.0,0.0,65.0,5.0,3.0,0.0,72.0,36.0,2.0,1.0,3.0,2.0,44.0,0.0,69.0,7.0,0.0,0.0,0.0,97.0,85.0,2.0,42.0,45.0,3.0
26,55312746.0,1.0,6.0,5.0,16.0,6.0,0.0,14.0,3.0,2.0,0.0,22.0,0.0,0.0,34.0,1.0,7.0,80.0,214.0,11.0,2.0,1.0,0.0,2.0,7.0,969.0,0.0,13.0,3.0,0.0,0.0,14.0,2.0,76.0,0.0,74.0,1.0,4.0,5.0,26.0,0.0,1.0,1.0,150.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,51.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,10.0,37.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,1.0,1.0,0.0
