,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
0,-1.0,4970411.0,6567962.0,9378802.0,14079113.0,14104290.0,15088763.0,15253239.0,15964506.0,17032160.0,17624543.0,18585381.0,18594520.0,18669742.0,19692743.0,20006549.0,22240612.0,22550877.0,23934422.0,24531658.0,26048553.0,26399967.0,29527516.0,30887811.0,31137248.0,31238317.0,31622418.0,32816807.0,35707603.0,41548451.0,45794686.0,46605843.0,47573354.0,48955550.0,48989557.0,49323761.0,49416159.0,49923648.0,50645038.0,55312746.0,58570578.0,66680811.0,67208397.0,73052821.0,80293889.0,82912382.0,91760984.0,96551081.0,102766650.0,121141796.0,124203870.0,124407978.0,134971995.0,190323722.0,194008664.0,203533542.0,210824047.0,212295949.0,232084857.0,232181027.0,234958981.0,234986986.0,234987253.0,235002222.0,235017564.0,235038511.0,235381655.0,235572234.0,235573221.0,235573919.0,235600112.0,235619991.0,235628521.0,235629274.0,235632067.0,235635319.0,235635664.0,235636944.0,235644513.0,235654863.0,235659706.0,235659779.0,235660698.0,235663710.0,235665778.0,235667201.0,235667782.0,235677956.0,235678528.0,235679167.0,235682468.0,235691456.0,235693397.0,235708493.0,238169051.0,239065881.0,239539829.0,240401589.0,247012412.0,247022327.0,261905897.0,263022323.0,263224087.0,267454085.0,270934983.0,274515486.0,276228017.0,279039469.0,282256180.0,283718439.0,284645097.0,286252044.0,290649124.0,291113631.0,294523668.0,296818620.0,300644196.0,302039432.0,302144631.0,304677043.0,306380299.0,309097022.0,325249239.0,344839662.0,349146547.0,359509980.0,361525299.0,363763442.0,367808555.0,379753339.0,381696542.0,385004789.0,386045186.0,395911020.0,402037439.0,404099498.0,413096829.0,430459707.0
1,4970411.0,0.0,2.0,15.0,2.0,0.0,3.0,11.0,7.0,1.0,4.0,17.0,3.0,1.0,0.0,8.0,0.0,0.0,5.0,5.0,13.0,7.0,3.0,5.0,1.0,4.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0,11.0,3.0,15.0,5.0,3.0,14.0,0.0,1.0,1.0,2.0,40.0,0.0,1.0,8.0,4.0,4.0,4.0,9.0,6.0,8.0,1.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,2.0,12.0,3.0,2.0,16.0,4.0,1.0,0.0,8.0,1.0,5.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,1.0,20.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,2.0,3.0
2,6567962.0,2.0,0.0,3.0,6.0,0.0,25.0,13.0,35.0,8.0,22.0,52.0,7.0,0.0,14.0,11.0,0.0,4.0,18.0,7.0,20.0,21.0,23.0,23.0,5.0,7.0,15.0,7.0,8.0,4.0,0.0,13.0,15.0,17.0,26.0,12.0,10.0,26.0,67.0,0.0,15.0,23.0,14.0,40.0,4.0,2.0,22.0,9.0,7.0,25.0,22.0,0.0,20.0,0.0,32.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,17.0,8.0,27.0,8.0,13.0,18.0,28.0,12.0,0.0,46.0,0.0,1.0,0.0,2.0,56.0,2.0,0.0,14.0,0.0,1.0,4.0,42.0,0.0,0.0,2.0,1.0,18.0,2.0,19.0,12.0,0.0,16.0,3.0,0.0,1.0,4.0,1.0,0.0,12.0,7.0,7.0,51.0
3,9378802.0,15.0,3.0,0.0,6.0,5.0,58.0,147.0,9.0,3.0,9.0,41.0,5.0,0.0,9.0,70.0,0.0,8.0,28.0,74.0,188.0,38.0,24.0,11.0,2.0,44.0,9.0,5.0,64.0,0.0,0.0,0.0,1.0,18.0,13.0,74.0,15.0,9.0,59.0,1.0,3.0,29.0,2.0,91.0,0.0,0.0,14.0,2.0,36.0,18.0,44.0,6.0,37.0,1.0,30.0,119.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,14.0,2.0,10.0,104.0,39.0,7.0,68.0,10.0,2.0,0.0,25.0,0.0,8.0,0.0,0.0,39.0,9.0,4.0,32.0,0.0,8.0,3.0,73.0,5.0,1.0,9.0,0.0,16.0,3.0,0.0,24.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,4.0,41.0,1.0,5.0,25.0
4,14079113.0,2.0,6.0,6.0,0.0,4.0,15.0,4.0,16.0,13.0,18.0,68.0,12.0,1.0,14.0,47.0,0.0,6.0,11.0,11.0,17.0,9.0,15.0,6.0,3.0,24.0,6.0,5.0,14.0,2.0,0.0,5.0,3.0,9.0,7.0,8.0,7.0,10.0,33.0,0.0,5.0,15.0,6.0,18.0,2.0,3.0,8.0,3.0,14.0,50.0,15.0,1.0,18.0,0.0,6.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,4.0,4.0,12.0,6.0,2.0,26.0,7.0,8.0,0.0,11.0,0.0,2.0,0.0,1.0,43.0,0.0,0.0,9.0,0.0,2.0,5.0,29.0,0.0,0.0,1.0,1.0,9.0,1.0,3.0,9.0,0.0,6.0,5.0,0.0,4.0,3.0,1.0,5.0,8.0,2.0,6.0,24.0
5,14104290.0,0.0,0.0,5.0,4.0,0.0,43.0,24.0,91.0,50.0,26.0,52.0,2.0,0.0,26.0,22.0,0.0,4.0,29.0,3.0,34.0,4.0,64.0,5.0,2.0,21.0,7.0,6.0,0.0,3.0,0.0,5.0,64.0,12.0,22.0,9.0,5.0,56.0,65.0,2.0,17.0,15.0,40.0,34.0,2.0,25.0,16.0,0.0,7.0,12.0,5.0,0.0,315.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,7.0,0.0,7.0,11.0,1.0,31.0,29.0,41.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,12.0,72.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,10.0,0.0,6.0,3.0,0.0,5.0,1.0,0.0,8.0,7.0,1.0,4.0,211.0
6,15088763.0,3.0,25.0,58.0,15.0,43.0,0.0,82.0,85.0,31.0,37.0,105.0,15.0,1.0,28.0,30.0,0.0,12.0,52.0,102.0,90.0,36.0,60.0,26.0,8.0,134.0,29.0,9.0,17.0,1.0,1.0,14.0,27.0,31.0,56.0,27.0,18.0,45.0,128.0,2.0,19.0,77.0,28.0,85.0,3.0,5.0,32.0,6.0,23.0,59.0,32.0,1.0,102.0,0.0,39.0,88.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,27.0,19.0,10.0,75.0,9.0,11.0,155.0,37.0,23.0,0.0,35.0,0.0,8.0,0.0,0.0,75.0,2.0,6.0,22.0,0.0,4.0,13.0,114.0,1.0,0.0,4.0,0.0,27.0,6.0,14.0,27.0,0.0,7.0,3.0,1.0,5.0,4.0,1.0,11.0,21.0,6.0,2.0,138.0
7,15253239.0,11.0,13.0,147.0,4.0,24.0,82.0,0.0,42.0,19.0,38.0,103.0,20.0,1.0,24.0,199.0,2.0,13.0,64.0,107.0,270.0,105.0,42.0,33.0,9.0,100.0,44.0,19.0,122.0,2.0,0.0,14.0,27.0,76.0,111.0,208.0,86.0,76.0,139.0,2.0,18.0,75.0,16.0,198.0,8.0,8.0,78.0,13.0,89.0,37.0,142.0,52.0,98.0,23.0,90.0,343.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,79.0,14.0,18.0,293.0,97.0,23.0,168.0,58.0,16.0,0.0,145.0,3.0,46.0,0.0,2.0,111.0,15.0,5.0,96.0,0.0,21.0,51.0,159.0,7.0,4.0,22.0,0.0,56.0,4.0,14.0,47.0,0.0,17.0,8.0,1.0,20.0,10.0,0.0,4.0,228.0,8.0,11.0,74.0
8,15964506.0,7.0,35.0,9.0,16.0,91.0,85.0,42.0,0.0,86.0,59.0,133.0,10.0,5.0,38.0,36.0,0.0,10.0,76.0,18.0,42.0,49.0,104.0,37.0,14.0,52.0,37.0,12.0,13.0,13.0,1.0,26.0,71.0,54.0,62.0,31.0,30.0,103.0,179.0,7.0,89.0,41.0,42.0,114.0,11.0,55.0,56.0,29.0,23.0,49.0,42.0,5.0,199.0,1.0,48.0,62.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,99.0,49.0,17.0,56.0,25.0,18.0,97.0,61.0,42.0,0.0,88.0,1.0,9.0,0.0,5.0,90.0,2.0,5.0,49.0,0.0,6.0,29.0,120.0,4.0,0.0,7.0,3.0,28.0,5.0,29.0,22.0,0.0,35.0,12.0,0.0,13.0,8.0,1.0,14.0,27.0,10.0,20.0,215.0
9,17032160.0,1.0,8.0,3.0,13.0,50.0,31.0,19.0,86.0,0.0,32.0,83.0,3.0,4.0,26.0,13.0,0.0,8.0,32.0,4.0,27.0,19.0,22.0,10.0,11.0,12.0,13.0,11.0,3.0,2.0,0.0,13.0,39.0,13.0,14.0,8.0,10.0,35.0,44.0,3.0,26.0,20.0,15.0,35.0,5.0,23.0,24.0,5.0,17.0,17.0,9.0,1.0,89.0,0.0,11.0,17.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,33.0,11.0,6.0,14.0,8.0,2.0,25.0,20.0,43.0,0.0,25.0,0.0,4.0,0.0,0.0,23.0,3.0,6.0,11.0,0.0,0.0,9.0,41.0,2.0,0.0,4.0,0.0,6.0,2.0,4.0,20.0,1.0,10.0,6.0,0.0,8.0,3.0,1.0,15.0,6.0,2.0,9.0,111.0
