,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
10,48495906.0,261.0,56.0,45.0,303.0,68.0,16.0,1.0,42.0,163.0,0.0,307.0,20.0,18.0,17.0,27.0,143.0,3.0,79.0,51.0,110.0,48.0,0.0,3.0,0.0,9.0,0.0,27.0,61.0,5.0,1.0,321.0,238.0,5.0,69.0,253.0,12.0,1.0,8.0,73.0,29.0,26.0,1.0,155.0,36.0,209.0,75.0,51.0,12.0,189.0,129.0,53.0,4.0,33.0,99.0,12.0,5.0,9.0,4.0,66.0,275.0,45.0,6.0,167.0,2.0,127.0,11.0,121.0,12.0,140.0,134.0,0.0,0.0,6.0,6.0,32.0,5.0,2.0,0.0,56.0,260.0,1.0,0.0,9.0,4.0,192.0,41.0,52.0,125.0,45.0,0.0,173.0,0.0,2.0,77.0,0.0,11.0,33.0,12.0,178.0,76.0,77.0,305.0,12.0,0.0,0.0,40.0,28.0,9.0,223.0,1.0,33.0
11,50645038.0,226.0,33.0,34.0,272.0,71.0,28.0,5.0,107.0,201.0,307.0,0.0,7.0,55.0,32.0,8.0,67.0,12.0,161.0,64.0,85.0,110.0,1.0,10.0,1.0,8.0,0.0,19.0,35.0,4.0,16.0,472.0,211.0,14.0,13.0,149.0,30.0,4.0,48.0,145.0,97.0,57.0,4.0,90.0,16.0,191.0,267.0,44.0,10.0,167.0,79.0,16.0,7.0,59.0,56.0,24.0,22.0,6.0,11.0,33.0,202.0,78.0,1.0,48.0,3.0,210.0,23.0,36.0,28.0,34.0,81.0,0.0,1.0,10.0,1.0,20.0,52.0,24.0,2.0,23.0,238.0,4.0,2.0,31.0,3.0,83.0,83.0,51.0,117.0,110.0,0.0,260.0,3.0,4.0,167.0,1.0,19.0,31.0,14.0,77.0,80.0,84.0,95.0,42.0,1.0,0.0,10.0,17.0,8.0,220.0,6.0,18.0
12,53507617.0,13.0,9.0,2.0,20.0,3.0,1.0,0.0,5.0,11.0,20.0,7.0,0.0,5.0,1.0,7.0,11.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,26.0,0.0,6.0,65.0,11.0,0.0,1.0,6.0,0.0,0.0,0.0,11.0,4.0,11.0,1.0,3.0,15.0,12.0,16.0,2.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,12.0,1.0,0.0,11.0,1.0,4.0,0.0,7.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,10.0,4.0,6.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,2.0
13,54866233.0,30.0,4.0,8.0,36.0,26.0,12.0,1.0,29.0,9.0,18.0,55.0,5.0,0.0,8.0,1.0,7.0,5.0,42.0,39.0,25.0,20.0,0.0,7.0,0.0,2.0,0.0,7.0,16.0,1.0,2.0,20.0,59.0,1.0,9.0,24.0,9.0,0.0,10.0,12.0,58.0,5.0,3.0,16.0,2.0,42.0,15.0,13.0,12.0,19.0,28.0,13.0,4.0,10.0,19.0,3.0,6.0,0.0,5.0,9.0,36.0,25.0,1.0,13.0,4.0,20.0,12.0,5.0,13.0,16.0,13.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0,3.0,52.0,2.0,0.0,7.0,3.0,15.0,4.0,18.0,14.0,26.0,0.0,22.0,0.0,0.0,22.0,2.0,8.0,7.0,5.0,20.0,25.0,13.0,10.0,5.0,0.0,3.0,2.0,5.0,1.0,49.0,0.0,7.0
14,55388856.0,16.0,0.0,3.0,43.0,4.0,0.0,1.0,37.0,1.0,17.0,32.0,1.0,8.0,0.0,3.0,1.0,0.0,14.0,6.0,3.0,8.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,64.0,17.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,1.0,9.0,3.0,2.0,0.0,2.0,5.0,2.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,48.0,2.0,1.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,1.0,46.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,1.0,7.0,0.0,13.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,5.0,10.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,20.0,0.0,0.0
15,55509865.0,32.0,8.0,6.0,45.0,6.0,3.0,0.0,8.0,13.0,27.0,8.0,7.0,1.0,3.0,0.0,14.0,1.0,8.0,16.0,33.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,40.0,40.0,0.0,12.0,50.0,0.0,0.0,1.0,16.0,2.0,9.0,2.0,29.0,0.0,19.0,3.0,26.0,4.0,10.0,14.0,3.0,3.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,11.0,6.0,3.0,15.0,0.0,8.0,4.0,10.0,0.0,10.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,22.0,0.0,0.0,2.0,0.0,37.0,3.0,5.0,10.0,9.0,0.0,20.0,0.0,1.0,7.0,0.0,2.0,2.0,0.0,44.0,10.0,7.0,24.0,2.0,0.0,0.0,4.0,2.0,0.0,30.0,0.0,4.0
16,59114343.0,154.0,35.0,31.0,149.0,22.0,13.0,1.0,4.0,64.0,143.0,67.0,11.0,7.0,1.0,14.0,0.0,0.0,26.0,11.0,52.0,17.0,0.0,1.0,0.0,2.0,0.0,8.0,24.0,0.0,0.0,196.0,87.0,0.0,25.0,108.0,2.0,0.0,8.0,56.0,3.0,2.0,2.0,50.0,12.0,89.0,12.0,24.0,7.0,107.0,60.0,11.0,0.0,11.0,40.0,6.0,0.0,5.0,0.0,20.0,73.0,17.0,4.0,86.0,1.0,38.0,9.0,47.0,6.0,56.0,33.0,0.0,0.0,2.0,2.0,19.0,2.0,0.0,0.0,27.0,78.0,0.0,1.0,4.0,0.0,97.0,20.0,4.0,61.0,14.0,0.0,107.0,0.0,0.0,26.0,0.0,0.0,13.0,4.0,79.0,20.0,32.0,111.0,7.0,0.0,1.0,13.0,9.0,0.0,123.0,0.0,11.0
17,63579041.0,3.0,2.0,0.0,17.0,11.0,3.0,0.0,4.0,0.0,3.0,12.0,0.0,5.0,0.0,1.0,0.0,0.0,21.0,37.0,11.0,6.0,0.0,2.0,2.0,7.0,0.0,11.0,0.0,5.0,2.0,4.0,12.0,1.0,21.0,19.0,1.0,4.0,0.0,3.0,10.0,8.0,22.0,15.0,10.0,12.0,3.0,5.0,0.0,3.0,15.0,20.0,3.0,0.0,15.0,1.0,1.0,1.0,13.0,12.0,36.0,8.0,1.0,6.0,23.0,2.0,2.0,5.0,9.0,6.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,3.0,9.0,0.0,4.0,7.0,1.0,17.0,4.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,2.0,24.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,23.0,0.0,14.0
18,65558029.0,116.0,13.0,22.0,189.0,55.0,29.0,4.0,55.0,59.0,79.0,161.0,3.0,42.0,14.0,8.0,26.0,21.0,0.0,94.0,92.0,54.0,0.0,10.0,1.0,7.0,0.0,21.0,26.0,3.0,3.0,157.0,98.0,8.0,17.0,87.0,10.0,5.0,22.0,58.0,67.0,56.0,38.0,74.0,15.0,110.0,108.0,56.0,12.0,38.0,42.0,29.0,3.0,20.0,68.0,5.0,14.0,1.0,14.0,23.0,175.0,62.0,1.0,25.0,19.0,107.0,23.0,16.0,26.0,33.0,49.0,0.0,5.0,3.0,1.0,6.0,3.0,4.0,2.0,15.0,116.0,5.0,8.0,14.0,3.0,48.0,31.0,49.0,75.0,54.0,0.0,113.0,2.0,15.0,49.0,1.0,31.0,37.0,12.0,49.0,72.0,28.0,43.0,11.0,2.0,2.0,8.0,17.0,4.0,213.0,2.0,19.0
19,70115569.0,49.0,10.0,6.0,106.0,28.0,14.0,0.0,32.0,25.0,51.0,64.0,0.0,39.0,6.0,16.0,11.0,37.0,94.0,0.0,210.0,29.0,0.0,5.0,2.0,20.0,0.0,22.0,18.0,9.0,1.0,37.0,58.0,4.0,25.0,69.0,9.0,8.0,13.0,45.0,57.0,51.0,31.0,47.0,17.0,50.0,40.0,174.0,4.0,38.0,39.0,36.0,7.0,14.0,59.0,2.0,5.0,4.0,18.0,34.0,125.0,37.0,4.0,38.0,21.0,24.0,32.0,32.0,21.0,37.0,20.0,0.0,8.0,6.0,2.0,6.0,2.0,2.0,5.0,17.0,68.0,9.0,11.0,4.0,14.0,22.0,10.0,73.0,33.0,25.0,0.0,41.0,1.0,10.0,21.0,1.0,22.0,14.0,10.0,79.0,55.0,20.0,48.0,5.0,0.0,0.0,5.0,12.0,3.0,207.0,3.0,27.0
