,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
32,152641640.0,9.0,0.0,4.0,8.0,0.0,5.0,8.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,2.0,0.0,5.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,6.0,3.0,2.0,0.0,12.0,6.0,0.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,5.0,0.0
33,177002568.0,569.0,81.0,56.0,387.0,83.0,178.0,294.0,57.0,31.0,7.0,25.0,266.0,130.0,86.0,53.0,2.0,81.0,262.0,217.0,48.0,365.0,91.0,4.0,68.0,233.0,163.0,8.0,125.0,143.0,37.0,90.0,12.0,0.0,769.0,25.0,392.0,13.0,1472.0,72.0,0.0,0.0,0.0,116.0,44.0,23.0,77.0,96.0,68.0,28.0,0.0,37.0,1.0,175.0,80.0,6.0,0.0,1.0,0.0,3.0,0.0,20.0,1.0,0.0,22.0,1.0,1.0,26.0,0.0,1.0,190.0,3.0,3.0,4.0,14.0,1.0,0.0,5.0,294.0,17.0,6.0,143.0,121.0,53.0,0.0,55.0,0.0,56.0,108.0,0.0,0.0,0.0,44.0,52.0,59.0,132.0,0.0,183.0,0.0
34,192477353.0,1230.0,256.0,51.0,587.0,262.0,450.0,255.0,74.0,40.0,22.0,28.0,692.0,689.0,284.0,138.0,11.0,1184.0,353.0,339.0,136.0,479.0,100.0,25.0,206.0,104.0,141.0,3.0,254.0,153.0,26.0,201.0,6.0,769.0,0.0,77.0,1849.0,22.0,370.0,162.0,0.0,2.0,0.0,211.0,56.0,141.0,312.0,195.0,85.0,36.0,0.0,45.0,0.0,1203.0,124.0,22.0,0.0,4.0,0.0,11.0,0.0,38.0,5.0,2.0,35.0,6.0,2.0,27.0,5.0,3.0,1353.0,15.0,1.0,4.0,26.0,2.0,1.0,6.0,54.0,30.0,8.0,455.0,371.0,262.0,0.0,71.0,1.0,251.0,504.0,0.0,0.0,0.0,53.0,59.0,59.0,102.0,0.0,275.0,2.0
35,194677466.0,98.0,12.0,1.0,36.0,1.0,16.0,11.0,9.0,2.0,0.0,2.0,8.0,1.0,13.0,2.0,0.0,2.0,13.0,5.0,0.0,12.0,2.0,1.0,4.0,4.0,4.0,0.0,11.0,6.0,4.0,19.0,0.0,25.0,77.0,0.0,1.0,1.0,17.0,5.0,0.0,1.0,0.0,15.0,1.0,4.0,13.0,14.0,8.0,0.0,0.0,3.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,23.0,0.0,0.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,11.0,0.0
36,197404857.0,316.0,58.0,9.0,58.0,266.0,142.0,26.0,10.0,22.0,2.0,5.0,687.0,779.0,85.0,13.0,1.0,2113.0,39.0,589.0,210.0,107.0,5.0,2.0,89.0,47.0,14.0,0.0,30.0,25.0,6.0,13.0,1.0,392.0,1849.0,1.0,0.0,4.0,46.0,96.0,0.0,1.0,0.0,23.0,6.0,63.0,84.0,17.0,12.0,5.0,0.0,5.0,0.0,1211.0,53.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,1490.0,0.0,2.0,2.0,31.0,0.0,0.0,0.0,6.0,7.0,7.0,348.0,63.0,261.0,0.0,8.0,0.0,44.0,94.0,0.0,0.0,0.0,7.0,10.0,8.0,208.0,0.0,58.0,0.0
37,210824047.0,16.0,5.0,1.0,25.0,1.0,4.0,16.0,2.0,0.0,0.0,0.0,5.0,5.0,3.0,7.0,0.0,1.0,14.0,19.0,0.0,9.0,12.0,0.0,2.0,2.0,13.0,0.0,6.0,4.0,0.0,4.0,2.0,13.0,22.0,1.0,4.0,0.0,21.0,0.0,0.0,9.0,0.0,18.0,11.0,0.0,7.0,6.0,9.0,33.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,6.0,0.0,1.0,7.0,5.0,28.0,11.0,11.0,6.0,3.0,5.0,11.0,1.0,2.0,9.0,1.0,4.0,4.0,3.0,0.0,57.0,11.0,2.0,6.0,0.0,1.0,26.0,5.0,3.0,3.0,0.0,0.0,2.0,19.0,6.0,11.0,1.0,0.0,7.0,6.0
38,217078361.0,297.0,91.0,39.0,316.0,6.0,154.0,199.0,62.0,8.0,11.0,15.0,100.0,33.0,61.0,82.0,8.0,53.0,245.0,58.0,4.0,287.0,117.0,13.0,36.0,70.0,160.0,6.0,148.0,71.0,33.0,84.0,7.0,1472.0,370.0,17.0,46.0,21.0,0.0,34.0,0.0,3.0,0.0,224.0,36.0,21.0,52.0,94.0,95.0,31.0,1.0,40.0,4.0,74.0,50.0,9.0,0.0,4.0,0.0,10.0,0.0,25.0,5.0,0.0,37.0,7.0,4.0,28.0,3.0,1.0,99.0,6.0,1.0,6.0,2.0,2.0,3.0,6.0,71.0,45.0,7.0,14.0,75.0,11.0,0.0,52.0,1.0,84.0,86.0,0.0,0.0,1.0,58.0,47.0,41.0,21.0,0.0,148.0,3.0
39,222183480.0,101.0,11.0,23.0,34.0,14.0,39.0,42.0,13.0,7.0,0.0,5.0,44.0,40.0,17.0,14.0,0.0,53.0,45.0,25.0,10.0,50.0,7.0,2.0,42.0,28.0,11.0,0.0,20.0,27.0,5.0,15.0,1.0,72.0,162.0,5.0,96.0,0.0,34.0,0.0,0.0,0.0,0.0,8.0,9.0,14.0,31.0,21.0,12.0,3.0,0.0,3.0,0.0,70.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,93.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,13.0,7.0,0.0,10.0,0.0,26.0,36.0,0.0,0.0,0.0,8.0,9.0,22.0,35.0,0.0,36.0,0.0
40,232823702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,232917031.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,6.0,1.0,6.0,5.0,22.0,0.0,6.0,14.0,19.0,7.0,26.0,10.0,9.0,5.0,116.0,0.0,0.0,3.0,31.0,0.0,17.0,10.0,7.0,1.0,16.0,58.0,1.0,0.0,0.0,1.0,9.0,11.0,0.0,1.0,2.0,0.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0
42,235656055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,238169051.0,242.0,49.0,5.0,199.0,5.0,84.0,40.0,27.0,3.0,9.0,4.0,67.0,25.0,56.0,16.0,3.0,22.0,53.0,24.0,2.0,96.0,146.0,10.0,18.0,3.0,36.0,1.0,138.0,21.0,10.0,57.0,1.0,116.0,211.0,15.0,23.0,18.0,224.0,8.0,0.0,2.0,0.0,0.0,56.0,17.0,36.0,42.0,107.0,20.0,0.0,36.0,6.0,56.0,15.0,26.0,0.0,2.0,1.0,5.0,0.0,36.0,1.0,2.0,30.0,10.0,4.0,9.0,0.0,1.0,48.0,14.0,0.0,3.0,4.0,2.0,2.0,2.0,4.0,47.0,5.0,6.0,48.0,7.0,0.0,25.0,4.0,102.0,83.0,0.0,0.0,0.0,35.0,33.0,18.0,6.0,0.0,39.0,4.0
44,239025813.0,58.0,10.0,11.0,35.0,2.0,18.0,17.0,14.0,4.0,2.0,4.0,14.0,3.0,13.0,7.0,0.0,8.0,23.0,36.0,0.0,30.0,68.0,0.0,7.0,3.0,10.0,2.0,22.0,12.0,3.0,11.0,2.0,44.0,56.0,1.0,6.0,11.0,36.0,9.0,0.0,6.0,0.0,56.0,0.0,2.0,8.0,13.0,24.0,10.0,3.0,20.0,3.0,7.0,9.0,2.0,0.0,4.0,0.0,3.0,0.0,8.0,1.0,5.0,14.0,7.0,6.0,14.0,3.0,2.0,23.0,1.0,4.0,1.0,0.0,4.0,2.0,6.0,9.0,11.0,11.0,3.0,10.0,1.0,0.0,19.0,0.0,8.0,17.0,1.0,0.0,1.0,10.0,20.0,26.0,6.0,0.0,16.0,1.0
45,240725906.0,111.0,14.0,1.0,27.0,22.0,50.0,2.0,0.0,5.0,2.0,0.0,47.0,47.0,29.0,6.0,0.0,61.0,5.0,12.0,6.0,22.0,1.0,2.0,23.0,23.0,0.0,0.0,27.0,3.0,2.0,12.0,0.0,23.0,141.0,4.0,63.0,0.0,21.0,14.0,0.0,0.0,0.0,17.0,2.0,0.0,66.0,7.0,1.0,2.0,0.0,0.0,0.0,65.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,32.0,10.0,29.0,0.0,2.0,0.0,59.0,133.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,6.0,0.0
46,242267116.0,196.0,29.0,4.0,62.0,28.0,121.0,19.0,9.0,9.0,2.0,3.0,110.0,63.0,36.0,11.0,0.0,48.0,24.0,25.0,12.0,78.0,10.0,4.0,51.0,20.0,11.0,0.0,55.0,14.0,6.0,37.0,1.0,77.0,312.0,13.0,84.0,7.0,52.0,31.0,0.0,0.0,0.0,36.0,8.0,66.0,0.0,33.0,21.0,7.0,0.0,8.0,1.0,136.0,40.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,9.0,1.0,0.0,7.0,0.0,0.0,76.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,6.0,0.0,49.0,37.0,24.0,0.0,17.0,0.0,62.0,172.0,0.0,0.0,0.0,5.0,10.0,11.0,17.0,0.0,30.0,2.0
47,248624378.0,117.0,22.0,24.0,97.0,4.0,51.0,49.0,29.0,8.0,1.0,10.0,48.0,13.0,20.0,19.0,0.0,16.0,86.0,47.0,2.0,98.0,40.0,2.0,27.0,9.0,25.0,1.0,48.0,47.0,16.0,53.0,6.0,96.0,195.0,14.0,17.0,6.0,94.0,21.0,0.0,1.0,0.0,42.0,13.0,7.0,33.0,0.0,34.0,7.0,0.0,22.0,1.0,27.0,29.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,19.0,3.0,1.0,19.0,1.0,1.0,48.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,11.0,2.0,12.0,112.0,4.0,0.0,38.0,0.0,23.0,29.0,0.0,0.0,0.0,23.0,25.0,31.0,12.0,0.0,61.0,3.0
48,253087503.0,116.0,11.0,10.0,111.0,0.0,41.0,35.0,30.0,4.0,0.0,4.0,16.0,4.0,28.0,11.0,0.0,12.0,40.0,13.0,0.0,46.0,94.0,2.0,11.0,3.0,40.0,2.0,88.0,20.0,10.0,43.0,1.0,68.0,85.0,8.0,12.0,9.0,95.0,12.0,0.0,2.0,0.0,107.0,24.0,1.0,21.0,34.0,0.0,19.0,0.0,38.0,4.0,24.0,14.0,9.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,22.0,4.0,3.0,12.0,1.0,0.0,35.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,25.0,1.0,1.0,26.0,0.0,0.0,21.0,0.0,39.0,33.0,0.0,0.0,0.0,30.0,20.0,20.0,3.0,0.0,26.0,2.0
49,253648970.0,22.0,10.0,2.0,60.0,0.0,5.0,32.0,4.0,1.0,0.0,0.0,8.0,3.0,6.0,16.0,0.0,4.0,31.0,15.0,0.0,16.0,22.0,1.0,3.0,2.0,49.0,0.0,10.0,3.0,2.0,4.0,1.0,28.0,36.0,0.0,5.0,33.0,31.0,3.0,0.0,2.0,0.0,20.0,10.0,2.0,7.0,7.0,19.0,0.0,0.0,4.0,1.0,8.0,1.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,2.0,4.0,22.0,5.0,12.0,6.0,4.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,41.0,5.0,1.0,11.0,0.0,0.0,22.0,1.0,8.0,11.0,3.0,0.0,0.0,14.0,31.0,23.0,3.0,0.0,21.0,3.0
50,254516366.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,20.0,19.0,36.0,0.0,2.0,29.0,31.0,0.0,22.0,3.0,28.0,13.0,10.0,0.0,0.0,9.0,26.0,0.0,37.0,17.0,18.0,0.0,3.0,41.0,0.0,0.0,0.0,7.0,1.0,17.0,0.0,0.0,6.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0
51,257026661.0,86.0,6.0,6.0,82.0,0.0,26.0,15.0,8.0,2.0,0.0,4.0,7.0,0.0,17.0,5.0,0.0,5.0,20.0,20.0,0.0,21.0,143.0,1.0,8.0,0.0,5.0,0.0,67.0,13.0,6.0,20.0,5.0,37.0,45.0,3.0,5.0,6.0,40.0,3.0,0.0,1.0,0.0,36.0,20.0,0.0,8.0,22.0,38.0,4.0,0.0,0.0,32.0,11.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,14.0,3.0,2.0,11.0,1.0,1.0,10.0,3.0,1.0,25.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,1.0,8.0,0.0,0.0,16.0,0.0,37.0,16.0,1.0,0.0,0.0,17.0,14.0,8.0,5.0,0.0,14.0,0.0
52,257155988.0,10.0,1.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
53,260724365.0,386.0,35.0,14.0,111.0,31.0,310.0,45.0,22.0,8.0,1.0,2.0,254.0,218.0,74.0,20.0,1.0,1010.0,58.0,60.0,27.0,80.0,15.0,2.0,169.0,38.0,14.0,0.0,147.0,42.0,8.0,60.0,1.0,175.0,1203.0,13.0,1211.0,2.0,74.0,70.0,0.0,2.0,0.0,56.0,7.0,65.0,136.0,27.0,24.0,8.0,0.0,11.0,0.0,0.0,28.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,10.0,1.0,1.0,4.0,0.0,0.0,687.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,6.0,7.0,1.0,54.0,60.0,146.0,0.0,18.0,0.0,123.0,275.0,0.0,0.0,0.0,11.0,17.0,13.0,42.0,0.0,46.0,1.0
54,261078220.0,133.0,8.0,30.0,54.0,8.0,63.0,41.0,11.0,8.0,0.0,9.0,24.0,8.0,21.0,19.0,0.0,25.0,44.0,33.0,1.0,59.0,13.0,0.0,47.0,53.0,16.0,1.0,34.0,34.0,19.0,18.0,3.0,80.0,124.0,4.0,53.0,2.0,50.0,50.0,0.0,0.0,0.0,15.0,9.0,10.0,40.0,29.0,14.0,1.0,0.0,13.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,11.0,0.0,0.0,102.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,11.0,6.0,1.0,11.0,13.0,2.0,0.0,18.0,0.0,25.0,68.0,0.0,0.0,0.0,12.0,16.0,22.0,16.0,0.0,53.0,1.0
55,262067630.0,10.0,5.0,0.0,14.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,5.0,4.0,0.0,6.0,8.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,5.0,1.0,6.0,22.0,1.0,1.0,0.0,9.0,1.0,0.0,6.0,0.0,26.0,2.0,0.0,1.0,3.0,9.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,99.0,5.0,5.0,1.0,4.0,1.0,2.0,1.0,6.0,3.0,88.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,3.0,6.0,0.0,4.0,0.0,1.0,5.0,1.0,6.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0
56,264909253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,16.0,0.0,1.0,16.0,13.0,0.0,7.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,14.0,0.0,8.0,9.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,265821444.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,15.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,31.0,41.0,0.0,1.0,28.0,30.0,4.0,25.0,3.0,29.0,17.0,10.0,1.0,1.0,5.0,35.0,0.0,30.0,28.0,21.0,1.0,3.0,52.0,0.0,1.0,0.0,4.0,11.0,15.0,0.0,1.0,3.0,0.0,7.0,3.0,4.0,2.0,1.0,0.0,1.0,6.0
58,266759283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0,13.0,31.0,0.0,84.0,0.0,2.0,59.0,53.0,0.0,25.0,0.0,58.0,18.0,11.0,0.0,0.0,5.0,69.0,0.0,49.0,26.0,20.0,0.0,0.0,121.0,0.0,0.0,0.0,5.0,0.0,27.0,0.0,0.0,8.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
59,268958968.0,4.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,9.0,22.0,0.0,9.0,10.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,1.0,6.0,10.0,0.0,0.0,22.0,0.0,5.0,3.0,2.0,2.0,2.0,0.0,4.0,36.0,1.0,2.0,1.0,0.0,6.0,16.0,41.0,84.0,0.0,0.0,3.0,95.0,83.0,8.0,53.0,7.0,80.0,31.0,28.0,0.0,2.0,9.0,129.0,0.0,92.0,53.0,28.0,0.0,10.0,170.0,1.0,1.0,0.0,10.0,10.0,51.0,1.0,2.0,13.0,0.0,29.0,3.0,5.0,5.0,0.0,0.0,3.0,12.0
60,269680826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,269927326.0,52.0,10.0,1.0,46.0,0.0,15.0,6.0,5.0,0.0,0.0,0.0,4.0,0.0,14.0,1.0,1.0,0.0,6.0,5.0,0.0,11.0,54.0,1.0,4.0,1.0,2.0,0.0,29.0,8.0,0.0,21.0,0.0,20.0,38.0,1.0,5.0,1.0,25.0,1.0,0.0,6.0,0.0,36.0,8.0,3.0,7.0,4.0,18.0,1.0,2.0,14.0,6.0,8.0,2.0,99.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,2.0,4.0,9.0,1.0,4.0,2.0,3.0,7.0,99.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,12.0,1.0,0.0,4.0,0.0,20.0,8.0,0.0,0.0,0.0,9.0,6.0,4.0,0.0,0.0,2.0,2.0
62,270252987.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,9.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,7.0,5.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,29.0,3.0,1.0,1.0,1.0,5.0,16.0,28.0,59.0,95.0,0.0,4.0,0.0,68.0,8.0,38.0,7.0,49.0,23.0,25.0,1.0,2.0,6.0,91.0,0.0,75.0,43.0,15.0,0.0,8.0,113.0,0.0,1.0,0.0,9.0,11.0,37.0,1.0,1.0,15.0,0.0,28.0,3.0,3.0,3.0,1.0,0.0,3.0,10.0
63,271878218.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,4.0,31.0,2.0,1.0,0.0,0.0,5.0,13.0,30.0,53.0,83.0,0.0,2.0,68.0,0.0,2.0,36.0,5.0,41.0,18.0,34.0,0.0,3.0,13.0,81.0,0.0,86.0,37.0,24.0,0.0,6.0,104.0,0.0,0.0,0.0,7.0,8.0,29.0,0.0,0.0,11.0,0.0,24.0,2.0,2.0,5.0,0.0,2.0,0.0,9.0
64,274714575.0,27.0,7.0,6.0,38.0,0.0,15.0,15.0,8.0,3.0,0.0,3.0,10.0,1.0,3.0,12.0,0.0,5.0,32.0,23.0,1.0,22.0,19.0,0.0,8.0,6.0,17.0,0.0,18.0,11.0,8.0,15.0,2.0,22.0,35.0,2.0,6.0,28.0,37.0,5.0,0.0,7.0,0.0,30.0,14.0,1.0,9.0,19.0,22.0,22.0,0.0,11.0,0.0,10.0,9.0,1.0,0.0,4.0,0.0,8.0,0.0,4.0,8.0,2.0,0.0,13.0,12.0,18.0,6.0,6.0,17.0,2.0,2.0,7.0,0.0,2.0,2.0,8.0,5.0,61.0,10.0,2.0,13.0,1.0,1.0,36.0,3.0,15.0,16.0,2.0,0.0,1.0,16.0,26.0,16.0,1.0,0.0,16.0,10.0
65,275523472.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,6.0,9.0,0.0,5.0,12.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,11.0,7.0,2.0,0.0,26.0,0.0,10.0,7.0,1.0,1.0,3.0,4.0,5.0,22.0,1.0,0.0,1.0,2.0,4.0,7.0,25.0,25.0,53.0,0.0,9.0,38.0,36.0,13.0,0.0,9.0,33.0,9.0,31.0,3.0,2.0,4.0,58.0,0.0,36.0,26.0,14.0,0.0,14.0,58.0,0.0,1.0,0.0,7.0,17.0,22.0,0.0,1.0,9.0,0.0,12.0,3.0,12.0,11.0,0.0,1.0,2.0,11.0
