,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
20,210824047.0,5.0,25.0,9.0,22.0,24.0,21.0,15.0,16.0,5.0,17.0,37.0,15.0,1.0,0.0,30.0,62.0,0.0,30.0,8.0,0.0,18.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,11.0,7.0,15.0,35.0,50.0,8.0,81.0,27.0,3.0,40.0,81.0,15.0,36.0,0.0,1.0,20.0,17.0,18.0,12.0,2.0,7.0,93.0,25.0,2.0,12.0,31.0,49.0,6.0,0.0,89.0,1.0,2.0,0.0,6.0,1.0,8.0,7.0,1.0,44.0,1.0,18.0,3.0
21,225618759.0,22.0,292.0,259.0,298.0,144.0,100.0,136.0,232.0,117.0,409.0,38.0,196.0,1.0,1.0,8.0,16.0,0.0,130.0,43.0,18.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,231.0,112.0,6.0,24.0,43.0,20.0,6.0,180.0,330.0,9.0,13.0,166.0,80.0,30.0,0.0,38.0,41.0,19.0,84.0,37.0,4.0,34.0,99.0,9.0,16.0,78.0,82.0,204.0,76.0,4.0,171.0,73.0,79.0,1.0,39.0,9.0,67.0,11.0,1.0,109.0,0.0,294.0,2.0
22,228637188.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,3.0,0.0,51.0,35.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,1.0,4.0,11.0,1.0,10.0,1.0,0.0,7.0,33.0,0.0,12.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,17.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,5.0,0.0,0.0
23,234460214.0,126.0,159.0,178.0,99.0,102.0,112.0,67.0,134.0,36.0,112.0,15.0,78.0,0.0,0.0,5.0,18.0,0.0,109.0,42.0,18.0,78.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,55.0,34.0,7.0,79.0,25.0,19.0,5.0,94.0,118.0,4.0,21.0,126.0,84.0,17.0,0.0,12.0,35.0,11.0,55.0,17.0,2.0,140.0,58.0,4.0,10.0,45.0,43.0,96.0,32.0,2.0,147.0,26.0,64.0,0.0,44.0,8.0,35.0,5.0,0.0,36.0,0.0,77.0,1.0
24,234987253.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,59.0,124.0,44.0,63.0,54.0,43.0,113.0,0.0,67.0,66.0,66.0,8.0,6.0,2.0,65.0,65.0,81.0,72.0,45.0,42.0,3.0,3.0,61.0,137.0,0.0,66.0,87.0,0.0,87.0,62.0,67.0,42.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,235002936.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,103.0,0.0,502.0,1463.0,39.0,1582.0,89.0,39.0,98.0,0.0,1467.0,1394.0,1389.0,17.0,30.0,4.0,253.0,77.0,1660.0,398.0,38.0,33.0,27.0,23.0,173.0,289.0,3.0,1509.0,704.0,12.0,97.0,245.0,681.0,44.0,2.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,235023116.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,502.0,0.0,391.0,5.0,415.0,87.0,4.0,25.0,0.0,493.0,462.0,495.0,12.0,10.0,2.0,226.0,9.0,474.0,357.0,3.0,1.0,3.0,15.0,151.0,218.0,7.0,488.0,444.0,19.0,52.0,223.0,494.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,235027659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,124.0,1463.0,391.0,0.0,53.0,1122.0,86.0,50.0,91.0,0.0,1279.0,1279.0,1161.0,5.0,24.0,5.0,201.0,63.0,1330.0,315.0,53.0,51.0,19.0,19.0,152.0,312.0,1.0,1201.0,567.0,12.0,89.0,189.0,530.0,57.0,1.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,235031383.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,39.0,5.0,53.0,0.0,12.0,2.0,750.0,52.0,0.0,5.0,10.0,9.0,353.0,6.0,3.0,315.0,36.0,52.0,15.0,774.0,744.0,10.0,21.0,19.0,128.0,2.0,16.0,445.0,12.0,19.0,317.0,6.0,767.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,235035889.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,1582.0,415.0,1122.0,12.0,0.0,73.0,15.0,33.0,0.0,1172.0,1121.0,1078.0,12.0,26.0,2.0,216.0,30.0,1428.0,337.0,11.0,8.0,20.0,14.0,155.0,207.0,3.0,1314.0,540.0,11.0,59.0,208.0,544.0,18.0,1.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
