,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
21,256524628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,257005678.0,21.0,6.0,0.0,59.0,0.0,70.0,85.0,49.0,1.0,1.0,13.0,5.0,12.0,32.0,30.0,2.0,5.0,23.0,0.0,18.0,0.0,0.0,4.0,57.0,96.0,28.0,18.0,60.0,19.0,65.0,16.0,60.0,14.0,36.0,60.0,2.0,0.0,34.0,0.0,2.0,8.0,2.0,19.0,29.0,7.0,0.0,3.0,57.0,5.0,69.0,25.0,0.0,9.0,0.0,58.0,43.0,37.0,56.0,7.0,0.0,27.0,5.0,104.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,55.0,0.0,37.0,17.0,0.0,1.0,52.0,2.0,33.0,105.0,2.0,2.0,2.0,14.0,2.0,6.0,45.0
23,262067630.0,7.0,7.0,0.0,1.0,3.0,3.0,7.0,2.0,42.0,2.0,56.0,0.0,8.0,4.0,67.0,29.0,3.0,2.0,8.0,0.0,0.0,4.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,3.0,3.0,15.0,121.0,1.0,5.0,0.0,72.0,165.0,1.0,1.0,17.0,1.0,45.0,0.0,1.0,7.0,0.0,0.0,4.0,0.0,3.0,2.0,3.0,3.0,57.0,31.0,120.0,0.0,1.0,29.0,0.0,0.0,0.0,2.0,32.0,5.0,4.0,0.0,5.0,5.0,0.0,84.0,20.0,1.0,1.0,1.0,1.0,4.0,30.0,5.0,57.0,46.0,4.0
24,263300487.0,14.0,1.0,1.0,130.0,1.0,112.0,37.0,15.0,4.0,2.0,10.0,9.0,4.0,25.0,5.0,5.0,2.0,35.0,0.0,19.0,0.0,57.0,3.0,0.0,72.0,70.0,55.0,56.0,13.0,34.0,38.0,62.0,37.0,48.0,109.0,0.0,7.0,42.0,0.0,0.0,9.0,2.0,49.0,66.0,1.0,0.0,5.0,71.0,0.0,87.0,56.0,0.0,1.0,0.0,27.0,132.0,93.0,91.0,3.0,1.0,27.0,11.0,157.0,0.0,11.0,0.0,1.0,2.0,1.0,1.0,91.0,0.0,19.0,11.0,0.0,2.0,20.0,1.0,54.0,92.0,1.0,5.0,2.0,6.0,0.0,7.0,106.0
25,264261873.0,26.0,4.0,0.0,43.0,1.0,58.0,51.0,52.0,1.0,1.0,18.0,8.0,11.0,78.0,61.0,9.0,8.0,33.0,3.0,18.0,0.0,96.0,3.0,72.0,0.0,19.0,12.0,38.0,16.0,63.0,15.0,50.0,8.0,57.0,45.0,3.0,9.0,31.0,0.0,3.0,8.0,4.0,12.0,33.0,29.0,0.0,6.0,17.0,13.0,59.0,17.0,0.0,17.0,0.0,107.0,30.0,28.0,105.0,9.0,0.0,36.0,4.0,73.0,0.0,14.0,0.0,1.0,2.0,1.0,4.0,38.0,0.0,38.0,11.0,0.0,2.0,91.0,1.0,36.0,92.0,2.0,15.0,7.0,6.0,3.0,6.0,32.0
26,264429719.0,9.0,2.0,0.0,58.0,1.0,60.0,14.0,6.0,2.0,1.0,5.0,0.0,4.0,8.0,2.0,2.0,0.0,15.0,0.0,12.0,0.0,28.0,2.0,70.0,19.0,0.0,30.0,22.0,4.0,11.0,26.0,42.0,15.0,23.0,63.0,0.0,2.0,28.0,0.0,0.0,10.0,3.0,29.0,34.0,0.0,0.0,3.0,41.0,0.0,48.0,29.0,0.0,0.0,0.0,8.0,79.0,51.0,44.0,2.0,0.0,13.0,5.0,80.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,49.0,0.0,8.0,2.0,7.0,0.0,2.0,0.0,35.0,59.0,0.0,0.0,1.0,4.0,0.0,2.0,60.0
27,266141540.0,24.0,12.0,6.0,72.0,2.0,47.0,61.0,46.0,39.0,41.0,31.0,2.0,0.0,5.0,1.0,3.0,4.0,21.0,0.0,12.0,0.0,18.0,3.0,55.0,12.0,30.0,0.0,37.0,9.0,22.0,22.0,82.0,26.0,27.0,38.0,5.0,3.0,72.0,0.0,11.0,18.0,7.0,12.0,25.0,7.0,4.0,8.0,57.0,2.0,85.0,29.0,0.0,0.0,1.0,3.0,90.0,71.0,35.0,7.0,0.0,9.0,12.0,115.0,0.0,7.0,1.0,15.0,17.0,4.0,52.0,72.0,0.0,29.0,32.0,2.0,1.0,4.0,17.0,15.0,80.0,3.0,1.0,11.0,25.0,1.0,33.0,246.0
28,269990099.0,11.0,5.0,0.0,64.0,0.0,43.0,55.0,28.0,2.0,0.0,9.0,3.0,7.0,4.0,17.0,1.0,5.0,23.0,1.0,19.0,0.0,60.0,1.0,56.0,38.0,22.0,37.0,0.0,8.0,31.0,10.0,75.0,24.0,44.0,47.0,3.0,1.0,60.0,0.0,0.0,17.0,2.0,18.0,20.0,5.0,0.0,4.0,37.0,0.0,49.0,18.0,0.0,4.0,0.0,17.0,55.0,32.0,54.0,8.0,0.0,21.0,4.0,102.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,44.0,0.0,11.0,9.0,0.0,0.0,19.0,1.0,15.0,96.0,2.0,2.0,2.0,8.0,0.0,1.0,48.0
29,272308325.0,37.0,4.0,0.0,7.0,1.0,17.0,35.0,26.0,3.0,3.0,7.0,36.0,3.0,75.0,12.0,2.0,33.0,3.0,0.0,3.0,0.0,19.0,3.0,13.0,16.0,4.0,9.0,8.0,0.0,56.0,3.0,14.0,2.0,16.0,19.0,4.0,1.0,6.0,0.0,1.0,3.0,2.0,7.0,11.0,3.0,0.0,4.0,0.0,0.0,35.0,8.0,0.0,3.0,1.0,7.0,6.0,9.0,17.0,9.0,0.0,15.0,8.0,21.0,1.0,1.0,0.0,2.0,24.0,0.0,1.0,19.0,0.0,105.0,39.0,0.0,0.0,19.0,20.0,10.0,30.0,4.0,0.0,3.0,9.0,0.0,9.0,19.0
30,273106559.0,48.0,9.0,4.0,21.0,3.0,31.0,102.0,68.0,13.0,12.0,20.0,33.0,13.0,112.0,20.0,3.0,23.0,14.0,0.0,4.0,0.0,65.0,0.0,34.0,63.0,11.0,22.0,31.0,56.0,0.0,8.0,53.0,4.0,35.0,36.0,4.0,4.0,22.0,0.0,1.0,8.0,6.0,5.0,19.0,11.0,2.0,12.0,0.0,1.0,48.0,8.0,0.0,5.0,0.0,32.0,11.0,15.0,29.0,11.0,0.0,27.0,4.0,40.0,1.0,4.0,0.0,6.0,22.0,1.0,4.0,36.0,0.0,133.0,61.0,1.0,0.0,48.0,26.0,23.0,110.0,4.0,1.0,2.0,43.0,1.0,15.0,39.0
31,273933503.0,2.0,0.0,0.0,28.0,0.0,38.0,9.0,1.0,2.0,0.0,3.0,3.0,0.0,5.0,0.0,2.0,0.0,11.0,0.0,5.0,0.0,16.0,1.0,38.0,15.0,26.0,22.0,10.0,3.0,8.0,0.0,20.0,7.0,11.0,38.0,0.0,2.0,21.0,0.0,0.0,7.0,1.0,15.0,23.0,2.0,0.0,3.0,5.0,0.0,22.0,16.0,0.0,1.0,0.0,10.0,27.0,32.0,29.0,1.0,0.0,9.0,4.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,18.0,32.0,0.0,0.0,1.0,1.0,0.0,2.0,36.0
32,276891481.0,28.0,5.0,2.0,78.0,2.0,68.0,73.0,46.0,16.0,9.0,17.0,6.0,8.0,26.0,24.0,3.0,6.0,31.0,1.0,22.0,0.0,60.0,2.0,62.0,50.0,42.0,82.0,75.0,14.0,53.0,20.0,0.0,22.0,67.0,61.0,5.0,6.0,90.0,0.0,1.0,22.0,4.0,23.0,36.0,11.0,2.0,11.0,46.0,5.0,74.0,31.0,0.0,6.0,0.0,31.0,90.0,58.0,80.0,19.0,0.0,34.0,5.0,129.0,1.0,10.0,0.0,7.0,10.0,2.0,5.0,74.0,0.0,39.0,32.0,1.0,0.0,49.0,10.0,24.0,152.0,1.0,7.0,7.0,23.0,1.0,14.0,107.0
33,277399791.0,4.0,0.0,0.0,45.0,0.0,26.0,12.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,6.0,0.0,8.0,0.0,14.0,0.0,37.0,8.0,15.0,26.0,24.0,2.0,4.0,7.0,22.0,0.0,15.0,37.0,0.0,1.0,9.0,0.0,2.0,4.0,0.0,19.0,14.0,0.0,0.0,1.0,44.0,0.0,39.0,19.0,0.0,1.0,0.0,2.0,41.0,25.0,21.0,1.0,0.0,9.0,2.0,57.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,13.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0
34,277428389.0,11.0,4.0,0.0,60.0,0.0,41.0,37.0,29.0,0.0,0.0,10.0,5.0,6.0,32.0,26.0,5.0,9.0,19.0,1.0,20.0,0.0,36.0,3.0,48.0,57.0,23.0,27.0,44.0,16.0,35.0,11.0,67.0,15.0,0.0,39.0,4.0,5.0,45.0,0.0,2.0,13.0,1.0,15.0,25.0,6.0,0.0,3.0,34.0,2.0,51.0,13.0,0.0,7.0,0.0,27.0,45.0,32.0,64.0,15.0,1.0,37.0,2.0,83.0,1.0,8.0,0.0,0.0,4.0,1.0,0.0,45.0,0.0,23.0,19.0,0.0,1.0,49.0,2.0,18.0,74.0,2.0,4.0,4.0,5.0,1.0,4.0,38.0
35,279906429.0,17.0,2.0,1.0,104.0,0.0,119.0,34.0,17.0,5.0,1.0,9.0,9.0,11.0,27.0,16.0,3.0,9.0,30.0,0.0,21.0,0.0,60.0,3.0,109.0,45.0,63.0,38.0,47.0,19.0,36.0,38.0,61.0,37.0,39.0,0.0,2.0,6.0,39.0,1.0,0.0,16.0,4.0,49.0,57.0,5.0,0.0,6.0,83.0,3.0,70.0,49.0,0.0,3.0,0.0,37.0,118.0,84.0,90.0,8.0,0.0,36.0,9.0,159.0,0.0,10.0,0.0,1.0,5.0,2.0,1.0,77.0,0.0,32.0,16.0,0.0,0.0,21.0,2.0,51.0,113.0,3.0,5.0,2.0,10.0,1.0,7.0,104.0
36,280978003.0,8.0,3.0,0.0,1.0,1.0,1.0,9.0,4.0,9.0,1.0,17.0,0.0,4.0,2.0,10.0,12.0,2.0,1.0,2.0,0.0,0.0,2.0,15.0,0.0,3.0,0.0,5.0,3.0,4.0,4.0,0.0,5.0,0.0,4.0,2.0,0.0,21.0,3.0,1.0,0.0,27.0,23.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,22.0,10.0,31.0,0.0,1.0,9.0,0.0,0.0,2.0,3.0,16.0,1.0,5.0,0.0,8.0,4.0,0.0,17.0,4.0,2.0,0.0,6.0,1.0,0.0,12.0,6.0,20.0,19.0,6.0
