,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
20,101824385.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,106942163.0,24.0,18.0,20.0,38.0,142.0,2.0,91.0,36.0,115.0,12.0,7.0,19.0,46.0,11.0,55.0,35.0,48.0,30.0,15.0,0.0,0.0,9.0,8.0,39.0,10.0,28.0,209.0,16.0,5.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,110.0,9.0,4.0,45.0,9.0,7.0,2.0,16.0,0.0,21.0,2.0,56.0,2.0,11.0,3.0,7.0,2.0,0.0,0.0,9.0,2.0,0.0,11.0,1.0,7.0,17.0,5.0,1.0,14.0,8.0,45.0,30.0,0.0,0.0,22.0
22,144444748.0,38.0,4.0,6.0,4.0,43.0,0.0,10.0,11.0,10.0,5.0,4.0,12.0,4.0,41.0,6.0,21.0,10.0,9.0,16.0,0.0,9.0,0.0,6.0,8.0,7.0,44.0,23.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,10.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,4.0,1.0,93.0,23.0,8.0,2.0,5.0,1.0,0.0,0.0,1.0,5.0,0.0,6.0,2.0,6.0,8.0,1.0,0.0,3.0,8.0,46.0,10.0,0.0,6.0,10.0
23,148061595.0,31.0,23.0,15.0,19.0,33.0,6.0,42.0,9.0,36.0,17.0,36.0,8.0,13.0,4.0,35.0,32.0,18.0,22.0,15.0,2.0,8.0,6.0,0.0,10.0,2.0,29.0,108.0,10.0,7.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,2.0,3.0,21.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,57.0,5.0,6.0,19.0,2.0,0.0,0.0,0.0,6.0,20.0,0.0,21.0,1.0,4.0,20.0,0.0,0.0,10.0,15.0,5.0,33.0,0.0,0.0,18.0
24,148708206.0,53.0,11.0,9.0,14.0,102.0,2.0,26.0,22.0,35.0,16.0,12.0,17.0,9.0,5.0,17.0,45.0,29.0,22.0,12.0,0.0,39.0,8.0,10.0,0.0,20.0,27.0,70.0,9.0,5.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,39.0,5.0,3.0,15.0,2.0,3.0,2.0,6.0,0.0,14.0,1.0,52.0,1.0,8.0,9.0,5.0,1.0,0.0,0.0,4.0,3.0,0.0,21.0,1.0,5.0,27.0,1.0,0.0,8.0,17.0,41.0,38.0,0.0,0.0,9.0
25,156647839.0,40.0,2.0,3.0,1.0,31.0,0.0,5.0,12.0,6.0,6.0,2.0,6.0,2.0,11.0,2.0,27.0,15.0,4.0,2.0,0.0,10.0,7.0,2.0,20.0,0.0,11.0,17.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,4.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,23.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,6.0,0.0,0.0,4.0,4.0,15.0,11.0,0.0,1.0,8.0
26,161980094.0,77.0,19.0,13.0,27.0,103.0,2.0,50.0,27.0,64.0,23.0,27.0,28.0,20.0,39.0,25.0,59.0,22.0,39.0,43.0,0.0,28.0,44.0,29.0,27.0,11.0,0.0,86.0,24.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,13.0,9.0,26.0,5.0,4.0,7.0,4.0,0.0,6.0,4.0,141.0,22.0,16.0,4.0,9.0,1.0,0.0,0.0,9.0,5.0,0.0,33.0,3.0,10.0,24.0,0.0,0.0,15.0,21.0,63.0,26.0,0.0,8.0,31.0
27,192477353.0,105.0,101.0,256.0,115.0,585.0,74.0,499.0,77.0,593.0,94.0,694.0,46.0,176.0,38.0,844.0,139.0,287.0,217.0,141.0,3.0,209.0,23.0,108.0,70.0,17.0,86.0,0.0,45.0,19.0,30.0,367.0,0.0,41.0,18.0,55.0,47.0,47.0,12.0,50.0,3.0,22.0,0.0,56.0,18.0,0.0,19.0,1.0,19.0,5.0,0.0,0.0,48.0,0.0,14.0,12.0,0.0,32.0,13.0,17.0,0.0,49.0,8.0,51.0,1.0,25.0,6.0,0.0,3.0,51.0,29.0,32.0,22.0,52.0,2.0,20.0,1.0,31.0,1.0,2.0,49.0,0.0,0.0,10.0,13.0,54.0,9.0,27.0,0.0,55.0,39.0,0.0,31.0,9.0,10.0,12.0,0.0,50.0,17.0,18.0,55.0,28.0,23.0,1.0,32.0,0.0,51.0,22.0,45.0,29.0,6.0,45.0,0.0,53.0,28.0,328.0,36.0,30.0,273.0,19.0,24.0,10.0,26.0,0.0,38.0,12.0,408.0,13.0,41.0,213.0,27.0,7.0,0.0,0.0,37.0,245.0,0.0,134.0,4.0,24.0,224.0,13.0,2.0,497.0,78.0,57.0,504.0,0.0,1.0,59.0
28,204672760.0,20.0,6.0,12.0,14.0,31.0,0.0,23.0,18.0,26.0,9.0,10.0,29.0,18.0,5.0,19.0,26.0,12.0,16.0,15.0,0.0,16.0,4.0,10.0,9.0,4.0,24.0,45.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,31.0,73.0,47.0,22.0,14.0,22.0,17.0,0.0,18.0,18.0,35.0,3.0,30.0,3.0,19.0,1.0,0.0,0.0,5.0,3.0,7.0,13.0,12.0,34.0,10.0,9.0,3.0,8.0,6.0,10.0,11.0,0.0,0.0,21.0
29,215728577.0,9.0,9.0,1.0,11.0,7.0,1.0,17.0,3.0,16.0,4.0,7.0,2.0,2.0,1.0,2.0,12.0,7.0,9.0,4.0,0.0,5.0,4.0,7.0,5.0,0.0,6.0,19.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,9.0
30,216004978.0,7.0,0.0,11.0,2.0,25.0,2.0,6.0,4.0,9.0,2.0,3.0,4.0,2.0,1.0,5.0,9.0,21.0,9.0,2.0,0.0,16.0,3.0,3.0,8.0,3.0,7.0,30.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,6.0,0.0,11.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,8.0,5.0,0.0,0.0,5.0
31,223251188.0,19.0,28.0,25.0,11.0,78.0,10.0,56.0,19.0,90.0,12.0,109.0,5.0,19.0,3.0,47.0,23.0,46.0,28.0,3.0,2.0,43.0,2.0,12.0,28.0,3.0,10.0,367.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,3.0,4.0,8.0,2.0,3.0,1.0,4.0,0.0,14.0,1.0,40.0,0.0,7.0,30.0,2.0,2.0,0.0,0.0,6.0,56.0,0.0,14.0,0.0,4.0,61.0,2.0,0.0,72.0,36.0,18.0,131.0,0.0,0.0,3.0
32,232823702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,234986986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1089.0,494.0,942.0,7.0,881.0,12.0,88.0,6.0,738.0,39.0,0.0,39.0,1.0,172.0,12.0,3.0,3.0,1070.0,4.0,255.0,11.0,0.0,594.0,6.0,31.0,0.0,1011.0,35.0,969.0,6.0,171.0,6.0,20.0,16.0,1007.0,397.0,391.0,199.0,1025.0,12.0,24.0,2.0,507.0,13.0,15.0,953.0,0.0,4.0,21.0,6.0,1064.0,9.0,167.0,0.0,979.0,236.0,0.0,82.0,8.0,23.0,10.0,1.0,843.0,48.0,57.0,979.0,143.0,235.0,6.0,690.0,10.0,847.0,105.0,1004.0,365.0,11.0,1000.0,1.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,234987253.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,103.0,59.0,124.0,44.0,63.0,0.0,54.0,43.0,65.0,113.0,0.0,22.0,53.0,87.0,45.0,14.0,17.0,67.0,45.0,33.0,5.0,0.0,61.0,0.0,5.0,0.0,66.0,64.0,66.0,15.0,66.0,8.0,6.0,65.0,69.0,58.0,72.0,53.0,118.0,12.0,10.0,42.0,59.0,8.0,3.0,66.0,79.0,43.0,148.0,66.0,65.0,39.0,61.0,0.0,64.0,137.0,0.0,76.0,4.0,5.0,0.0,0.0,98.0,42.0,87.0,63.0,48.0,62.0,12.0,67.0,42.0,111.0,47.0,64.0,61.0,4.0,61.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,235002936.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1089.0,103.0,0.0,502.0,1463.0,39.0,1582.0,18.0,89.0,39.0,1413.0,98.0,0.0,45.0,36.0,204.0,41.0,31.0,16.0,1467.0,32.0,276.0,18.0,0.0,583.0,9.0,48.0,0.0,1389.0,70.0,1634.0,16.0,181.0,17.0,30.0,77.0,1522.0,398.0,398.0,204.0,1560.0,20.0,37.0,33.0,516.0,22.0,27.0,1370.0,51.0,34.0,79.0,58.0,1444.0,37.0,173.0,0.0,1431.0,289.0,0.0,110.0,10.0,42.0,12.0,0.0,1456.0,47.0,97.0,1635.0,143.0,245.0,17.0,681.0,44.0,1593.0,111.0,1423.0,371.0,16.0,1351.0,1.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,235023116.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,494.0,59.0,502.0,0.0,391.0,5.0,415.0,4.0,87.0,4.0,425.0,25.0,0.0,28.0,1.0,160.0,15.0,1.0,3.0,493.0,2.0,210.0,11.0,0.0,477.0,5.0,20.0,0.0,495.0,31.0,472.0,7.0,164.0,12.0,10.0,9.0,491.0,386.0,357.0,177.0,468.0,6.0,25.0,1.0,474.0,6.0,3.0,395.0,0.0,2.0,18.0,13.0,491.0,8.0,151.0,0.0,458.0,218.0,1.0,88.0,15.0,21.0,19.0,1.0,450.0,46.0,52.0,479.0,132.0,223.0,6.0,494.0,3.0,462.0,93.0,439.0,342.0,9.0,463.0,0.0,477.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
37,235027659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,942.0,124.0,1463.0,391.0,0.0,53.0,1122.0,15.0,86.0,50.0,1068.0,91.0,0.0,47.0,50.0,192.0,55.0,27.0,3.0,1279.0,46.0,200.0,15.0,0.0,448.0,8.0,45.0,0.0,1161.0,82.0,1172.0,4.0,157.0,5.0,24.0,63.0,1171.0,316.0,315.0,177.0,1257.0,19.0,28.0,51.0,399.0,26.0,19.0,1427.0,108.0,49.0,129.0,82.0,1254.0,51.0,152.0,0.0,1186.0,312.0,0.0,109.0,10.0,43.0,12.0,0.0,1093.0,46.0,89.0,1263.0,121.0,189.0,3.0,530.0,57.0,1149.0,103.0,1450.0,286.0,13.0,1311.0,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,235031383.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,39.0,5.0,53.0,0.0,12.0,5.0,2.0,750.0,21.0,52.0,0.0,18.0,701.0,586.0,757.0,13.0,357.0,5.0,729.0,305.0,23.0,0.0,3.0,5.0,21.0,0.0,9.0,760.0,12.0,351.0,317.0,353.0,6.0,36.0,15.0,1.0,15.0,15.0,62.0,20.0,28.0,744.0,7.0,11.0,10.0,32.0,81.0,753.0,102.0,58.0,6.0,727.0,19.0,0.0,15.0,128.0,1.0,26.0,7.0,21.0,12.0,2.0,136.0,1.0,19.0,25.0,2.0,317.0,356.0,6.0,767.0,50.0,5.0,9.0,286.0,6.0,10.0,1.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,235035889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,881.0,63.0,1582.0,415.0,1122.0,12.0,0.0,13.0,73.0,15.0,1253.0,33.0,0.0,38.0,7.0,156.0,15.0,9.0,12.0,1172.0,9.0,221.0,6.0,0.0,468.0,5.0,43.0,0.0,1078.0,43.0,1489.0,13.0,155.0,12.0,26.0,30.0,1359.0,334.0,337.0,174.0,1327.0,15.0,24.0,8.0,421.0,18.0,20.0,1165.0,0.0,10.0,22.0,9.0,1148.0,15.0,155.0,0.0,1222.0,207.0,0.0,72.0,5.0,37.0,11.0,0.0,1326.0,43.0,59.0,1413.0,122.0,208.0,13.0,544.0,18.0,1422.0,95.0,1160.0,304.0,14.0,1102.0,0.0,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,235038511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,18.0,4.0,15.0,5.0,13.0,0.0,0.0,7.0,14.0,3.0,0.0,2.0,3.0,6.0,8.0,1.0,4.0,18.0,7.0,5.0,3.0,0.0,6.0,5.0,5.0,0.0,15.0,4.0,14.0,3.0,3.0,4.0,2.0,0.0,14.0,3.0,3.0,5.0,15.0,3.0,2.0,4.0,5.0,1.0,2.0,19.0,0.0,7.0,0.0,3.0,15.0,7.0,2.0,0.0,14.0,7.0,0.0,1.0,6.0,2.0,5.0,0.0,12.0,1.0,0.0,17.0,0.0,4.0,3.0,7.0,5.0,15.0,0.0,19.0,3.0,1.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,235061645.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,88.0,54.0,89.0,87.0,86.0,2.0,73.0,0.0,0.0,0.0,84.0,22.0,0.0,14.0,0.0,57.0,1.0,0.0,1.0,88.0,0.0,42.0,0.0,0.0,88.0,0.0,3.0,0.0,89.0,27.0,87.0,2.0,88.0,0.0,0.0,2.0,90.0,86.0,89.0,74.0,81.0,1.0,2.0,0.0,87.0,2.0,0.0,86.0,0.0,0.0,4.0,0.0,88.0,0.0,83.0,0.0,85.0,87.0,0.0,72.0,0.0,0.0,1.0,0.0,89.0,44.0,47.0,88.0,73.0,68.0,3.0,90.0,0.0,88.0,71.0,82.0,81.0,2.0,83.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
