,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
20,234987253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,69.0,0.0,103.0,61.0,43.0,124.0,44.0,0.0,12.0,54.0,97.0,65.0,113.0,22.0,53.0,100.0,14.0,45.0,0.0,0.0,4.0,66.0,63.0,66.0,66.0,8.0,3.0,2.0,65.0,127.0,59.0,69.0,66.0,118.0,10.0,41.0,42.0,42.0,59.0,8.0,3.0,66.0,79.0,43.0,53.0,148.0,66.0,65.0,1.0,39.0,0.0,137.0,0.0,0.0,66.0,58.0,46.0,4.0,64.0,5.0,87.0,0.0,68.0,98.0,42.0,87.0,63.0,93.0,48.0,42.0,111.0,47.0,64.0,45.0,132.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,235002936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.0,1600.0,103.0,0.0,1372.0,119.0,1463.0,39.0,18.0,15.0,89.0,172.0,1413.0,98.0,45.0,36.0,350.0,31.0,32.0,0.0,9.0,38.0,1394.0,636.0,1389.0,181.0,17.0,3.0,4.0,77.0,74.0,543.0,1522.0,1533.0,1560.0,37.0,34.0,72.0,33.0,516.0,22.0,27.0,1370.0,51.0,34.0,34.0,79.0,58.0,1444.0,3.0,37.0,0.0,289.0,0.0,3.0,1509.0,194.0,51.0,10.0,574.0,42.0,704.0,12.0,1528.0,1456.0,47.0,97.0,1635.0,200.0,143.0,44.0,1593.0,111.0,1423.0,36.0,1044.0,1351.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,235016615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408.0,1153.0,61.0,1372.0,0.0,95.0,1074.0,58.0,16.0,52.0,73.0,157.0,1240.0,32.0,40.0,32.0,278.0,9.0,62.0,0.0,5.0,32.0,961.0,428.0,906.0,182.0,54.0,3.0,2.0,26.0,22.0,387.0,1177.0,1456.0,1149.0,24.0,146.0,58.0,184.0,366.0,22.0,20.0,1103.0,0.0,62.0,46.0,20.0,6.0,969.0,1.0,46.0,0.0,193.0,0.0,3.0,1146.0,146.0,60.0,2.0,441.0,37.0,455.0,9.0,1148.0,1258.0,42.0,61.0,1294.0,318.0,105.0,189.0,1294.0,92.0,1174.0,75.0,814.0,1028.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,235017564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,123.0,43.0,119.0,95.0,0.0,113.0,5.0,2.0,1.0,61.0,89.0,115.0,17.0,15.0,3.0,96.0,1.0,2.0,0.0,1.0,4.0,124.0,112.0,126.0,112.0,3.0,2.0,0.0,0.0,1.0,111.0,121.0,107.0,111.0,6.0,4.0,47.0,4.0,114.0,3.0,3.0,115.0,0.0,3.0,2.0,3.0,1.0,121.0,0.0,4.0,0.0,100.0,1.0,1.0,119.0,101.0,1.0,3.0,109.0,2.0,111.0,3.0,121.0,120.0,39.0,38.0,117.0,76.0,82.0,4.0,119.0,61.0,112.0,3.0,99.0,121.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,235027659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,1319.0,124.0,1463.0,1074.0,113.0,0.0,53.0,15.0,6.0,86.0,178.0,1068.0,91.0,47.0,50.0,292.0,27.0,46.0,0.0,8.0,30.0,1279.0,511.0,1161.0,157.0,5.0,2.0,5.0,63.0,104.0,418.0,1171.0,1238.0,1257.0,28.0,48.0,69.0,51.0,399.0,26.0,19.0,1427.0,108.0,49.0,50.0,129.0,82.0,1254.0,2.0,51.0,0.0,312.0,0.0,1.0,1201.0,164.0,65.0,10.0,444.0,43.0,567.0,12.0,1190.0,1093.0,46.0,89.0,1263.0,196.0,121.0,57.0,1149.0,103.0,1450.0,53.0,941.0,1311.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,235031383.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,7.0,44.0,39.0,58.0,5.0,53.0,0.0,5.0,351.0,2.0,613.0,21.0,52.0,18.0,701.0,545.0,13.0,729.0,0.0,5.0,27.0,10.0,2.0,9.0,317.0,353.0,10.0,3.0,36.0,68.0,8.0,15.0,40.0,62.0,28.0,769.0,1.0,744.0,7.0,11.0,10.0,32.0,81.0,753.0,698.0,102.0,58.0,6.0,4.0,727.0,0.0,128.0,1.0,2.0,16.0,4.0,683.0,7.0,231.0,21.0,445.0,12.0,17.0,136.0,1.0,19.0,25.0,675.0,2.0,767.0,50.0,5.0,9.0,781.0,104.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,235038511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,16.0,0.0,18.0,16.0,2.0,15.0,5.0,0.0,4.0,0.0,7.0,14.0,3.0,2.0,3.0,7.0,1.0,7.0,0.0,5.0,3.0,16.0,7.0,15.0,3.0,4.0,0.0,0.0,0.0,1.0,5.0,14.0,18.0,15.0,2.0,4.0,0.0,4.0,5.0,1.0,2.0,19.0,0.0,7.0,2.0,0.0,3.0,15.0,1.0,7.0,0.0,7.0,0.0,0.0,16.0,3.0,4.0,6.0,6.0,2.0,9.0,5.0,15.0,12.0,1.0,0.0,17.0,5.0,0.0,5.0,15.0,0.0,19.0,5.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,235049190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,5.0,12.0,15.0,52.0,1.0,6.0,351.0,4.0,0.0,1.0,381.0,14.0,16.0,24.0,354.0,371.0,5.0,398.0,0.0,5.0,16.0,5.0,1.0,6.0,838.0,934.0,2.0,3.0,16.0,9.0,4.0,13.0,39.0,15.0,14.0,397.0,0.0,395.0,5.0,13.0,7.0,45.0,1.0,397.0,358.0,18.0,3.0,4.0,1.0,394.0,0.0,10.0,0.0,1.0,15.0,0.0,394.0,1.0,633.0,16.0,359.0,7.0,13.0,176.0,0.0,10.0,16.0,366.0,1.0,400.0,14.0,6.0,11.0,399.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,235061645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,89.0,54.0,89.0,73.0,61.0,86.0,2.0,0.0,1.0,0.0,85.0,84.0,22.0,14.0,0.0,75.0,0.0,0.0,0.0,0.0,3.0,88.0,89.0,89.0,88.0,0.0,2.0,0.0,2.0,1.0,88.0,90.0,75.0,81.0,2.0,0.0,66.0,0.0,87.0,2.0,0.0,86.0,0.0,0.0,0.0,4.0,0.0,88.0,1.0,0.0,0.0,87.0,0.0,0.0,88.0,87.0,0.0,0.0,87.0,0.0,81.0,1.0,90.0,89.0,44.0,47.0,88.0,68.0,73.0,0.0,88.0,71.0,82.0,1.0,77.0,83.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,235120851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,142.0,97.0,172.0,157.0,89.0,178.0,613.0,7.0,381.0,85.0,0.0,145.0,71.0,34.0,685.0,731.0,14.0,641.0,0.0,11.0,23.0,137.0,135.0,140.0,489.0,381.0,10.0,3.0,36.0,62.0,140.0,149.0,155.0,183.0,29.0,643.0,66.0,671.0,133.0,12.0,7.0,158.0,79.0,653.0,694.0,100.0,53.0,136.0,2.0,664.0,0.0,242.0,2.0,5.0,151.0,127.0,657.0,16.0,406.0,19.0,567.0,9.0,153.0,253.0,49.0,68.0,160.0,831.0,107.0,660.0,177.0,99.0,128.0,666.0,216.0,132.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,235133815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,1174.0,65.0,1413.0,1240.0,115.0,1068.0,21.0,14.0,14.0,84.0,145.0,0.0,38.0,38.0,12.0,292.0,8.0,14.0,0.0,4.0,34.0,1032.0,500.0,985.0,172.0,17.0,4.0,2.0,29.0,19.0,460.0,1219.0,1240.0,1193.0,32.0,14.0,65.0,16.0,439.0,19.0,17.0,1046.0,1.0,16.0,11.0,16.0,9.0,1035.0,3.0,17.0,0.0,215.0,0.0,3.0,1198.0,175.0,27.0,6.0,470.0,34.0,490.0,9.0,1212.0,1251.0,45.0,64.0,1336.0,168.0,132.0,21.0,1349.0,104.0,1026.0,16.0,786.0,976.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,235144644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,44.0,113.0,98.0,32.0,17.0,91.0,52.0,3.0,16.0,22.0,71.0,38.0,0.0,28.0,54.0,72.0,24.0,46.0,0.0,12.0,24.0,42.0,27.0,40.0,35.0,19.0,4.0,0.0,107.0,131.0,24.0,43.0,38.0,116.0,33.0,46.0,16.0,45.0,25.0,8.0,7.0,41.0,74.0,46.0,54.0,155.0,81.0,36.0,3.0,44.0,0.0,102.0,2.0,1.0,44.0,25.0,49.0,21.0,32.0,21.0,60.0,7.0,46.0,108.0,19.0,87.0,38.0,64.0,20.0,44.0,103.0,22.0,38.0,48.0,75.0,38.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,235239044.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,46.0,22.0,45.0,40.0,15.0,47.0,18.0,2.0,24.0,14.0,34.0,38.0,28.0,0.0,23.0,37.0,1.0,17.0,0.0,11.0,24.0,45.0,24.0,42.0,37.0,22.0,5.0,1.0,17.0,9.0,21.0,44.0,45.0,42.0,23.0,21.0,12.0,23.0,24.0,10.0,8.0,41.0,4.0,17.0,23.0,29.0,16.0,42.0,0.0,21.0,0.0,31.0,0.0,6.0,41.0,22.0,14.0,9.0,34.0,22.0,42.0,17.0,43.0,44.0,14.0,23.0,45.0,38.0,15.0,26.0,37.0,15.0,41.0,20.0,42.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,235244721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,1.0,53.0,36.0,32.0,3.0,50.0,701.0,3.0,354.0,0.0,685.0,12.0,54.0,23.0,0.0,666.0,14.0,618.0,0.0,1.0,21.0,1.0,0.0,1.0,321.0,352.0,2.0,8.0,45.0,76.0,3.0,10.0,36.0,55.0,31.0,627.0,0.0,661.0,1.0,24.0,10.0,25.0,83.0,637.0,1374.0,110.0,50.0,1.0,0.0,637.0,0.0,134.0,0.0,0.0,11.0,0.0,643.0,4.0,221.0,20.0,461.0,2.0,11.0,105.0,0.0,24.0,27.0,1041.0,0.0,650.0,48.0,6.0,5.0,672.0,102.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,235311592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,321.0,100.0,350.0,278.0,96.0,292.0,545.0,7.0,371.0,75.0,731.0,292.0,72.0,37.0,666.0,0.0,13.0,532.0,0.0,6.0,29.0,298.0,316.0,312.0,475.0,368.0,4.0,2.0,49.0,68.0,318.0,328.0,290.0,344.0,28.0,535.0,59.0,543.0,293.0,15.0,11.0,279.0,62.0,538.0,631.0,88.0,47.0,309.0,0.0,550.0,0.0,299.0,0.0,1.0,317.0,173.0,557.0,4.0,562.0,22.0,732.0,5.0,332.0,416.0,41.0,65.0,313.0,780.0,123.0,544.0,339.0,87.0,280.0,555.0,319.0,293.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,235327869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,14.0,31.0,9.0,1.0,27.0,13.0,1.0,5.0,0.0,14.0,8.0,24.0,1.0,14.0,13.0,0.0,15.0,0.0,0.0,0.0,9.0,1.0,9.0,3.0,5.0,0.0,0.0,26.0,24.0,2.0,8.0,12.0,34.0,4.0,16.0,0.0,15.0,0.0,1.0,1.0,10.0,22.0,15.0,14.0,23.0,24.0,9.0,0.0,14.0,0.0,24.0,0.0,0.0,7.0,0.0,13.0,4.0,2.0,1.0,11.0,1.0,6.0,32.0,0.0,19.0,8.0,14.0,0.0,15.0,33.0,1.0,9.0,15.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,235371205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,2.0,45.0,32.0,62.0,2.0,46.0,729.0,7.0,398.0,0.0,641.0,14.0,46.0,17.0,618.0,532.0,15.0,0.0,0.0,2.0,21.0,1.0,1.0,1.0,369.0,393.0,2.0,4.0,41.0,75.0,7.0,11.0,37.0,51.0,23.0,1196.0,0.0,907.0,3.0,25.0,13.0,27.0,76.0,1377.0,625.0,102.0,42.0,1.0,0.0,807.0,0.0,122.0,0.0,0.0,13.0,0.0,734.0,3.0,292.0,17.0,449.0,2.0,11.0,281.0,0.0,27.0,18.0,643.0,0.0,1007.0,40.0,2.0,5.0,1173.0,102.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,235372141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,235412941.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,9.0,5.0,1.0,8.0,5.0,5.0,5.0,0.0,11.0,4.0,12.0,11.0,1.0,6.0,0.0,2.0,0.0,0.0,11.0,11.0,1.0,8.0,5.0,8.0,6.0,0.0,0.0,2.0,1.0,5.0,6.0,8.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,2.0,1.0,6.0,13.0,9.0,1.0,13.0,0.0,11.0,1.0,4.0,5.0,3.0,2.0,14.0,1.0,8.0,2.0,11.0,5.0,4.0,2.0,0.0,7.0,1.0,2.0,2.0,3.0,4.0,8.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,235571847.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,38.0,4.0,38.0,32.0,4.0,30.0,27.0,3.0,16.0,3.0,23.0,34.0,24.0,24.0,21.0,29.0,0.0,21.0,0.0,11.0,0.0,31.0,18.0,33.0,27.0,23.0,9.0,1.0,13.0,11.0,16.0,35.0,37.0,30.0,26.0,18.0,2.0,16.0,17.0,16.0,9.0,32.0,2.0,20.0,19.0,17.0,9.0,33.0,2.0,19.0,0.0,24.0,2.0,3.0,32.0,6.0,23.0,9.0,27.0,22.0,26.0,13.0,35.0,32.0,4.0,7.0,35.0,23.0,7.0,15.0,34.0,6.0,34.0,18.0,37.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,235572234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,1297.0,66.0,1394.0,961.0,124.0,1279.0,10.0,16.0,5.0,88.0,137.0,1032.0,42.0,45.0,1.0,298.0,9.0,1.0,0.0,11.0,31.0,0.0,588.0,1322.0,169.0,6.0,7.0,4.0,21.0,20.0,494.0,1176.0,1123.0,1184.0,28.0,1.0,71.0,3.0,473.0,17.0,20.0,1268.0,0.0,1.0,0.0,24.0,10.0,1412.0,2.0,10.0,0.0,227.0,0.0,5.0,1184.0,188.0,10.0,11.0,519.0,37.0,606.0,15.0,1191.0,1059.0,48.0,63.0,1220.0,162.0,142.0,10.0,1102.0,111.0,1330.0,3.0,890.0,1327.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,235573221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,672.0,63.0,636.0,428.0,112.0,511.0,2.0,7.0,1.0,89.0,135.0,500.0,27.0,24.0,0.0,316.0,1.0,1.0,0.0,1.0,18.0,588.0,0.0,627.0,175.0,2.0,3.0,3.0,14.0,11.0,530.0,622.0,516.0,602.0,17.0,1.0,71.0,0.0,496.0,11.0,6.0,509.0,0.0,1.0,0.0,15.0,4.0,620.0,0.0,2.0,0.0,227.0,0.0,1.0,625.0,198.0,11.0,2.0,542.0,15.0,578.0,4.0,671.0,546.0,47.0,57.0,590.0,184.0,143.0,3.0,553.0,97.0,557.0,0.0,512.0,575.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
