,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
41,273889354.0,6.0,0.0,2.0,9.0,5.0,18.0,7.0,3.0,7.0,1.0,24.0,6.0,8.0,6.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,6.0,2.0,10.0,13.0,5.0,6.0,4.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,3.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,9.0,16.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
42,274246546.0,28.0,3.0,12.0,26.0,26.0,56.0,20.0,11.0,42.0,4.0,61.0,50.0,46.0,30.0,0.0,36.0,4.0,5.0,24.0,1.0,8.0,9.0,22.0,55.0,23.0,42.0,27.0,20.0,22.0,11.0,0.0,5.0,40.0,0.0,2.0,49.0,2.0,26.0,22.0,4.0,8.0,0.0,0.0,3.0,4.0,2.0,0.0,20.0,2.0,5.0,5.0,0.0,4.0,1.0,5.0,42.0,32.0,17.0,0.0,2.0,4.0,1.0,9.0,23.0,9.0,5.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,17.0
43,275661557.0,12.0,1.0,0.0,5.0,8.0,9.0,2.0,6.0,4.0,1.0,8.0,5.0,4.0,5.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,1.0,3.0,21.0,34.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,3.0,36.0,1.0,4.0,11.0,1.0,2.0,2.0,0.0,0.0,0.0,62.0,22.0,0.0,0.0,4.0,78.0,1.0,38.0,0.0,0.0,0.0,54.0,2.0,3.0,4.0,29.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,0.0
44,280105124.0,10.0,2.0,0.0,8.0,8.0,12.0,1.0,4.0,3.0,0.0,9.0,4.0,4.0,7.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,16.0,38.0,7.0,7.0,2.0,7.0,5.0,0.0,3.0,3.0,36.0,1.0,9.0,10.0,3.0,4.0,3.0,0.0,3.0,62.0,0.0,20.0,0.0,0.0,6.0,77.0,0.0,50.0,0.0,0.0,1.0,61.0,2.0,4.0,8.0,31.0,0.0,6.0,4.0,3.0,3.0,0.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,87.0,0.0,0.0,0.0
45,280978003.0,8.0,1.0,0.0,3.0,4.0,8.0,1.0,2.0,4.0,0.0,7.0,4.0,4.0,4.0,0.0,4.0,1.0,0.0,5.0,0.0,2.0,1.0,3.0,10.0,17.0,3.0,5.0,0.0,2.0,1.0,0.0,2.0,7.0,12.0,0.0,4.0,7.0,3.0,2.0,2.0,0.0,4.0,22.0,20.0,0.0,1.0,0.0,4.0,19.0,0.0,16.0,0.0,0.0,0.0,22.0,4.0,1.0,1.0,9.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,1.0
46,283718439.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,5.0,0.0,2.0,4.0,4.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
47,285793392.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,297771685.0,37.0,0.0,92.0,16.0,40.0,65.0,20.0,78.0,65.0,0.0,44.0,47.0,24.0,254.0,0.0,76.0,5.0,390.0,48.0,2.0,50.0,6.0,24.0,611.0,16.0,73.0,21.0,4.0,6.0,0.0,0.0,16.0,16.0,4.0,0.0,5.0,1.0,22.0,0.0,66.0,4.0,20.0,4.0,6.0,4.0,4.0,0.0,0.0,7.0,30.0,5.0,0.0,0.0,1.0,4.0,14.0,5.0,24.0,2.0,12.0,0.0,4.0,7.0,221.0,11.0,1.0,1.0,1.0,1.0,0.0,39.0,0.0,2.0,3.0,0.0,4.0,5.0,0.0,16.0
49,298087938.0,11.0,0.0,1.0,5.0,7.0,10.0,2.0,7.0,2.0,0.0,10.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,20.0,36.0,4.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,36.0,0.0,4.0,12.0,3.0,1.0,2.0,0.0,2.0,78.0,77.0,19.0,0.0,0.0,7.0,0.0,1.0,54.0,0.0,1.0,0.0,76.0,1.0,4.0,4.0,49.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1.0,0.0,0.0
50,303450744.0,9.0,1.0,2.0,5.0,39.0,33.0,117.0,1.0,159.0,0.0,3.0,13.0,93.0,49.0,0.0,37.0,4.0,5.0,5.0,1.0,1.0,0.0,4.0,58.0,8.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,49.0,0.0,3.0,0.0,1.0,13.0,89.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,62.0
51,305078782.0,4.0,2.0,1.0,4.0,5.0,12.0,3.0,6.0,1.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,16.0,27.0,3.0,3.0,1.0,4.0,1.0,0.0,0.0,4.0,29.0,0.0,4.0,13.0,2.0,7.0,2.0,0.0,5.0,38.0,50.0,16.0,0.0,0.0,5.0,54.0,0.0,0.0,0.0,1.0,0.0,57.0,3.0,3.0,2.0,27.0,0.0,1.0,1.0,1.0,3.0,0.0,5.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0
52,305787501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,316144548.0,1.0,0.0,2.0,3.0,2.0,8.0,0.0,0.0,2.0,0.0,10.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54,317262357.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,328933147.0,5.0,10.0,0.0,5.0,4.0,19.0,1.0,6.0,4.0,2.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,12.0,43.0,3.0,7.0,2.0,6.0,2.0,0.0,1.0,10.0,33.0,1.0,8.0,18.0,3.0,17.0,2.0,0.0,5.0,54.0,61.0,22.0,0.0,1.0,4.0,76.0,0.0,57.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,35.0,0.0,3.0,1.0,2.0,4.0,0.0,13.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.0,1.0,1.0,1.0
56,330185697.0,41.0,14.0,12.0,77.0,106.0,169.0,90.0,45.0,120.0,3.0,96.0,70.0,110.0,134.0,0.0,136.0,9.0,25.0,42.0,3.0,6.0,5.0,54.0,178.0,32.0,125.0,20.0,19.0,24.0,11.0,0.0,21.0,62.0,0.0,0.0,45.0,1.0,30.0,20.0,6.0,9.0,42.0,2.0,2.0,4.0,2.0,0.0,14.0,1.0,11.0,3.0,0.0,3.0,1.0,8.0,0.0,34.0,48.0,0.0,0.0,1.0,3.0,19.0,38.0,21.0,9.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,37.0
57,330229987.0,15.0,15.0,15.0,59.0,17.0,105.0,20.0,12.0,11.0,9.0,105.0,46.0,25.0,13.0,0.0,14.0,1.0,0.0,18.0,1.0,2.0,38.0,6.0,30.0,6.0,50.0,53.0,57.0,22.0,40.0,0.0,3.0,90.0,0.0,5.0,180.0,0.0,3.0,69.0,3.0,16.0,32.0,3.0,4.0,1.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,6.0,1.0,2.0,34.0,0.0,21.0,0.0,0.0,19.0,3.0,4.0,4.0,2.0,7.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,3.0
58,335473582.0,39.0,20.0,5.0,32.0,86.0,76.0,93.0,14.0,223.0,2.0,25.0,32.0,144.0,134.0,0.0,116.0,10.0,25.0,18.0,6.0,6.0,19.0,45.0,156.0,29.0,41.0,28.0,10.0,10.0,13.0,0.0,9.0,16.0,3.0,6.0,34.0,1.0,25.0,31.0,5.0,3.0,17.0,4.0,8.0,1.0,3.0,0.0,24.0,4.0,49.0,2.0,0.0,0.0,2.0,4.0,48.0,21.0,0.0,2.0,1.0,140.0,1.0,24.0,47.0,16.0,18.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,6.0,6.0,0.0,1.0,0.0,33.0
59,339474731.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,29.0,31.0,9.0,0.0,0.0,2.0,49.0,0.0,27.0,0.0,0.0,0.0,35.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,1.0
60,346585747.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,8.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
61,350202078.0,2.0,16.0,1.0,4.0,0.0,17.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,3.0,7.0,0.0,40.0,10.0,6.0,12.0,0.0,0.0,6.0,4.0,4.0,50.0,1.0,1.0,63.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,19.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,8.0,0.0
62,360113939.0,9.0,3.0,0.0,7.0,5.0,16.0,1.0,15.0,3.0,0.0,5.0,1.0,4.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,14.0,4.0,0.0,6.0,5.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,2.0,4.0,7.0,1.0,1.0,0.0,4.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
63,367841940.0,23.0,2.0,1.0,18.0,34.0,40.0,25.0,10.0,47.0,0.0,21.0,31.0,35.0,39.0,0.0,36.0,7.0,4.0,12.0,1.0,3.0,0.0,12.0,49.0,12.0,22.0,4.0,1.0,6.0,2.0,0.0,4.0,8.0,1.0,0.0,8.0,0.0,15.0,0.0,9.0,3.0,9.0,3.0,3.0,2.0,0.0,0.0,7.0,2.0,13.0,1.0,0.0,1.0,1.0,2.0,19.0,4.0,24.0,1.0,0.0,0.0,4.0,0.0,15.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,42.0
64,369028288.0,40.0,1.0,51.0,32.0,64.0,123.0,37.0,39.0,134.0,0.0,77.0,58.0,61.0,167.0,0.0,80.0,8.0,47.0,59.0,0.0,36.0,1.0,22.0,306.0,49.0,112.0,13.0,2.0,9.0,1.0,0.0,14.0,21.0,2.0,0.0,15.0,3.0,38.0,0.0,50.0,4.0,23.0,3.0,3.0,1.0,6.0,0.0,221.0,5.0,89.0,3.0,0.0,0.0,0.0,4.0,38.0,4.0,47.0,2.0,16.0,0.0,2.0,15.0,0.0,12.0,3.0,1.0,1.0,0.0,0.0,25.0,0.0,9.0,4.0,0.0,5.0,16.0,0.0,35.0
65,376061066.0,18.0,2.0,3.0,16.0,30.0,32.0,17.0,17.0,49.0,0.0,15.0,16.0,20.0,80.0,0.0,37.0,6.0,8.0,11.0,1.0,6.0,0.0,19.0,60.0,9.0,12.0,5.0,0.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,10.0,0.0,6.0,1.0,9.0,0.0,0.0,3.0,2.0,0.0,11.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,16.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0
66,376761481.0,12.0,71.0,0.0,19.0,4.0,100.0,1.0,21.0,4.0,0.0,13.0,1.0,10.0,2.0,0.0,3.0,0.0,1.0,24.0,5.0,1.0,23.0,1.0,5.0,17.0,9.0,22.0,8.0,16.0,28.0,0.0,0.0,14.0,4.0,5.0,58.0,1.0,1.0,91.0,1.0,0.0,5.0,1.0,8.0,3.0,0.0,10.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,13.0,9.0,7.0,18.0,1.0,0.0,23.0,9.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0
67,377220960.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,39.0,42.0,10.0,0.0,0.0,1.0,63.0,0.0,37.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,0.0
68,385090839.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
69,389239423.0,1.0,0.0,1.0,9.0,2.0,9.0,4.0,1.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,9.0,1.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,402892880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,405452697.0,7.0,0.0,1.0,5.0,8.0,13.0,5.0,3.0,16.0,0.0,9.0,13.0,5.0,19.0,0.0,10.0,3.0,3.0,5.0,1.0,0.0,0.0,6.0,40.0,5.0,10.0,8.0,2.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,5.0,0.0,28.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
72,406558256.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,406647184.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,412663554.0,5.0,2.0,2.0,10.0,5.0,19.0,6.0,4.0,9.0,0.0,14.0,4.0,10.0,8.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,6.0,3.0,9.0,3.0,12.0,6.0,7.0,8.0,8.0,0.0,1.0,14.0,0.0,1.0,14.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,8.0,6.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
75,423782407.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,424509446.0,8.0,2.0,0.0,1.0,6.0,9.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,17.0,43.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,0.0,2.0,16.0,2.0,1.0,2.0,0.0,0.0,91.0,87.0,26.0,0.0,1.0,4.0,130.0,0.0,67.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,425840443.0,5.0,0.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,9.0,3.0,4.0,6.0,0.0,6.0,1.0,1.0,6.0,0.0,2.0,0.0,3.0,9.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,435637085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,436029388.0,22.0,2.0,8.0,15.0,51.0,58.0,71.0,11.0,116.0,1.0,30.0,43.0,77.0,57.0,0.0,44.0,7.0,5.0,21.0,2.0,13.0,3.0,21.0,100.0,17.0,32.0,10.0,3.0,3.0,1.0,0.0,9.0,10.0,0.0,0.0,6.0,0.0,28.0,0.0,4.0,3.0,17.0,0.0,0.0,1.0,3.0,0.0,16.0,0.0,62.0,0.0,0.0,1.0,0.0,1.0,37.0,3.0,33.0,1.0,0.0,0.0,1.0,42.0,35.0,30.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
