,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
20,47625088.0,2.0,0.0,4.0,55.0,11.0,4.0,64.0,6.0,7.0,0.0,3.0,41.0,90.0,1.0,3.0,12.0,1.0,0.0,59.0,0.0,5.0,5.0,1.0,0.0,29.0,16.0,21.0,44.0,49.0,81.0,23.0,58.0,14.0,1.0,2.0,8.0,0.0,12.0,13.0,50.0,2.0,0.0,1.0,2.0,1.0,31.0,29.0,19.0,4.0,0.0,0.0,7.0,0.0,0.0,54.0,12.0,52.0,1.0,1.0,1.0,5.0,12.0,29.0,19.0,8.0,0.0,7.0,15.0,4.0,15.0,27.0,0.0,29.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,11.0,1.0,5.0,3.0,0.0,9.0,0.0,0.0,15.0,0.0,0.0,9.0,7.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,10.0,1.0,6.0,1.0,7.0,0.0,14.0,25.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0
21,47628437.0,0.0,0.0,2.0,10.0,5.0,6.0,12.0,9.0,3.0,3.0,10.0,2.0,7.0,8.0,4.0,7.0,1.0,1.0,44.0,5.0,0.0,3.0,13.0,0.0,2.0,1.0,25.0,1.0,9.0,31.0,21.0,1.0,16.0,1.0,18.0,7.0,3.0,26.0,10.0,5.0,2.0,0.0,0.0,3.0,2.0,15.0,51.0,15.0,9.0,0.0,0.0,4.0,0.0,0.0,23.0,22.0,28.0,3.0,6.0,0.0,8.0,25.0,76.0,41.0,5.0,8.0,17.0,14.0,6.0,3.0,44.0,0.0,24.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,10.0,6.0,17.0,26.0,0.0,20.0,2.0,0.0,2.0,11.0,2.0,4.0,7.0,0.0,8.0,3.0,0.0,0.0,5.0,1.0,20.0,1.0,0.0,0.0,4.0,2.0,6.0,1.0,9.0,0.0,24.0,7.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0
22,47962856.0,92.0,7.0,193.0,30.0,20.0,3.0,37.0,37.0,3.0,55.0,116.0,17.0,49.0,6.0,33.0,118.0,265.0,0.0,25.0,5.0,3.0,0.0,5.0,0.0,17.0,1.0,29.0,6.0,8.0,89.0,57.0,77.0,46.0,0.0,3.0,79.0,5.0,9.0,494.0,19.0,11.0,2.0,75.0,7.0,38.0,12.0,48.0,20.0,164.0,1.0,0.0,92.0,102.0,0.0,362.0,15.0,72.0,19.0,0.0,6.0,13.0,14.0,34.0,23.0,4.0,0.0,24.0,14.0,255.0,76.0,43.0,16.0,63.0,0.0,47.0,0.0,30.0,189.0,3.0,0.0,0.0,1.0,0.0,2.0,88.0,25.0,1.0,9.0,3.0,0.0,37.0,0.0,0.0,18.0,1.0,0.0,5.0,22.0,0.0,86.0,5.0,51.0,0.0,5.0,15.0,18.0,0.0,0.0,0.0,79.0,1.0,169.0,10.0,234.0,1.0,24.0,121.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,452.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,39.0,0.0,1.0,1.0,0.0
23,47987652.0,4.0,11.0,34.0,8.0,16.0,31.0,58.0,11.0,43.0,11.0,19.0,35.0,20.0,56.0,17.0,111.0,1.0,32.0,98.0,1.0,13.0,5.0,0.0,11.0,2.0,0.0,18.0,0.0,15.0,115.0,20.0,5.0,34.0,1.0,30.0,12.0,80.0,21.0,94.0,10.0,10.0,1.0,8.0,12.0,4.0,7.0,82.0,51.0,27.0,15.0,19.0,14.0,0.0,0.0,124.0,18.0,35.0,14.0,36.0,8.0,52.0,18.0,68.0,42.0,17.0,63.0,55.0,9.0,12.0,33.0,103.0,30.0,45.0,2.0,3.0,0.0,1.0,7.0,0.0,69.0,0.0,7.0,9.0,15.0,15.0,16.0,81.0,34.0,18.0,0.0,12.0,10.0,10.0,6.0,34.0,16.0,23.0,10.0,5.0,62.0,8.0,24.0,0.0,7.0,3.0,7.0,0.0,2.0,0.0,15.0,1.0,47.0,12.0,10.0,19.0,48.0,33.0,28.0,0.0,7.0,7.0,160.0,0.0,3.0,0.0,29.0,1.0,0.0,0.0,22.0,42.0,111.0,0.0,0.0,1.0,2.0,3.0,17.0,0.0
24,48307172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,48376323.0,2.0,2.0,8.0,34.0,6.0,3.0,39.0,8.0,3.0,0.0,2.0,19.0,61.0,0.0,2.0,25.0,9.0,2.0,49.0,29.0,2.0,17.0,2.0,0.0,0.0,13.0,10.0,32.0,26.0,33.0,42.0,17.0,10.0,0.0,2.0,23.0,1.0,2.0,26.0,31.0,2.0,7.0,8.0,1.0,3.0,13.0,8.0,15.0,21.0,0.0,0.0,5.0,1.0,0.0,83.0,2.0,40.0,12.0,0.0,7.0,4.0,4.0,19.0,16.0,8.0,0.0,7.0,3.0,20.0,65.0,18.0,0.0,16.0,0.0,15.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,5.0,6.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,36.0,1.0,7.0,0.0,13.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0
26,48825712.0,1.0,0.0,0.0,14.0,0.0,0.0,17.0,1.0,4.0,0.0,0.0,15.0,21.0,0.0,1.0,1.0,0.0,0.0,17.0,16.0,1.0,1.0,0.0,0.0,13.0,0.0,3.0,21.0,5.0,13.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,48959778.0,10.0,7.0,30.0,30.0,24.0,37.0,86.0,43.0,21.0,6.0,42.0,23.0,60.0,7.0,24.0,68.0,4.0,7.0,97.0,21.0,25.0,29.0,18.0,0.0,10.0,3.0,0.0,8.0,30.0,158.0,97.0,27.0,52.0,0.0,40.0,30.0,3.0,46.0,87.0,52.0,3.0,1.0,5.0,22.0,8.0,58.0,126.0,80.0,37.0,0.0,1.0,36.0,10.0,0.0,178.0,64.0,151.0,23.0,1.0,13.0,29.0,76.0,82.0,141.0,17.0,4.0,30.0,65.0,41.0,48.0,135.0,5.0,109.0,1.0,11.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,12.0,1.0,43.0,45.0,4.0,55.0,29.0,0.0,24.0,3.0,0.0,16.0,3.0,0.0,19.0,15.0,1.0,68.0,20.0,14.0,0.0,12.0,5.0,49.0,0.0,1.0,1.0,52.0,4.0,40.0,13.0,44.0,0.0,95.0,25.0,0.0,1.0,3.0,1.0,64.0,0.0,0.0,0.0,58.0,3.0,0.0,0.0,6.0,1.0,10.0,0.0,0.0,3.0,4.0,1.0,23.0,0.0
28,49174862.0,2.0,1.0,8.0,106.0,1.0,2.0,103.0,4.0,8.0,1.0,3.0,41.0,132.0,1.0,2.0,24.0,3.0,1.0,59.0,44.0,1.0,6.0,0.0,0.0,32.0,21.0,8.0,0.0,41.0,47.0,16.0,76.0,7.0,1.0,0.0,6.0,0.0,2.0,8.0,82.0,0.0,0.0,2.0,4.0,1.0,20.0,6.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,49.0,3.0,33.0,3.0,0.0,3.0,1.0,2.0,6.0,11.0,7.0,0.0,2.0,6.0,6.0,19.0,8.0,0.0,20.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,49472202.0,3.0,2.0,18.0,54.0,9.0,14.0,84.0,11.0,12.0,1.0,22.0,38.0,74.0,0.0,8.0,46.0,0.0,5.0,102.0,49.0,9.0,8.0,15.0,0.0,26.0,5.0,30.0,41.0,0.0,83.0,23.0,33.0,28.0,0.0,10.0,14.0,1.0,15.0,60.0,52.0,1.0,0.0,3.0,4.0,3.0,23.0,43.0,30.0,20.0,0.0,0.0,8.0,1.0,0.0,96.0,20.0,57.0,9.0,1.0,4.0,18.0,11.0,34.0,16.0,47.0,1.0,13.0,8.0,11.0,32.0,43.0,2.0,27.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,17.0,18.0,2.0,14.0,7.0,0.0,9.0,2.0,0.0,8.0,0.0,0.0,5.0,3.0,1.0,17.0,5.0,11.0,0.0,2.0,4.0,7.0,0.0,1.0,0.0,23.0,0.0,19.0,5.0,15.0,0.0,32.0,19.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0
30,50645038.0,20.0,13.0,88.0,131.0,149.0,59.0,317.0,86.0,54.0,16.0,138.0,104.0,247.0,10.0,81.0,266.0,38.0,45.0,289.0,81.0,31.0,89.0,115.0,0.0,33.0,13.0,158.0,47.0,83.0,0.0,226.0,79.0,143.0,2.0,37.0,72.0,15.0,85.0,290.0,156.0,15.0,0.0,24.0,39.0,7.0,145.0,361.0,264.0,86.0,1.0,4.0,89.0,6.0,0.0,662.0,129.0,363.0,59.0,7.0,27.0,74.0,87.0,214.0,199.0,41.0,13.0,118.0,89.0,136.0,127.0,416.0,10.0,262.0,5.0,37.0,0.0,3.0,18.0,3.0,5.0,0.0,0.0,14.0,7.0,82.0,107.0,26.0,69.0,33.0,0.0,44.0,8.0,1.0,47.0,6.0,1.0,58.0,50.0,4.0,147.0,43.0,37.0,0.0,21.0,25.0,57.0,0.0,1.0,0.0,96.0,3.0,108.0,16.0,101.0,0.0,267.0,108.0,1.0,0.0,5.0,2.0,318.0,0.0,0.0,1.0,167.0,4.0,0.0,0.0,19.0,1.0,18.0,0.0,1.0,4.0,9.0,3.0,75.0,0.0
31,52696957.0,15.0,5.0,39.0,35.0,72.0,79.0,153.0,67.0,34.0,10.0,48.0,34.0,106.0,5.0,30.0,137.0,32.0,10.0,150.0,23.0,21.0,57.0,20.0,0.0,42.0,7.0,97.0,16.0,23.0,226.0,0.0,29.0,82.0,2.0,32.0,177.0,5.0,53.0,130.0,75.0,3.0,0.0,12.0,20.0,10.0,76.0,243.0,176.0,60.0,0.0,2.0,54.0,6.0,0.0,367.0,154.0,247.0,43.0,2.0,14.0,31.0,67.0,155.0,158.0,26.0,7.0,55.0,69.0,83.0,109.0,276.0,3.0,202.0,2.0,32.0,0.0,6.0,13.0,1.0,10.0,0.0,0.0,5.0,6.0,79.0,67.0,10.0,56.0,37.0,0.0,29.0,7.0,0.0,16.0,3.0,1.0,36.0,44.0,3.0,67.0,20.0,6.0,0.0,19.0,6.0,27.0,0.0,2.0,0.0,146.0,4.0,86.0,15.0,48.0,0.0,160.0,42.0,1.0,0.0,3.0,2.0,130.0,0.0,0.0,0.0,93.0,3.0,0.0,0.0,12.0,1.0,9.0,0.0,0.0,8.0,8.0,0.0,48.0,0.0
32,53223847.0,8.0,0.0,12.0,116.0,12.0,1.0,112.0,10.0,7.0,22.0,8.0,41.0,139.0,2.0,8.0,37.0,30.0,0.0,48.0,58.0,1.0,77.0,5.0,0.0,17.0,8.0,27.0,76.0,33.0,79.0,29.0,0.0,14.0,0.0,2.0,12.0,1.0,11.0,37.0,91.0,1.0,0.0,5.0,2.0,2.0,42.0,24.0,20.0,11.0,0.0,0.0,8.0,8.0,0.0,150.0,14.0,79.0,2.0,0.0,3.0,5.0,16.0,24.0,44.0,3.0,0.0,10.0,23.0,22.0,28.0,32.0,0.0,70.0,1.0,3.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,1.0,6.0,8.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,5.0,5.0,0.0,8.0,2.0,9.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,28.0,0.0,11.0,28.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0
33,56726017.0,16.0,5.0,51.0,26.0,40.0,29.0,84.0,45.0,27.0,10.0,41.0,33.0,40.0,1.0,25.0,108.0,19.0,7.0,103.0,14.0,16.0,46.0,34.0,0.0,10.0,3.0,52.0,7.0,28.0,143.0,82.0,14.0,0.0,1.0,23.0,29.0,17.0,38.0,118.0,36.0,13.0,2.0,12.0,21.0,10.0,32.0,132.0,83.0,51.0,0.0,5.0,33.0,8.0,0.0,169.0,47.0,119.0,26.0,5.0,7.0,36.0,18.0,118.0,46.0,19.0,12.0,43.0,24.0,52.0,46.0,141.0,8.0,77.0,0.0,23.0,3.0,8.0,15.0,3.0,7.0,0.0,2.0,4.0,13.0,53.0,49.0,14.0,22.0,23.0,0.0,29.0,17.0,2.0,25.0,5.0,1.0,25.0,30.0,5.0,63.0,22.0,29.0,0.0,16.0,3.0,7.0,0.0,2.0,0.0,37.0,1.0,41.0,9.0,38.0,1.0,93.0,46.0,1.0,0.0,1.0,6.0,86.0,0.0,0.0,0.0,78.0,4.0,0.0,0.0,16.0,1.0,12.0,0.0,2.0,5.0,3.0,2.0,20.0,0.0
34,64209306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
35,66647830.0,2.0,2.0,9.0,8.0,11.0,17.0,32.0,10.0,7.0,1.0,16.0,10.0,15.0,49.0,12.0,14.0,2.0,6.0,31.0,2.0,18.0,3.0,30.0,0.0,2.0,0.0,40.0,0.0,10.0,37.0,32.0,2.0,23.0,3.0,0.0,28.0,31.0,36.0,29.0,19.0,21.0,2.0,1.0,8.0,3.0,16.0,46.0,34.0,21.0,24.0,3.0,11.0,0.0,1.0,44.0,15.0,40.0,13.0,10.0,8.0,17.0,22.0,130.0,40.0,9.0,15.0,70.0,12.0,9.0,12.0,33.0,1.0,26.0,1.0,5.0,4.0,4.0,2.0,0.0,38.0,0.0,6.0,5.0,37.0,22.0,29.0,24.0,88.0,185.0,0.0,7.0,21.0,26.0,8.0,22.0,3.0,7.0,3.0,8.0,22.0,9.0,1.0,0.0,13.0,3.0,4.0,2.0,6.0,1.0,17.0,10.0,14.0,8.0,12.0,5.0,31.0,8.0,5.0,0.0,15.0,118.0,24.0,0.0,2.0,2.0,7.0,3.0,0.0,0.0,3.0,9.0,18.0,0.0,6.0,0.0,4.0,2.0,26.0,0.0
36,72761871.0,5.0,4.0,25.0,22.0,11.0,16.0,40.0,18.0,10.0,2.0,27.0,22.0,32.0,9.0,16.0,163.0,16.0,2.0,69.0,8.0,7.0,79.0,12.0,0.0,23.0,0.0,30.0,6.0,14.0,72.0,177.0,12.0,29.0,0.0,28.0,0.0,4.0,16.0,104.0,18.0,1.0,1.0,16.0,8.0,10.0,13.0,51.0,59.0,25.0,1.0,0.0,13.0,9.0,0.0,179.0,72.0,67.0,33.0,1.0,4.0,13.0,20.0,33.0,47.0,4.0,0.0,27.0,14.0,97.0,44.0,56.0,2.0,41.0,0.0,54.0,0.0,3.0,7.0,0.0,5.0,0.0,1.0,6.0,3.0,7.0,11.0,2.0,29.0,27.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,5.0,1.0,4.0,12.0,16.0,7.0,0.0,4.0,4.0,4.0,0.0,2.0,0.0,86.0,3.0,33.0,1.0,19.0,0.0,37.0,52.0,0.0,0.0,4.0,12.0,58.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,1.0,6.0,2.0,0.0,16.0,0.0
37,73916481.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,1.0,2.0,0.0,3.0,2.0,4.0,66.0,2.0,4.0,0.0,1.0,5.0,0.0,3.0,5.0,80.0,2.0,1.0,0.0,3.0,0.0,1.0,15.0,5.0,1.0,17.0,5.0,31.0,4.0,0.0,26.0,2.0,2.0,80.0,1.0,2.0,2.0,0.0,6.0,16.0,4.0,3.0,20.0,47.0,10.0,0.0,1.0,15.0,9.0,9.0,2.0,84.0,1.0,7.0,4.0,53.0,7.0,4.0,47.0,100.0,7.0,2.0,2.0,3.0,1.0,11.0,8.0,1.0,2.0,4.0,0.0,5.0,67.0,0.0,8.0,4.0,42.0,46.0,82.0,106.0,25.0,41.0,0.0,14.0,24.0,17.0,81.0,43.0,22.0,0.0,18.0,18.0,0.0,2.0,0.0,1.0,24.0,0.0,1.0,0.0,7.0,0.0,0.0,7.0,8.0,0.0,1.0,17.0,4.0,18.0,15.0,0.0,12.0,23.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,21.0,49.0,95.0,0.0,10.0,0.0,3.0,18.0,23.0,0.0
38,74481416.0,3.0,2.0,11.0,15.0,13.0,20.0,41.0,20.0,16.0,5.0,19.0,11.0,27.0,16.0,11.0,26.0,0.0,4.0,81.0,12.0,26.0,9.0,21.0,0.0,2.0,2.0,46.0,2.0,15.0,85.0,53.0,11.0,38.0,3.0,36.0,16.0,26.0,0.0,30.0,16.0,16.0,1.0,2.0,6.0,2.0,32.0,145.0,36.0,18.0,1.0,3.0,15.0,3.0,1.0,63.0,61.0,73.0,10.0,17.0,5.0,21.0,62.0,198.0,77.0,12.0,10.0,192.0,40.0,9.0,20.0,88.0,3.0,64.0,2.0,3.0,0.0,7.0,2.0,1.0,30.0,0.0,2.0,3.0,23.0,36.0,32.0,11.0,63.0,73.0,0.0,39.0,6.0,2.0,18.0,17.0,1.0,10.0,36.0,5.0,23.0,4.0,4.0,0.0,21.0,1.0,52.0,0.0,1.0,0.0,18.0,5.0,21.0,8.0,11.0,3.0,60.0,25.0,1.0,0.0,5.0,14.0,31.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,14.0,7.0,33.0,0.0,1.0,0.0,8.0,2.0,136.0,0.0
39,85738930.0,55.0,21.0,270.0,60.0,72.0,45.0,224.0,76.0,69.0,49.0,176.0,168.0,124.0,6.0,156.0,1115.0,86.0,11.0,129.0,13.0,10.0,494.0,94.0,0.0,26.0,2.0,87.0,8.0,60.0,290.0,130.0,37.0,118.0,0.0,29.0,104.0,2.0,30.0,0.0,63.0,3.0,1.0,84.0,27.0,34.0,46.0,209.0,131.0,104.0,0.0,2.0,85.0,32.0,0.0,1605.0,60.0,175.0,64.0,1.0,64.0,55.0,51.0,81.0,112.0,16.0,9.0,30.0,39.0,414.0,247.0,147.0,35.0,204.0,1.0,66.0,0.0,13.0,76.0,3.0,2.0,0.0,1.0,7.0,0.0,76.0,53.0,10.0,46.0,15.0,0.0,35.0,6.0,0.0,22.0,2.0,1.0,18.0,20.0,1.0,296.0,23.0,105.0,0.0,10.0,19.0,13.0,0.0,1.0,0.0,476.0,3.0,103.0,33.0,206.0,2.0,130.0,86.0,0.0,0.0,2.0,0.0,306.0,0.0,0.0,0.0,325.0,2.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,40.0,4.0,1.0,20.0,0.0
40,86976234.0,4.0,5.0,26.0,111.0,36.0,20.0,348.0,16.0,29.0,1.0,20.0,63.0,176.0,2.0,19.0,85.0,14.0,7.0,93.0,50.0,5.0,19.0,10.0,0.0,31.0,14.0,52.0,82.0,52.0,156.0,75.0,91.0,36.0,0.0,19.0,18.0,2.0,16.0,63.0,0.0,1.0,0.0,4.0,13.0,7.0,55.0,93.0,103.0,26.0,0.0,2.0,35.0,2.0,0.0,217.0,35.0,126.0,29.0,3.0,14.0,22.0,26.0,44.0,67.0,12.0,2.0,20.0,29.0,26.0,55.0,81.0,5.0,87.0,2.0,6.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0,5.0,2.0,30.0,50.0,7.0,13.0,12.0,0.0,11.0,3.0,1.0,10.0,0.0,1.0,14.0,7.0,2.0,44.0,12.0,2.0,0.0,5.0,4.0,12.0,0.0,1.0,0.0,81.0,2.0,36.0,15.0,30.0,0.0,42.0,12.0,0.0,1.0,1.0,0.0,59.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,27.0,0.0
41,95169094.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,7.0,3.0,1.0,18.0,1.0,2.0,3.0,0.0,6.0,2.0,2.0,11.0,10.0,1.0,2.0,0.0,3.0,0.0,1.0,15.0,3.0,1.0,13.0,2.0,21.0,1.0,80.0,16.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,8.0,4.0,1.0,15.0,35.0,23.0,0.0,0.0,22.0,6.0,6.0,0.0,6.0,0.0,1.0,0.0,26.0,1.0,0.0,10.0,43.0,6.0,1.0,0.0,2.0,0.0,8.0,9.0,2.0,0.0,5.0,1.0,19.0,25.0,0.0,5.0,1.0,32.0,74.0,303.0,17.0,15.0,16.0,0.0,12.0,10.0,3.0,391.0,18.0,9.0,1.0,17.0,11.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,6.0,0.0,1.0,6.0,3.0,0.0,1.0,3.0,0.0,36.0,3.0,0.0,3.0,23.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,3.0,13.0,7.0,0.0,1.0,0.0,0.0,17.0,11.0,0.0
42,98724873.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,76.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,69.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,103144765.0,13.0,18.0,340.0,5.0,5.0,0.0,11.0,14.0,1.0,14.0,5.0,7.0,13.0,1.0,13.0,40.0,26.0,1.0,22.0,1.0,0.0,75.0,8.0,0.0,8.0,0.0,5.0,2.0,3.0,24.0,12.0,5.0,12.0,0.0,1.0,16.0,2.0,2.0,84.0,4.0,0.0,1.0,0.0,8.0,145.0,2.0,6.0,5.0,18.0,1.0,0.0,11.0,11.0,0.0,81.0,4.0,24.0,49.0,0.0,14.0,4.0,2.0,7.0,11.0,0.0,0.0,2.0,4.0,31.0,28.0,14.0,34.0,21.0,0.0,74.0,0.0,3.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,0.0,59.0,5.0,10.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,20.0,0.0,44.0,46.0,46.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,69.0,2.0,0.0,3.0,0.0
