,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
10,17132933.0,13.0,0.0,15.0,0.0,7.0,0.0,2.0,2.0,4.0,0.0,22.0,4.0,1.0,23.0,2.0,22.0,0.0,16.0,0.0,5.0,7.0,14.0,7.0,0.0,0.0,36.0,0.0,0.0,21.0,38.0,0.0,3.0,0.0,5.0,11.0,14.0,9.0,10.0,1.0,2.0,6.0,0.0,0.0,22.0,2.0,0.0,0.0,16.0,0.0,0.0,3.0,8.0,8.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,6.0,4.0,7.0,26.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,15.0,0.0,13.0,1.0,0.0,0.0,0.0,8.0,21.0,0.0,3.0,13.0,0.0,11.0,4.0,0.0,1.0,1.0,4.0,5.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,2.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0,0.0,2.0,17.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,15.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,17.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
11,18086309.0,59.0,40.0,96.0,0.0,49.0,1.0,20.0,49.0,54.0,22.0,0.0,78.0,4.0,28.0,59.0,59.0,24.0,248.0,15.0,35.0,131.0,28.0,81.0,0.0,7.0,93.0,10.0,3.0,60.0,78.0,2.0,30.0,99.0,41.0,53.0,148.0,76.0,33.0,13.0,22.0,28.0,11.0,2.0,67.0,8.0,4.0,0.0,78.0,0.0,6.0,19.0,18.0,37.0,1.0,139.0,38.0,15.0,0.0,21.0,0.0,22.0,45.0,98.0,121.0,3.0,92.0,66.0,9.0,19.0,0.0,0.0,62.0,9.0,65.0,89.0,0.0,20.0,3.0,55.0,86.0,3.0,16.0,105.0,0.0,30.0,12.0,1.0,12.0,1.0,13.0,6.0,37.0,0.0,4.0,102.0,1.0,0.0,1.0,7.0,62.0,1.0,156.0,6.0,21.0,2.0,78.0,6.0,23.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,14.0,21.0,0.0,7.0,63.0,22.0,38.0,0.0,1.0,8.0,0.0,2.0,9.0,32.0,11.0,14.0,2.0,7.0,4.0,23.0,1.0,0.0,0.0,3.0,101.0,15.0,3.0,8.0,5.0,0.0,0.0,4.0,77.0,165.0,0.0,233.0,2.0,11.0,30.0,155.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,20.0,3.0,3.0,28.0,62.0,11.0,2.0,12.0,0.0,3.0,2.0,10.0,2.0
12,18484284.0,26.0,29.0,64.0,0.0,19.0,2.0,22.0,42.0,14.0,4.0,78.0,0.0,11.0,12.0,45.0,42.0,5.0,132.0,15.0,28.0,48.0,12.0,42.0,0.0,12.0,65.0,12.0,5.0,38.0,23.0,1.0,26.0,22.0,37.0,37.0,32.0,69.0,24.0,19.0,16.0,14.0,10.0,4.0,64.0,5.0,5.0,0.0,21.0,0.0,4.0,5.0,35.0,41.0,0.0,65.0,21.0,12.0,0.0,7.0,0.0,10.0,22.0,32.0,22.0,5.0,59.0,16.0,19.0,21.0,0.0,3.0,27.0,6.0,18.0,65.0,0.0,52.0,6.0,87.0,23.0,8.0,29.0,70.0,0.0,23.0,4.0,2.0,15.0,0.0,4.0,10.0,39.0,0.0,5.0,39.0,4.0,0.0,0.0,12.0,58.0,2.0,79.0,2.0,10.0,5.0,40.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,31.0,10.0,2.0,5.0,67.0,31.0,12.0,0.0,1.0,7.0,2.0,4.0,5.0,17.0,9.0,3.0,4.0,5.0,5.0,16.0,0.0,0.0,0.0,1.0,70.0,17.0,9.0,14.0,4.0,0.0,1.0,3.0,62.0,64.0,0.0,92.0,2.0,31.0,22.0,130.0,4.0,0.0,0.0,0.0,37.0,0.0,1.0,11.0,5.0,2.0,8.0,13.0,9.0,4.0,14.0,0.0,0.0,2.0,15.0,1.0
13,18940890.0,16.0,4.0,23.0,0.0,61.0,39.0,6.0,6.0,2.0,1.0,4.0,11.0,0.0,3.0,79.0,13.0,0.0,8.0,6.0,3.0,2.0,3.0,2.0,2.0,1.0,7.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,11.0,12.0,0.0,8.0,10.0,3.0,4.0,1.0,5.0,2.0,15.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,7.0,11.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,7.0,3.0,4.0,8.0,1.0,1.0,2.0,2.0,0.0,7.0,0.0,7.0,2.0,21.0,4.0,0.0,5.0,12.0,1.0,3.0,0.0,1.0,5.0,6.0,2.0,4.0,16.0,0.0,3.0,4.0,1.0,0.0,0.0,4.0,15.0,0.0,16.0,3.0,3.0,6.0,10.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,10.0,0.0,2.0,2.0,0.0,5.0,0.0,6.0,4.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,7.0,4.0,0.0,4.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0
14,19074197.0,35.0,3.0,25.0,0.0,8.0,0.0,0.0,3.0,5.0,23.0,28.0,12.0,3.0,0.0,2.0,45.0,0.0,38.0,0.0,23.0,12.0,20.0,7.0,0.0,2.0,90.0,0.0,0.0,44.0,66.0,0.0,12.0,1.0,10.0,28.0,25.0,14.0,15.0,2.0,1.0,3.0,0.0,0.0,63.0,2.0,1.0,0.0,31.0,0.0,0.0,2.0,13.0,17.0,0.0,11.0,2.0,4.0,0.0,0.0,0.0,4.0,17.0,13.0,30.0,0.0,0.0,29.0,1.0,14.0,0.0,0.0,23.0,2.0,15.0,8.0,0.0,10.0,0.0,26.0,39.0,2.0,8.0,39.0,0.0,22.0,7.0,0.0,6.0,5.0,12.0,14.0,31.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,31.0,0.0,19.0,0.0,12.0,3.0,12.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,21.0,0.0,5.0,56.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,4.0,8.0,0.0,7.0,4.0,31.0,1.0,11.0,0.0,0.0,0.0,2.0,6.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,25.0,2.0,5.0,1.0,28.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,3.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0
15,19128467.0,82.0,26.0,79.0,0.0,286.0,79.0,12.0,22.0,21.0,2.0,59.0,45.0,79.0,2.0,0.0,29.0,4.0,54.0,17.0,10.0,14.0,3.0,14.0,0.0,2.0,19.0,9.0,12.0,24.0,7.0,3.0,18.0,35.0,20.0,38.0,11.0,39.0,51.0,22.0,8.0,3.0,8.0,11.0,54.0,9.0,9.0,0.0,22.0,1.0,2.0,1.0,37.0,39.0,0.0,62.0,20.0,4.0,0.0,6.0,2.0,4.0,24.0,21.0,15.0,2.0,29.0,13.0,10.0,17.0,1.0,4.0,12.0,7.0,14.0,88.0,1.0,17.0,15.0,53.0,4.0,2.0,10.0,53.0,0.0,19.0,3.0,5.0,9.0,3.0,4.0,8.0,28.0,0.0,13.0,25.0,2.0,0.0,0.0,10.0,52.0,3.0,59.0,3.0,13.0,8.0,51.0,1.0,3.0,4.0,14.0,0.0,0.0,8.0,26.0,0.0,0.0,6.0,3.0,2.0,20.0,4.0,17.0,0.0,2.0,1.0,2.0,12.0,3.0,18.0,6.0,1.0,1.0,3.0,10.0,12.0,0.0,0.0,4.0,0.0,25.0,1.0,11.0,5.0,10.0,0.0,7.0,0.0,20.0,66.0,0.0,52.0,1.0,21.0,5.0,23.0,1.0,1.0,0.0,2.0,34.0,0.0,1.0,4.0,0.0,2.0,1.0,14.0,14.0,5.0,4.0,0.0,0.0,0.0,6.0,7.0
16,20865547.0,31.0,14.0,87.0,0.0,18.0,0.0,4.0,22.0,9.0,22.0,59.0,42.0,13.0,45.0,29.0,0.0,1.0,83.0,4.0,26.0,31.0,32.0,32.0,0.0,5.0,186.0,6.0,3.0,63.0,115.0,1.0,17.0,13.0,30.0,62.0,48.0,32.0,26.0,6.0,8.0,8.0,5.0,1.0,97.0,13.0,5.0,0.0,49.0,1.0,3.0,13.0,31.0,42.0,0.0,35.0,13.0,12.0,0.0,4.0,1.0,8.0,36.0,18.0,35.0,2.0,14.0,32.0,7.0,41.0,0.0,0.0,60.0,10.0,14.0,42.0,2.0,22.0,2.0,58.0,148.0,4.0,72.0,81.0,3.0,35.0,8.0,2.0,13.0,24.0,21.0,93.0,88.0,0.0,1.0,31.0,6.0,0.0,0.0,6.0,67.0,2.0,59.0,1.0,6.0,4.0,46.0,0.0,13.0,0.0,17.0,0.0,0.0,4.0,17.0,0.0,11.0,46.0,4.0,15.0,76.0,11.0,15.0,0.0,2.0,5.0,1.0,5.0,3.0,24.0,6.0,10.0,10.0,80.0,7.0,12.0,0.0,0.0,7.0,1.0,22.0,30.0,7.0,12.0,6.0,0.0,2.0,1.0,8.0,56.0,0.0,61.0,3.0,16.0,5.0,71.0,3.0,0.0,8.0,0.0,63.0,0.0,0.0,8.0,2.0,5.0,2.0,13.0,13.0,7.0,38.0,0.0,2.0,1.0,13.0,2.0
17,21385600.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,24.0,5.0,0.0,0.0,4.0,1.0,0.0,9.0,3.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,24617059.0,36.0,45.0,69.0,0.0,32.0,2.0,21.0,34.0,19.0,16.0,248.0,132.0,8.0,38.0,54.0,83.0,9.0,0.0,12.0,29.0,94.0,34.0,295.0,1.0,4.0,155.0,14.0,6.0,56.0,82.0,0.0,25.0,45.0,58.0,40.0,112.0,144.0,33.0,10.0,30.0,10.0,5.0,1.0,104.0,10.0,6.0,0.0,31.0,1.0,4.0,18.0,16.0,26.0,1.0,102.0,32.0,15.0,0.0,52.0,0.0,17.0,35.0,209.0,41.0,7.0,60.0,29.0,12.0,10.0,0.0,1.0,65.0,4.0,30.0,95.0,0.0,29.0,3.0,47.0,149.0,5.0,19.0,92.0,0.0,38.0,10.0,0.0,16.0,3.0,4.0,16.0,39.0,2.0,1.0,94.0,2.0,0.0,0.0,10.0,40.0,0.0,94.0,0.0,15.0,1.0,66.0,2.0,27.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,195.0,29.0,0.0,3.0,109.0,130.0,16.0,0.0,0.0,2.0,0.0,2.0,7.0,11.0,6.0,10.0,5.0,13.0,3.0,23.0,1.0,0.0,0.0,1.0,91.0,37.0,6.0,10.0,5.0,0.0,0.0,9.0,178.0,139.0,0.0,175.0,1.0,13.0,42.0,460.0,1.0,0.0,2.0,0.0,23.0,0.0,0.0,16.0,4.0,4.0,12.0,43.0,7.0,2.0,13.0,0.0,1.0,1.0,13.0,1.0
19,26105783.0,3.0,6.0,32.0,0.0,4.0,1.0,2.0,82.0,1.0,0.0,15.0,15.0,6.0,0.0,17.0,4.0,3.0,12.0,0.0,3.0,8.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,6.0,0.0,0.0,3.0,4.0,7.0,8.0,0.0,9.0,4.0,19.0,0.0,1.0,6.0,2.0,10.0,5.0,7.0,0.0,2.0,0.0,2.0,0.0,3.0,8.0,1.0,13.0,4.0,3.0,0.0,1.0,6.0,5.0,8.0,3.0,8.0,0.0,8.0,1.0,7.0,4.0,2.0,4.0,4.0,1.0,2.0,9.0,1.0,10.0,72.0,15.0,3.0,3.0,10.0,11.0,0.0,1.0,0.0,12.0,2.0,0.0,1.0,1.0,12.0,0.0,24.0,7.0,1.0,0.0,3.0,13.0,22.0,0.0,11.0,8.0,0.0,2.0,9.0,0.0,1.0,10.0,23.0,2.0,0.0,17.0,10.0,0.0,1.0,3.0,1.0,3.0,8.0,3.0,18.0,0.0,0.0,1.0,0.0,9.0,0.0,12.0,2.0,0.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,2.0,10.0,2.0,15.0,0.0,21.0,7.0,0.0,10.0,1.0,83.0,1.0,10.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,1.0,4.0,5.0
20,26376601.0,65.0,8.0,28.0,0.0,13.0,1.0,4.0,5.0,6.0,5.0,35.0,28.0,3.0,23.0,10.0,26.0,0.0,29.0,3.0,0.0,27.0,12.0,11.0,0.0,3.0,41.0,1.0,0.0,34.0,33.0,0.0,15.0,5.0,15.0,32.0,22.0,8.0,26.0,2.0,0.0,8.0,5.0,2.0,40.0,10.0,2.0,0.0,29.0,0.0,3.0,3.0,16.0,26.0,1.0,19.0,11.0,5.0,0.0,3.0,1.0,4.0,16.0,21.0,32.0,1.0,7.0,10.0,2.0,12.0,1.0,0.0,24.0,10.0,18.0,8.0,1.0,14.0,1.0,94.0,22.0,2.0,13.0,33.0,0.0,14.0,3.0,1.0,13.0,4.0,6.0,14.0,40.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,54.0,0.0,60.0,1.0,7.0,5.0,27.0,2.0,5.0,0.0,20.0,1.0,0.0,0.0,20.0,0.0,5.0,6.0,1.0,5.0,39.0,1.0,56.0,0.0,4.0,0.0,1.0,2.0,2.0,45.0,5.0,6.0,3.0,21.0,10.0,17.0,1.0,0.0,0.0,2.0,9.0,9.0,3.0,8.0,2.0,0.0,3.0,0.0,3.0,44.0,0.0,34.0,11.0,10.0,6.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,3.0,0.0,3.0,9.0,26.0,2.0,13.0,0.0,2.0,1.0,13.0,0.0
21,26996062.0,46.0,22.0,45.0,0.0,14.0,0.0,9.0,10.0,9.0,7.0,131.0,48.0,2.0,12.0,14.0,31.0,6.0,94.0,8.0,27.0,0.0,16.0,27.0,1.0,2.0,69.0,5.0,2.0,39.0,31.0,0.0,13.0,7.0,37.0,23.0,42.0,23.0,18.0,1.0,28.0,10.0,3.0,1.0,32.0,5.0,6.0,0.0,19.0,0.0,4.0,8.0,10.0,11.0,0.0,35.0,18.0,4.0,0.0,4.0,0.0,7.0,15.0,22.0,29.0,3.0,21.0,10.0,11.0,7.0,0.0,1.0,45.0,12.0,26.0,29.0,0.0,15.0,3.0,42.0,38.0,2.0,9.0,36.0,0.0,17.0,6.0,0.0,10.0,3.0,3.0,9.0,8.0,0.0,1.0,73.0,2.0,0.0,2.0,3.0,34.0,1.0,89.0,1.0,11.0,0.0,31.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,28.0,0.0,8.0,16.0,0.0,3.0,29.0,13.0,50.0,0.0,1.0,3.0,0.0,0.0,4.0,27.0,2.0,9.0,7.0,8.0,6.0,14.0,1.0,0.0,0.0,2.0,31.0,13.0,2.0,5.0,8.0,0.0,0.0,1.0,33.0,104.0,0.0,66.0,4.0,7.0,9.0,47.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,1.0,3.0,5.0,11.0,9.0,1.0,5.0,0.0,0.0,1.0,11.0,1.0
22,27427473.0,15.0,5.0,27.0,0.0,4.0,1.0,3.0,5.0,5.0,14.0,28.0,12.0,3.0,20.0,3.0,32.0,1.0,34.0,3.0,12.0,16.0,0.0,10.0,3.0,13.0,78.0,3.0,1.0,21.0,28.0,1.0,4.0,3.0,16.0,20.0,20.0,20.0,9.0,0.0,8.0,0.0,1.0,0.0,37.0,3.0,1.0,0.0,11.0,0.0,5.0,12.0,5.0,12.0,0.0,11.0,3.0,1.0,0.0,2.0,0.0,13.0,6.0,11.0,18.0,2.0,7.0,26.0,8.0,4.0,0.0,0.0,17.0,3.0,9.0,5.0,0.0,4.0,0.0,14.0,27.0,1.0,4.0,19.0,0.0,22.0,12.0,0.0,5.0,0.0,3.0,9.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,9.0,0.0,18.0,1.0,4.0,1.0,17.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,8.0,11.0,0.0,1.0,27.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,11.0,4.0,6.0,0.0,4.0,2.0,0.0,0.0,1.0,12.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,10.0,0.0,27.0,0.0,3.0,5.0,30.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,1.0,2.0,7.0,1.0,0.0,11.0,0.0,1.0,1.0,4.0,0.0
23,29664243.0,12.0,21.0,28.0,0.0,12.0,0.0,16.0,2.0,14.0,7.0,81.0,42.0,2.0,7.0,14.0,32.0,3.0,295.0,0.0,11.0,27.0,10.0,0.0,0.0,4.0,39.0,5.0,3.0,23.0,20.0,0.0,9.0,38.0,19.0,20.0,34.0,37.0,12.0,5.0,9.0,5.0,8.0,3.0,32.0,5.0,2.0,0.0,17.0,0.0,1.0,6.0,11.0,12.0,0.0,51.0,19.0,7.0,0.0,57.0,0.0,4.0,18.0,152.0,14.0,2.0,38.0,12.0,9.0,10.0,0.0,1.0,13.0,2.0,20.0,44.0,0.0,12.0,2.0,28.0,24.0,0.0,5.0,41.0,0.0,17.0,4.0,0.0,4.0,1.0,2.0,3.0,16.0,0.0,4.0,46.0,0.0,0.0,0.0,3.0,21.0,0.0,45.0,3.0,7.0,0.0,21.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,11.0,0.0,0.0,30.0,9.0,6.0,0.0,0.0,4.0,0.0,1.0,5.0,7.0,3.0,4.0,2.0,5.0,1.0,16.0,1.0,0.0,0.0,1.0,85.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,31.0,70.0,0.0,83.0,0.0,12.0,11.0,83.0,4.0,0.0,1.0,0.0,18.0,0.0,1.0,12.0,3.0,1.0,15.0,42.0,2.0,4.0,4.0,0.0,2.0,1.0,5.0,0.0
24,37225558.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25,40083784.0,1.0,4.0,11.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,7.0,12.0,1.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,2.0,13.0,4.0,7.0,0.0,45.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,10.0,4.0,2.0,5.0,4.0,0.0,4.0,0.0,11.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,5.0,1.0,14.0,10.0,6.0,7.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,3.0,1.0,7.0,5.0,0.0,3.0,3.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,16.0,0.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
26,40121481.0,58.0,18.0,88.0,0.0,26.0,1.0,10.0,23.0,23.0,36.0,93.0,65.0,7.0,90.0,19.0,186.0,0.0,155.0,3.0,41.0,69.0,78.0,39.0,14.0,45.0,0.0,5.0,2.0,98.0,197.0,1.0,25.0,21.0,41.0,60.0,93.0,54.0,40.0,3.0,26.0,15.0,7.0,2.0,142.0,13.0,7.0,0.0,59.0,5.0,7.0,17.0,28.0,34.0,0.0,58.0,10.0,10.0,0.0,6.0,0.0,32.0,41.0,42.0,79.0,3.0,19.0,65.0,18.0,40.0,0.0,0.0,83.0,12.0,34.0,52.0,0.0,26.0,4.0,55.0,192.0,4.0,32.0,93.0,2.0,75.0,26.0,1.0,11.0,15.0,18.0,84.0,89.0,2.0,3.0,66.0,2.0,0.0,0.0,7.0,59.0,1.0,86.0,7.0,17.0,5.0,61.0,6.0,24.0,0.0,15.0,1.0,0.0,2.0,11.0,0.0,24.0,65.0,5.0,10.0,145.0,18.0,35.0,0.0,1.0,3.0,0.0,3.0,11.0,19.0,9.0,22.0,21.0,72.0,6.0,22.0,1.0,0.0,6.0,2.0,64.0,41.0,3.0,9.0,8.0,0.0,2.0,3.0,21.0,92.0,0.0,125.0,6.0,17.0,12.0,141.0,6.0,1.0,6.0,2.0,51.0,0.0,0.0,10.0,2.0,8.0,12.0,28.0,5.0,6.0,33.0,0.0,4.0,7.0,17.0,1.0
27,44336791.0,3.0,10.0,17.0,0.0,6.0,0.0,2.0,10.0,6.0,0.0,10.0,12.0,2.0,0.0,9.0,6.0,0.0,14.0,0.0,1.0,5.0,3.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,1.0,0.0,8.0,6.0,9.0,4.0,2.0,7.0,5.0,2.0,19.0,3.0,10.0,11.0,11.0,2.0,0.0,0.0,2.0,0.0,21.0,1.0,5.0,6.0,1.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,12.0,5.0,14.0,6.0,1.0,1.0,2.0,2.0,2.0,13.0,0.0,8.0,1.0,15.0,0.0,1.0,3.0,12.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,0.0,3.0,7.0,0.0,0.0,1.0,4.0,6.0,0.0,18.0,0.0,4.0,6.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3.0,10.0,0.0,41.0,0.0,5.0,7.0,9.0,1.0,2.0,0.0,2.0,9.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
28,45631241.0,0.0,4.0,9.0,0.0,4.0,1.0,0.0,3.0,3.0,0.0,3.0,5.0,3.0,0.0,12.0,3.0,18.0,6.0,4.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,10.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0,3.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,1.0,0.0,5.0,1.0,4.0,9.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,3.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
