,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
20,254766784.0,0.0,0.0,0.0,1.0,12.0,15.0,0.0,0.0,7.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
21,258694951.0,0.0,1.0,0.0,42.0,4.0,5.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,45.0,3.0,1.0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,100.0,0.0,3.0,0.0,0.0,29.0,44.0,1.0,0.0,15.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,260764375.0,0.0,1.0,0.0,5.0,7.0,19.0,1.0,2.0,11.0,21.0,9.0,0.0,7.0,0.0,0.0,3.0,9.0,8.0,10.0,0.0,1.0,0.0,61.0,7.0,24.0,0.0,1.0,0.0,13.0,3.0,2.0,0.0,20.0,10.0,0.0,3.0,21.0,128.0,2.0,16.0,1.0,12.0,13.0,3.0,2.0,2.0,13.0,1.0,48.0,2.0,0.0,10.0,0.0,17.0,6.0,14.0,18.0,0.0
23,264429719.0,0.0,0.0,0.0,4.0,9.0,8.0,1.0,1.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,61.0,0.0,1.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,4.0,0.0,2.0,9.0,57.0,0.0,5.0,0.0,7.0,1.0,1.0,2.0,0.0,3.0,0.0,16.0,0.0,0.0,3.0,0.0,11.0,4.0,6.0,3.0,0.0
24,267190152.0,0.0,0.0,0.0,3.0,57.0,87.0,1.0,2.0,42.0,16.0,3.0,0.0,40.0,0.0,0.0,1.0,7.0,2.0,14.0,6.0,0.0,7.0,1.0,0.0,13.0,0.0,1.0,0.0,5.0,39.0,1.0,0.0,3.0,19.0,0.0,3.0,0.0,7.0,1.0,2.0,0.0,1.0,9.0,20.0,1.0,6.0,6.0,2.0,12.0,11.0,0.0,16.0,0.0,9.0,3.0,5.0,7.0,0.0
25,268566249.0,0.0,0.0,2.0,3.0,7.0,85.0,1.0,3.0,16.0,27.0,8.0,0.0,5.0,0.0,0.0,3.0,9.0,6.0,14.0,0.0,0.0,24.0,11.0,13.0,0.0,3.0,0.0,0.0,14.0,11.0,5.0,0.0,10.0,19.0,0.0,1.0,14.0,18.0,5.0,4.0,1.0,4.0,172.0,2.0,1.0,0.0,41.0,8.0,44.0,1.0,0.0,12.0,1.0,123.0,7.0,27.0,21.0,0.0
26,269472851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,271791007.0,0.0,8.0,3.0,0.0,15.0,27.0,5.0,12.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,50.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
28,273520514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,276573521.0,0.0,0.0,0.0,3.0,3.0,14.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,13.0,8.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,1.0,0.0
30,281669464.0,0.0,1.0,1.0,3.0,50.0,68.0,4.0,6.0,33.0,34.0,33.0,0.0,23.0,1.0,0.0,0.0,2.0,0.0,24.0,2.0,0.0,3.0,0.0,39.0,11.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,2.0,33.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,9.0,16.0,0.0,17.0,3.0,0.0,6.0,13.0,0.0,31.0,0.0,11.0,0.0,0.0,2.0,0.0
31,285115375.0,0.0,1.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
32,286198366.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,295740317.0,0.0,1.0,1.0,4.0,5.0,10.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,6.0,0.0,0.0,20.0,13.0,3.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,18.0,1.0,2.0,1.0,4.0,5.0,1.0,3.0,2.0,6.0,1.0,8.0,1.0,0.0,4.0,0.0,9.0,2.0,4.0,2.0,0.0
34,299566836.0,0.0,5.0,0.0,5.0,83.0,95.0,17.0,19.0,39.0,50.0,79.0,0.0,17.0,1.0,0.0,0.0,6.0,1.0,67.0,4.0,2.0,10.0,4.0,19.0,19.0,0.0,4.0,0.0,7.0,33.0,5.0,0.0,4.0,0.0,9.0,6.0,2.0,8.0,8.0,3.0,2.0,6.0,6.0,14.0,13.0,40.0,4.0,1.0,22.0,18.0,0.0,127.0,0.0,34.0,0.0,2.0,6.0,0.0
35,302144631.0,0.0,37.0,0.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,41.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,70.0,117.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,306147681.0,0.0,1.0,0.0,36.0,16.0,17.0,5.0,2.0,7.0,11.0,0.0,0.0,5.0,0.0,0.0,37.0,1.0,0.0,170.0,1.0,100.0,3.0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,3.0,0.0,1.0,5.0,1.0,0.0,35.0,58.0,0.0,5.0,11.0,15.0,0.0,1.0,6.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0
37,307512769.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,21.0,9.0,0.0,14.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,26.0,2.0,0.0,1.0,1.0,6.0,1.0,0.0,2.0,6.0,0.0,8.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,1.0,0.0
38,315212695.0,0.0,0.0,1.0,10.0,10.0,16.0,1.0,3.0,6.0,27.0,5.0,0.0,5.0,0.0,0.0,6.0,2.0,5.0,19.0,2.0,3.0,128.0,57.0,7.0,18.0,1.0,1.0,0.0,11.0,2.0,0.0,0.0,18.0,8.0,0.0,5.0,26.0,0.0,4.0,12.0,3.0,16.0,13.0,3.0,4.0,1.0,6.0,0.0,33.0,1.0,0.0,6.0,0.0,22.0,3.0,9.0,13.0,0.0
39,334291756.0,0.0,3.0,0.0,1.0,14.0,11.0,14.0,5.0,4.0,26.0,11.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,9.0,6.0,2.0,41.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,1.0,0.0,2.0,2.0,7.0
40,338067793.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,5.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0,4.0,3.0,0.0
41,339474731.0,0.0,0.0,0.0,14.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,53.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,35.0,1.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,342208838.0,0.0,0.0,0.0,33.0,10.0,12.0,1.0,2.0,8.0,11.0,0.0,0.0,3.0,0.0,0.0,26.0,4.0,4.0,72.0,0.0,44.0,12.0,7.0,1.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,6.0,1.0,58.0,1.0,16.0,0.0,1.0,18.0,0.0,2.0,4.0,7.0,2.0,1.0,0.0,17.0,2.0,0.0,7.0,0.0,6.0,2.0,5.0,4.0,0.0
43,350493052.0,0.0,0.0,0.0,1.0,3.0,33.0,0.0,0.0,8.0,5.0,4.0,4.0,11.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,1.0,13.0,1.0,9.0,172.0,7.0,0.0,0.0,5.0,9.0,3.0,0.0,5.0,6.0,0.0,0.0,6.0,13.0,9.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,42.0,4.0,24.0,1.0,1.0,1.0,0.0,42.0,6.0,20.0,13.0,0.0
44,359179176.0,0.0,2.0,0.0,3.0,39.0,48.0,11.0,5.0,25.0,10.0,1.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,26.0,3.0,0.0,3.0,1.0,20.0,2.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,1.0,14.0,1.0,5.0,1.0,3.0,6.0,2.0,0.0,4.0,1.0,0.0,4.0,10.0,0.0,0.0,6.0,15.0,0.0,21.0,1.0,3.0,0.0,0.0,1.0,0.0
45,367473622.0,0.0,20.0,0.0,5.0,10.0,17.0,4.0,3.0,4.0,6.0,1.0,0.0,0.0,33.0,0.0,9.0,0.0,0.0,23.0,0.0,15.0,2.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,70.0,11.0,0.0,4.0,2.0,1.0,9.0,7.0,0.0,4.0,0.0,92.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
46,369028288.0,1.0,145.0,2.0,1.0,45.0,84.0,16.0,32.0,16.0,59.0,5.0,0.0,2.0,83.0,0.0,2.0,0.0,0.0,57.0,2.0,4.0,2.0,0.0,6.0,0.0,0.0,50.0,0.0,0.0,17.0,5.0,0.0,2.0,40.0,117.0,15.0,2.0,1.0,41.0,0.0,2.0,2.0,0.0,10.0,92.0,0.0,0.0,1.0,2.0,9.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0
47,377022974.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,1.0,6.0,7.0,4.0,0.0,2.0,0.0,0.0,1.0,20.0,6.0,3.0,0.0,2.0,13.0,3.0,6.0,41.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,7.0,59.0,0.0,0.0,2.0,0.0,10.0,7.0,21.0,44.0,0.0
48,378326411.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,21.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0,9.0,0.0
49,378581207.0,0.0,1.0,1.0,5.0,18.0,41.0,1.0,5.0,22.0,19.0,3.0,0.0,7.0,0.0,0.0,3.0,81.0,63.0,51.0,0.0,7.0,48.0,16.0,12.0,44.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,8.0,22.0,1.0,6.0,8.0,33.0,0.0,5.0,0.0,17.0,24.0,6.0,2.0,2.0,59.0,21.0,0.0,3.0,1.0,24.0,0.0,46.0,8.0,42.0,104.0,0.0
50,396823485.0,0.0,1.0,0.0,2.0,47.0,53.0,7.0,9.0,24.0,12.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,33.0,4.0,0.0,2.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,1.0,18.0,2.0,4.0,0.0,1.0,7.0,1.0,0.0,2.0,1.0,15.0,4.0,9.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0
51,400060309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,405827508.0,0.0,4.0,3.0,5.0,77.0,79.0,21.0,24.0,38.0,52.0,81.0,0.0,14.0,0.0,0.0,0.0,5.0,4.0,82.0,3.0,0.0,10.0,3.0,16.0,12.0,0.0,4.0,0.0,1.0,31.0,2.0,1.0,4.0,127.0,1.0,7.0,1.0,6.0,14.0,3.0,1.0,7.0,1.0,21.0,4.0,30.0,2.0,1.0,24.0,20.0,0.0,0.0,1.0,11.0,0.0,1.0,8.0,0.0
53,406558256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,414854193.0,0.0,0.0,0.0,5.0,11.0,58.0,0.0,1.0,15.0,27.0,11.0,0.0,5.0,1.0,0.0,2.0,5.0,7.0,14.0,0.0,1.0,17.0,11.0,9.0,123.0,0.0,0.0,0.0,13.0,11.0,1.0,0.0,9.0,34.0,0.0,1.0,7.0,22.0,1.0,1.0,0.0,6.0,42.0,3.0,0.0,1.0,10.0,8.0,46.0,1.0,0.0,11.0,0.0,0.0,2.0,5.0,12.0,0.0
55,423782407.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0
