,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
10,48984831.0,2.0,10.0,26.0,38.0,1.0,24.0,5.0,39.0,5.0,0.0,5.0,45.0,83.0,0.0,26.0,7.0,4.0,21.0,31.0,1.0,9.0,18.0,1.0,9.0,27.0,47.0,28.0,25.0,25.0,9.0,7.0,68.0,43.0,10.0,56.0,0.0,8.0,1.0,3.0,17.0,17.0,13.0,0.0,1.0,8.0,12.0,1.0,46.0,20.0,7.0,12.0,3.0,3.0,3.0,1.0,18.0,9.0,0.0,9.0,4.0,0.0,21.0,1.0,0.0,21.0,2.0,0.0,17.0,1.0,9.0,3.0,21.0,7.0,1.0,10.0,0.0,6.0,18.0,8.0,2.0,4.0,1.0
11,49052075.0,0.0,1.0,2.0,8.0,0.0,6.0,0.0,5.0,2.0,5.0,0.0,4.0,16.0,0.0,5.0,1.0,0.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,5.0,3.0,5.0,4.0,0.0,2.0,9.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,4.0,0.0,7.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0
12,49817093.0,10.0,107.0,305.0,1119.0,11.0,189.0,8.0,805.0,22.0,45.0,4.0,0.0,368.0,23.0,190.0,21.0,226.0,93.0,302.0,18.0,22.0,156.0,3.0,47.0,269.0,512.0,372.0,52.0,139.0,18.0,89.0,289.0,220.0,105.0,258.0,0.0,21.0,35.0,29.0,51.0,126.0,59.0,5.0,1.0,22.0,64.0,17.0,319.0,54.0,39.0,241.0,20.0,5.0,9.0,5.0,85.0,221.0,3.0,81.0,18.0,0.0,41.0,11.0,0.0,98.0,11.0,0.0,111.0,4.0,15.0,61.0,140.0,26.0,28.0,33.0,5.0,66.0,438.0,30.0,25.0,6.0,14.0
13,50645038.0,12.0,80.0,197.0,506.0,16.0,117.0,12.0,458.0,24.0,83.0,16.0,368.0,0.0,4.0,120.0,25.0,29.0,110.0,219.0,17.0,37.0,70.0,3.0,36.0,157.0,224.0,234.0,89.0,131.0,26.0,16.0,362.0,197.0,44.0,373.0,0.0,24.0,38.0,13.0,55.0,44.0,51.0,3.0,2.0,36.0,39.0,4.0,261.0,60.0,38.0,67.0,4.0,10.0,7.0,2.0,36.0,49.0,12.0,43.0,10.0,0.0,78.0,4.0,0.0,150.0,8.0,0.0,51.0,1.0,91.0,28.0,167.0,23.0,9.0,28.0,1.0,22.0,95.0,21.0,9.0,8.0,6.0
14,51858867.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0,4.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,18.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,31.0,1.0,9.0,0.0,4.0,14.0,0.0,2.0,0.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,14.0,1.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,4.0,0.0,2.0,0.0,5.0
15,73525922.0,4.0,14.0,64.0,158.0,3.0,52.0,5.0,183.0,6.0,26.0,5.0,190.0,120.0,1.0,0.0,9.0,14.0,95.0,38.0,72.0,4.0,32.0,3.0,21.0,58.0,88.0,82.0,10.0,35.0,8.0,12.0,198.0,45.0,32.0,82.0,0.0,6.0,20.0,6.0,29.0,19.0,21.0,2.0,0.0,11.0,35.0,2.0,87.0,22.0,11.0,35.0,4.0,2.0,1.0,1.0,24.0,39.0,399.0,21.0,8.0,0.0,14.0,2.0,0.0,39.0,0.0,0.0,17.0,0.0,54.0,12.0,51.0,11.0,3.0,9.0,0.0,10.0,71.0,7.0,9.0,0.0,3.0
16,79264947.0,1.0,5.0,3.0,31.0,0.0,3.0,12.0,34.0,1.0,7.0,1.0,21.0,25.0,0.0,9.0,0.0,0.0,17.0,38.0,2.0,0.0,2.0,0.0,2.0,14.0,11.0,23.0,5.0,2.0,4.0,1.0,15.0,9.0,2.0,14.0,0.0,6.0,3.0,3.0,5.0,9.0,6.0,0.0,0.0,9.0,1.0,1.0,6.0,11.0,6.0,1.0,1.0,1.0,2.0,1.0,9.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,9.0,2.0,10.0,2.0,0.0,8.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0
17,98914416.0,2.0,8.0,18.0,20.0,2.0,8.0,0.0,30.0,1.0,4.0,0.0,226.0,29.0,16.0,14.0,0.0,0.0,6.0,15.0,2.0,1.0,9.0,3.0,10.0,12.0,131.0,4.0,3.0,13.0,3.0,48.0,37.0,42.0,24.0,19.0,0.0,1.0,1.0,4.0,3.0,48.0,25.0,0.0,0.0,2.0,15.0,8.0,40.0,21.0,4.0,80.0,15.0,1.0,1.0,0.0,14.0,55.0,0.0,11.0,1.0,0.0,6.0,1.0,0.0,6.0,8.0,0.0,28.0,0.0,1.0,2.0,19.0,2.0,15.0,1.0,4.0,28.0,111.0,1.0,9.0,1.0,1.0
18,104900245.0,2.0,10.0,60.0,161.0,19.0,31.0,12.0,100.0,45.0,21.0,2.0,93.0,110.0,0.0,95.0,17.0,6.0,0.0,312.0,51.0,4.0,8.0,2.0,10.0,37.0,36.0,129.0,34.0,24.0,11.0,2.0,73.0,48.0,8.0,48.0,0.0,18.0,57.0,4.0,21.0,24.0,22.0,1.0,11.0,11.0,10.0,1.0,106.0,20.0,87.0,20.0,1.0,4.0,3.0,6.0,18.0,8.0,23.0,11.0,12.0,0.0,67.0,0.0,0.0,223.0,1.0,0.0,16.0,3.0,48.0,5.0,162.0,181.0,1.0,273.0,0.0,7.0,15.0,12.0,3.0,1.0,2.0
19,107307337.0,5.0,30.0,127.0,362.0,17.0,48.0,40.0,243.0,39.0,31.0,4.0,302.0,219.0,0.0,38.0,38.0,15.0,312.0,0.0,23.0,12.0,23.0,2.0,14.0,89.0,90.0,154.0,36.0,53.0,11.0,3.0,126.0,78.0,15.0,97.0,0.0,18.0,42.0,6.0,28.0,26.0,19.0,1.0,7.0,25.0,18.0,2.0,130.0,29.0,100.0,19.0,2.0,2.0,4.0,4.0,21.0,13.0,0.0,23.0,8.0,0.0,56.0,1.0,0.0,191.0,0.0,0.0,21.0,4.0,43.0,13.0,122.0,138.0,2.0,174.0,0.0,13.0,45.0,12.0,3.0,4.0,2.0
