,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
10,26718847.0,348.0,59.0,0.0,41.0,67.0,99.0,19.0,129.0,27.0,0.0,29.0,84.0,40.0,32.0,33.0,146.0,87.0,152.0,288.0,97.0,28.0,13.0,17.0,111.0,22.0,13.0,93.0,218.0,0.0,80.0,316.0,192.0,79.0,82.0,29.0,89.0,147.0,318.0,26.0,110.0,4.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,241.0,45.0,31.0,309.0,245.0,52.0,101.0,329.0,295.0,141.0,234.0,5.0,0.0,0.0,17.0,0.0,37.0,4.0,1.0,15.0,0.0,1.0,35.0,212.0,8.0,69.0,2.0,31.0,2.0,246.0,36.0,8.0,100.0,60.0,0.0,0.0,0.0,96.0,0.0,186.0,9.0,1.0,194.0,21.0,13.0
11,34947001.0,41.0,2.0,0.0,7.0,12.0,22.0,31.0,13.0,8.0,29.0,0.0,11.0,8.0,10.0,9.0,7.0,23.0,60.0,16.0,8.0,20.0,5.0,3.0,21.0,3.0,6.0,28.0,58.0,5.0,1.0,12.0,18.0,9.0,24.0,3.0,17.0,26.0,23.0,8.0,66.0,0.0,34.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,17.0,8.0,34.0,20.0,64.0,22.0,21.0,2.0,22.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,5.0,41.0,0.0,1.0,1.0,8.0,1.0,56.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,13.0,2.0,0.0
12,35158890.0,132.0,31.0,2.0,12.0,23.0,49.0,7.0,37.0,6.0,84.0,11.0,0.0,8.0,18.0,6.0,45.0,21.0,91.0,85.0,44.0,14.0,3.0,3.0,24.0,4.0,0.0,55.0,106.0,0.0,10.0,52.0,32.0,55.0,28.0,15.0,26.0,47.0,35.0,11.0,41.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,44.0,22.0,25.0,36.0,35.0,21.0,53.0,50.0,70.0,63.0,59.0,0.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,3.0,85.0,5.0,22.0,4.0,4.0,2.0,84.0,18.0,0.0,13.0,10.0,0.0,0.0,0.0,29.0,0.0,54.0,2.0,2.0,10.0,4.0,0.0
13,36935615.0,101.0,1.0,2.0,21.0,19.0,7.0,4.0,11.0,6.0,40.0,8.0,8.0,0.0,3.0,10.0,9.0,9.0,20.0,48.0,2.0,4.0,3.0,2.0,39.0,32.0,4.0,6.0,23.0,0.0,0.0,12.0,16.0,3.0,14.0,7.0,7.0,20.0,32.0,41.0,18.0,1.0,17.0,25.0,4.0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,4.0,5.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,5.0,0.0,2.0,2.0,3.0,0.0,6.0,1.0,4.0,1.0,5.0,4.0,2.0,27.0,3.0,4.0,5.0,12.0,15.0,14.0,23.0,9.0,17.0,3.0,10.0,1.0,0.0,0.0,42.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,1.0,0.0,7.0,38.0,58.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,28.0,0.0,4.0,2.0,1.0,11.0,3.0,0.0
14,40692423.0,37.0,10.0,0.0,29.0,11.0,10.0,7.0,26.0,9.0,32.0,10.0,18.0,3.0,0.0,8.0,20.0,14.0,55.0,24.0,16.0,3.0,6.0,8.0,22.0,3.0,2.0,14.0,35.0,0.0,5.0,19.0,13.0,12.0,12.0,8.0,8.0,30.0,18.0,6.0,26.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,12.0,8.0,4.0,27.0,18.0,14.0,30.0,19.0,27.0,18.0,31.0,1.0,0.0,0.0,6.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,6.0,36.0,1.0,10.0,0.0,7.0,0.0,34.0,5.0,0.0,5.0,2.0,1.0,1.0,1.0,11.0,0.0,19.0,6.0,0.0,14.0,6.0,0.0
15,47379932.0,27.0,0.0,0.0,4.0,22.0,11.0,10.0,21.0,12.0,33.0,9.0,6.0,10.0,8.0,0.0,13.0,20.0,27.0,36.0,7.0,11.0,8.0,5.0,18.0,6.0,3.0,8.0,31.0,0.0,5.0,16.0,27.0,5.0,26.0,19.0,6.0,36.0,29.0,16.0,32.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,7.0,3.0,22.0,32.0,30.0,26.0,15.0,33.0,6.0,27.0,2.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,2.0,0.0,0.0,6.0,33.0,2.0,2.0,0.0,16.0,0.0,34.0,15.0,0.0,11.0,1.0,0.0,0.0,0.0,18.0,0.0,10.0,1.0,1.0,24.0,9.0,0.0
16,47950082.0,147.0,63.0,0.0,81.0,51.0,42.0,2.0,72.0,11.0,146.0,7.0,45.0,9.0,20.0,13.0,0.0,46.0,105.0,190.0,55.0,9.0,5.0,2.0,73.0,10.0,1.0,66.0,134.0,0.0,15.0,112.0,47.0,42.0,24.0,37.0,60.0,62.0,49.0,9.0,37.0,5.0,14.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,85.0,22.0,25.0,84.0,53.0,34.0,55.0,111.0,84.0,95.0,57.0,3.0,0.0,0.0,24.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,6.0,143.0,3.0,36.0,2.0,9.0,2.0,74.0,15.0,0.0,20.0,41.0,0.0,0.0,0.0,82.0,0.0,105.0,8.0,0.0,23.0,8.0,1.0
17,49008274.0,63.0,12.0,0.0,13.0,25.0,70.0,21.0,30.0,22.0,87.0,23.0,21.0,9.0,14.0,20.0,46.0,0.0,72.0,77.0,14.0,23.0,20.0,6.0,33.0,9.0,6.0,32.0,84.0,0.0,5.0,50.0,44.0,13.0,37.0,21.0,24.0,46.0,45.0,18.0,72.0,2.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,13.0,22.0,28.0,51.0,31.0,44.0,56.0,48.0,9.0,43.0,2.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,12.0,49.0,1.0,5.0,5.0,14.0,0.0,66.0,23.0,1.0,14.0,3.0,0.0,0.0,0.0,24.0,0.0,17.0,3.0,0.0,32.0,8.0,0.0
18,51478771.0,204.0,62.0,1.0,52.0,58.0,106.0,66.0,89.0,43.0,152.0,60.0,91.0,20.0,55.0,27.0,105.0,72.0,0.0,149.0,136.0,64.0,14.0,8.0,89.0,17.0,3.0,121.0,400.0,0.0,11.0,93.0,75.0,92.0,111.0,49.0,79.0,127.0,68.0,17.0,200.0,7.0,35.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,66.0,38.0,105.0,85.0,95.0,91.0,397.0,128.0,147.0,117.0,110.0,4.0,0.0,0.0,50.0,0.0,42.0,2.0,0.0,5.0,0.0,0.0,14.0,295.0,8.0,31.0,6.0,19.0,17.0,212.0,52.0,0.0,24.0,28.0,1.0,1.0,1.0,97.0,0.0,98.0,16.0,3.0,44.0,13.0,1.0
19,54308395.0,429.0,51.0,1.0,67.0,104.0,84.0,12.0,128.0,24.0,288.0,16.0,85.0,48.0,24.0,36.0,190.0,77.0,149.0,0.0,100.0,22.0,9.0,10.0,133.0,11.0,5.0,148.0,243.0,0.0,13.0,179.0,108.0,94.0,64.0,42.0,102.0,119.0,103.0,16.0,86.0,5.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,111.0,41.0,35.0,142.0,105.0,74.0,104.0,199.0,175.0,130.0,104.0,4.0,0.0,0.0,53.0,0.0,47.0,4.0,0.0,4.0,0.0,0.0,13.0,302.0,15.0,40.0,4.0,29.0,22.0,184.0,34.0,0.0,44.0,39.0,0.0,0.0,0.0,171.0,0.0,126.0,7.0,0.0,45.0,20.0,1.0
