,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
10,68492468.0,5.0,2.0,9.0,9.0,2.0,4.0,5.0,0.0,4.0,0.0,1.0,3.0,0.0,57.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,11.0,0.0,8.0,36.0,1.0,0.0,1.0,3.0,7.0,93.0,0.0,11.0,3.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,4.0,6.0,1.0,8.0,4.0,6.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,3.0,2.0,19.0,0.0,0.0,7.0,0.0,1.0,3.0,2.0,3.0,0.0,7.0,2.0,0.0,4.0,5.0,2.0,0.0,0.0,1.0,6.0
11,70757523.0,7.0,1.0,9.0,33.0,1.0,4.0,5.0,1.0,3.0,1.0,0.0,2.0,0.0,5.0,2.0,3.0,0.0,0.0,9.0,3.0,1.0,14.0,1.0,1.0,3.0,4.0,16.0,37.0,1.0,1.0,4.0,0.0,12.0,9.0,2.0,7.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,9.0,0.0,7.0,4.0,2.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0
12,85878730.0,10.0,0.0,10.0,8.0,5.0,26.0,28.0,1.0,1.0,3.0,2.0,0.0,5.0,14.0,5.0,23.0,0.0,0.0,18.0,8.0,10.0,3.0,39.0,31.0,20.0,0.0,23.0,10.0,1.0,13.0,2.0,16.0,29.0,15.0,0.0,38.0,4.0,0.0,16.0,29.0,41.0,3.0,0.0,26.0,9.0,45.0,12.0,1.0,22.0,13.0,19.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,22.0,19.0,1.0,5.0,0.0,1.0,22.0,0.0,0.0,9.0,5.0,14.0,3.0,2.0,3.0,1.0,11.0,0.0,18.0,11.0,34.0,9.0,19.0,5.0,6.0,0.0,23.0,1.0,4.0,29.0,8.0,4.0,7.0,1.0,5.0,49.0,1.0,1.0,1.0,5.0,24.0
13,97446183.0,3.0,1.0,3.0,1.0,4.0,60.0,13.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,1.0,3.0,0.0,0.0,7.0,2.0,4.0,1.0,50.0,6.0,14.0,0.0,6.0,4.0,2.0,1.0,2.0,14.0,9.0,8.0,0.0,25.0,4.0,0.0,2.0,7.0,9.0,0.0,1.0,5.0,8.0,8.0,4.0,0.0,8.0,16.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,6.0,5.0,1.0,0.0,2.0,2.0,13.0,0.0,0.0,2.0,2.0,23.0,3.0,5.0,34.0,0.0,11.0,1.0,17.0,2.0,15.0,8.0,6.0,3.0,2.0,0.0,6.0,0.0,5.0,50.0,2.0,24.0,27.0,0.0,1.0,63.0,2.0,1.0,5.0,2.0,2.0
14,97752537.0,36.0,1.0,18.0,20.0,14.0,38.0,32.0,0.0,11.0,57.0,5.0,14.0,4.0,0.0,15.0,11.0,0.0,0.0,19.0,6.0,6.0,4.0,53.0,27.0,37.0,3.0,37.0,53.0,11.0,7.0,2.0,12.0,59.0,293.0,1.0,77.0,10.0,3.0,13.0,32.0,37.0,2.0,0.0,39.0,15.0,47.0,17.0,3.0,13.0,14.0,10.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,327.0,9.0,17.0,15.0,12.0,2.0,14.0,4.0,4.0,29.0,4.0,0.0,14.0,9.0,22.0,10.0,4.0,2.0,0.0,10.0,13.0,33.0,5.0,23.0,48.0,14.0,1.0,17.0,0.0,16.0,1.0,6.0,23.0,8.0,18.0,12.0,0.0,12.0,30.0,8.0,0.0,14.0,3.0,8.0
15,98310966.0,8.0,27.0,29.0,13.0,7.0,13.0,26.0,0.0,13.0,2.0,2.0,5.0,1.0,15.0,0.0,34.0,0.0,0.0,20.0,7.0,15.0,7.0,34.0,45.0,16.0,5.0,23.0,20.0,1.0,14.0,19.0,5.0,62.0,11.0,0.0,31.0,3.0,3.0,13.0,4.0,65.0,7.0,0.0,20.0,5.0,17.0,17.0,1.0,26.0,3.0,13.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,4.0,20.0,35.0,4.0,2.0,2.0,2.0,9.0,0.0,0.0,29.0,33.0,5.0,7.0,4.0,0.0,0.0,0.0,1.0,36.0,6.0,13.0,12.0,13.0,0.0,7.0,0.0,19.0,1.0,0.0,7.0,29.0,9.0,4.0,2.0,2.0,5.0,10.0,0.0,3.0,16.0,8.0
16,101250325.0,26.0,16.0,75.0,9.0,36.0,22.0,115.0,1.0,6.0,1.0,3.0,23.0,3.0,11.0,34.0,0.0,0.0,0.0,90.0,51.0,71.0,10.0,109.0,186.0,30.0,3.0,87.0,45.0,3.0,66.0,0.0,7.0,133.0,16.0,1.0,139.0,13.0,2.0,62.0,32.0,268.0,9.0,0.0,67.0,55.0,154.0,82.0,0.0,117.0,12.0,37.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,134.0,176.0,3.0,9.0,3.0,0.0,52.0,0.0,0.0,81.0,110.0,19.0,4.0,6.0,0.0,5.0,14.0,0.0,120.0,55.0,67.0,10.0,113.0,3.0,10.0,0.0,117.0,1.0,10.0,17.0,73.0,15.0,2.0,14.0,2.0,31.0,7.0,0.0,7.0,55.0,67.0
17,103303369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,103591569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,106311646.0,25.0,9.0,52.0,38.0,25.0,28.0,89.0,0.0,6.0,1.0,9.0,18.0,7.0,19.0,20.0,90.0,0.0,0.0,0.0,30.0,31.0,22.0,83.0,86.0,28.0,5.0,69.0,84.0,2.0,40.0,9.0,10.0,107.0,41.0,1.0,118.0,9.0,6.0,39.0,22.0,117.0,5.0,1.0,85.0,25.0,106.0,60.0,2.0,80.0,14.0,60.0,0.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,6.0,79.0,69.0,5.0,16.0,3.0,2.0,33.0,1.0,0.0,47.0,43.0,24.0,9.0,4.0,3.0,4.0,7.0,2.0,61.0,22.0,46.0,19.0,68.0,1.0,12.0,0.0,72.0,0.0,7.0,23.0,36.0,17.0,8.0,8.0,6.0,33.0,10.0,0.0,10.0,26.0,50.0
20,113855131.0,10.0,1.0,24.0,8.0,13.0,12.0,45.0,1.0,3.0,0.0,3.0,8.0,2.0,6.0,7.0,51.0,0.0,0.0,30.0,0.0,24.0,1.0,29.0,44.0,20.0,0.0,30.0,10.0,1.0,18.0,5.0,5.0,44.0,10.0,1.0,48.0,6.0,2.0,24.0,17.0,63.0,5.0,0.0,22.0,19.0,46.0,32.0,1.0,33.0,10.0,10.0,0.0,38.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,42.0,49.0,4.0,4.0,2.0,1.0,19.0,0.0,0.0,31.0,31.0,13.0,4.0,1.0,2.0,3.0,7.0,1.0,37.0,20.0,30.0,11.0,41.0,3.0,4.0,0.0,35.0,0.0,7.0,20.0,23.0,13.0,5.0,2.0,2.0,20.0,3.0,0.0,8.0,19.0,29.0
21,131853211.0,14.0,3.0,24.0,3.0,32.0,7.0,49.0,1.0,2.0,0.0,1.0,10.0,4.0,6.0,15.0,71.0,0.0,0.0,31.0,24.0,0.0,1.0,55.0,64.0,49.0,2.0,41.0,15.0,1.0,25.0,1.0,12.0,61.0,13.0,1.0,64.0,11.0,2.0,24.0,31.0,104.0,3.0,0.0,25.0,36.0,58.0,42.0,0.0,42.0,16.0,7.0,0.0,71.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,46.0,76.0,3.0,3.0,4.0,2.0,28.0,2.0,0.0,32.0,63.0,14.0,3.0,3.0,0.0,1.0,10.0,0.0,56.0,35.0,57.0,18.0,53.0,10.0,5.0,0.0,75.0,0.0,19.0,18.0,36.0,13.0,1.0,7.0,8.0,38.0,4.0,3.0,11.0,21.0,26.0
22,132158439.0,7.0,3.0,11.0,79.0,5.0,7.0,11.0,1.0,1.0,1.0,14.0,3.0,1.0,4.0,7.0,10.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,11.0,6.0,2.0,8.0,41.0,1.0,3.0,16.0,0.0,26.0,25.0,0.0,21.0,0.0,0.0,2.0,0.0,11.0,1.0,1.0,17.0,1.0,13.0,4.0,13.0,20.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,12.0,5.0,7.0,3.0,0.0,2.0,3.0,0.0,0.0,14.0,6.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,14.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,6.0
23,150307113.0,48.0,14.0,44.0,13.0,43.0,155.0,129.0,2.0,10.0,6.0,1.0,39.0,50.0,53.0,34.0,109.0,0.0,0.0,83.0,29.0,55.0,6.0,0.0,109.0,116.0,2.0,66.0,49.0,11.0,38.0,4.0,38.0,137.0,67.0,0.0,207.0,27.0,6.0,55.0,79.0,204.0,5.0,0.0,83.0,71.0,132.0,60.0,1.0,74.0,58.0,38.0,0.0,128.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,8.0,12.0,90.0,100.0,6.0,15.0,10.0,9.0,87.0,3.0,0.0,44.0,59.0,85.0,17.0,22.0,40.0,3.0,77.0,5.0,134.0,48.0,111.0,53.0,95.0,26.0,21.0,0.0,99.0,1.0,34.0,187.0,54.0,85.0,72.0,5.0,12.0,238.0,9.0,12.0,22.0,33.0,44.0
24,156277913.0,68.0,40.0,88.0,11.0,47.0,25.0,119.0,0.0,4.0,3.0,1.0,31.0,6.0,27.0,45.0,186.0,0.0,0.0,86.0,44.0,64.0,11.0,109.0,0.0,53.0,2.0,124.0,57.0,2.0,62.0,4.0,15.0,160.0,50.0,1.0,197.0,19.0,1.0,71.0,64.0,353.0,15.0,1.0,76.0,96.0,198.0,79.0,5.0,166.0,23.0,44.0,0.0,246.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,23.0,169.0,232.0,0.0,14.0,1.0,4.0,83.0,3.0,0.0,91.0,150.0,48.0,13.0,18.0,2.0,2.0,37.0,1.0,207.0,71.0,89.0,30.0,99.0,7.0,8.0,1.0,137.0,0.0,12.0,23.0,97.0,28.0,3.0,16.0,4.0,48.0,2.0,2.0,13.0,68.0,68.0
