,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
20,100664808.0,11.0,0.0,17.0,2.0,11.0,0.0,3.0,3.0,4.0,6.0,2.0,18.0,2.0,1.0,4.0,1.0,0.0,16.0,4.0,0.0,2.0,4.0,0.0,1.0,9.0,15.0,0.0,3.0,3.0,1.0,15.0,0.0,6.0,0.0,11.0,0.0,1.0,0.0,5.0,14.0,7.0,0.0,7.0,6.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,13.0,1.0,1.0,4.0,0.0,19.0,2.0,9.0,3.0,8.0,0.0,9.0,6.0,1.0,9.0,4.0,1.0,5.0,4.0,17.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,12.0,25.0,1.0,37.0,0.0,0.0,18.0,2.0,4.0,1.0,0.0,0.0
21,101868031.0,224.0,0.0,188.0,205.0,35.0,16.0,106.0,135.0,168.0,197.0,39.0,17.0,74.0,20.0,215.0,0.0,22.0,181.0,14.0,2.0,0.0,5.0,0.0,50.0,15.0,4.0,0.0,7.0,97.0,23.0,66.0,6.0,684.0,15.0,35.0,17.0,3.0,38.0,17.0,13.0,233.0,8.0,71.0,83.0,98.0,0.0,11.0,18.0,3.0,8.0,4.0,10.0,12.0,31.0,32.0,3.0,8.0,27.0,12.0,0.0,4.0,0.0,46.0,34.0,17.0,34.0,4.0,0.0,73.0,14.0,32.0,2.0,2.0,4.0,7.0,26.0,8.0,80.0,1.0,0.0,1.0,9.0,0.0,1.0,32.0,2.0,0.0,105.0,50.0,25.0,1.0,31.0,2.0,1.0,6.0,2.0,46.0,0.0,5.0,0.0
22,103510582.0,14.0,0.0,8.0,4.0,4.0,0.0,5.0,3.0,1.0,5.0,2.0,17.0,1.0,1.0,4.0,3.0,0.0,7.0,2.0,4.0,5.0,0.0,0.0,2.0,13.0,12.0,3.0,0.0,2.0,1.0,15.0,1.0,7.0,4.0,41.0,2.0,1.0,1.0,1.0,6.0,6.0,1.0,11.0,5.0,5.0,0.0,8.0,31.0,1.0,0.0,8.0,154.0,1.0,5.0,18.0,17.0,26.0,3.0,8.0,0.0,14.0,0.0,6.0,8.0,3.0,9.0,0.0,1.0,8.0,17.0,16.0,1.0,0.0,1.0,1.0,2.0,1.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,3.0,30.0,20.0,1.0,51.0,5.0,0.0,6.0,1.0,1.0,5.0,1.0,0.0
23,109448397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,109980164.0,86.0,0.0,29.0,103.0,7.0,1.0,28.0,36.0,31.0,41.0,8.0,7.0,11.0,3.0,51.0,1.0,9.0,23.0,12.0,1.0,50.0,2.0,0.0,0.0,4.0,8.0,0.0,8.0,23.0,22.0,25.0,2.0,150.0,7.0,9.0,5.0,1.0,22.0,4.0,6.0,39.0,2.0,27.0,39.0,16.0,0.0,4.0,6.0,3.0,1.0,0.0,9.0,3.0,11.0,16.0,2.0,5.0,7.0,2.0,3.0,1.0,0.0,5.0,32.0,12.0,12.0,1.0,0.0,15.0,4.0,4.0,4.0,7.0,1.0,5.0,11.0,0.0,17.0,1.0,0.0,1.0,7.0,0.0,1.0,13.0,2.0,0.0,40.0,15.0,9.0,1.0,12.0,0.0,0.0,2.0,6.0,24.0,2.0,0.0,0.0
25,116496187.0,44.0,0.0,73.0,8.0,20.0,0.0,6.0,9.0,10.0,12.0,4.0,46.0,1.0,0.0,2.0,11.0,0.0,41.0,3.0,9.0,15.0,13.0,0.0,4.0,0.0,37.0,0.0,8.0,5.0,4.0,50.0,0.0,10.0,8.0,65.0,1.0,15.0,6.0,41.0,19.0,9.0,5.0,47.0,7.0,6.0,0.0,27.0,70.0,1.0,1.0,6.0,81.0,15.0,31.0,44.0,6.0,48.0,29.0,23.0,20.0,18.0,0.0,62.0,6.0,1.0,29.0,6.0,11.0,21.0,32.0,64.0,3.0,1.0,3.0,10.0,42.0,18.0,5.0,16.0,0.0,2.0,0.0,0.0,0.0,16.0,15.0,2.0,4.0,103.0,54.0,2.0,96.0,6.0,3.0,21.0,6.0,1.0,8.0,7.0,0.0
26,124407978.0,45.0,0.0,107.0,13.0,52.0,1.0,7.0,29.0,63.0,22.0,9.0,123.0,0.0,0.0,0.0,9.0,8.0,80.0,11.0,15.0,4.0,12.0,0.0,8.0,37.0,0.0,3.0,9.0,6.0,2.0,67.0,0.0,12.0,9.0,58.0,4.0,1.0,10.0,21.0,40.0,17.0,3.0,37.0,38.0,39.0,0.0,12.0,113.0,2.0,5.0,4.0,44.0,9.0,6.0,16.0,1.0,107.0,13.0,68.0,13.0,43.0,0.0,57.0,12.0,1.0,78.0,8.0,8.0,25.0,13.0,144.0,0.0,3.0,10.0,3.0,14.0,15.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,2.0,4.0,35.0,177.0,0.0,137.0,1.0,0.0,76.0,18.0,1.0,9.0,2.0,0.0
27,133331774.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,20.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,5.0,0.0,28.0,0.0,0.0,3.0,2.0,0.0,11.0,0.0,0.0
28,148686224.0,27.0,0.0,13.0,10.0,5.0,0.0,2.0,4.0,5.0,7.0,2.0,25.0,5.0,1.0,3.0,2.0,3.0,21.0,4.0,3.0,7.0,0.0,0.0,8.0,8.0,9.0,2.0,0.0,1.0,1.0,8.0,1.0,3.0,4.0,32.0,1.0,4.0,11.0,7.0,0.0,5.0,1.0,35.0,8.0,2.0,0.0,67.0,6.0,0.0,0.0,1.0,8.0,10.0,36.0,4.0,1.0,24.0,13.0,8.0,1.0,3.0,0.0,8.0,7.0,0.0,5.0,1.0,5.0,21.0,4.0,7.0,0.0,0.0,0.0,23.0,58.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,30.0,8.0,0.0,25.0,0.0,0.0,1.0,34.0,3.0,3.0,0.0,0.0
29,150881077.0,191.0,0.0,107.0,128.0,31.0,5.0,43.0,80.0,215.0,142.0,23.0,8.0,47.0,12.0,98.0,0.0,10.0,124.0,14.0,3.0,97.0,2.0,0.0,23.0,5.0,6.0,0.0,1.0,0.0,28.0,43.0,2.0,175.0,12.0,19.0,9.0,0.0,35.0,7.0,1.0,110.0,1.0,74.0,32.0,46.0,0.0,2.0,10.0,1.0,6.0,2.0,6.0,4.0,12.0,30.0,0.0,3.0,12.0,8.0,1.0,1.0,0.0,10.0,59.0,10.0,25.0,1.0,1.0,39.0,1.0,26.0,2.0,12.0,2.0,6.0,24.0,7.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,25.0,1.0,0.0,291.0,11.0,18.0,0.0,17.0,3.0,0.0,2.0,2.0,53.0,0.0,9.0,0.0
30,152388511.0,117.0,0.0,23.0,135.0,7.0,3.0,41.0,85.0,45.0,110.0,4.0,5.0,38.0,9.0,15.0,0.0,32.0,31.0,62.0,1.0,23.0,1.0,0.0,22.0,4.0,2.0,0.0,1.0,28.0,0.0,35.0,2.0,47.0,2.0,9.0,17.0,2.0,37.0,3.0,0.0,31.0,3.0,40.0,33.0,33.0,0.0,6.0,2.0,0.0,15.0,1.0,3.0,5.0,4.0,12.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,5.0,71.0,14.0,32.0,1.0,0.0,26.0,0.0,6.0,3.0,4.0,2.0,10.0,13.0,0.0,8.0,1.0,0.0,1.0,4.0,0.0,2.0,14.0,1.0,0.0,52.0,6.0,8.0,0.0,21.0,1.0,1.0,1.0,6.0,38.0,1.0,0.0,0.0
31,162371105.0,217.0,0.0,150.0,103.0,98.0,7.0,52.0,111.0,134.0,108.0,50.0,65.0,24.0,13.0,36.0,21.0,40.0,185.0,38.0,15.0,66.0,15.0,0.0,25.0,50.0,67.0,9.0,8.0,43.0,35.0,0.0,2.0,111.0,49.0,95.0,19.0,2.0,38.0,24.0,30.0,74.0,14.0,124.0,86.0,77.0,0.0,25.0,72.0,14.0,14.0,19.0,34.0,22.0,25.0,61.0,15.0,58.0,25.0,46.0,6.0,39.0,0.0,65.0,58.0,16.0,90.0,14.0,6.0,101.0,20.0,108.0,8.0,7.0,14.0,11.0,47.0,24.0,31.0,15.0,0.0,1.0,2.0,0.0,2.0,39.0,12.0,3.0,71.0,103.0,126.0,2.0,130.0,12.0,1.0,34.0,94.0,16.0,11.0,17.0,0.0
